,enter_time,leave_time
flow_1_0,91.0,160.0
flow_207_0,149.0,219.0
flow_208_0,173.0,243.0
flow_209_0,176.0,245.0
flow_1652_0,179.0,249.0
flow_214_0,219.0,486.0
flow_4_0,221.0,290.0
flow_9_0,224.0,486.0
flow_1655_0,261.0,331.0
flow_11_0,261.0,330.0
flow_217_0,263.0,491.0
flow_13_0,264.0,334.0
flow_219_0,283.0,352.0
flow_1658_0,317.0,386.0
flow_225_0,373.0,442.0
flow_227_0,376.0,445.0
flow_229_0,393.0,462.0
flow_230_0,396.0,465.0
flow_1663_0,429.0,498.0
flow_232_0,433.0,516.0
flow_233_0,436.0,521.0
flow_1665_0,461.0,530.0
flow_235_0,463.0,533.0
flow_238_0,491.0,561.0
flow_1839_0,493.0,564.0
flow_2763_0,509.0,578.0
flow_243_0,511.0,581.0
flow_2764_0,512.0,581.0
flow_244_0,513.0,584.0
flow_247_0,533.0,606.0
flow_2054_0,541.0,593.0
flow_249_0,561.0,630.0
flow_253_0,563.0,633.0
flow_254_0,566.0,636.0
flow_1671_0,568.0,638.0
flow_631_0,569.0,796.0
flow_257_0,571.0,640.0
flow_258_0,591.0,661.0
flow_222_0,593.0,664.0
flow_259_0,593.0,686.0
flow_2074_0,606.0,691.0
flow_261_0,633.0,716.0
flow_263_0,636.0,706.0
flow_265_0,640.0,721.0
flow_1442_0,644.0,715.0
flow_2051_0,650.0,720.0
flow_2062_0,653.0,746.0
flow_268_0,663.0,746.0
flow_269_0,665.0,749.0
flow_2094_0,681.0,733.0
flow_271_0,683.0,753.0
flow_649_0,684.0,736.0
flow_272_0,686.0,776.0
flow_1679_0,690.0,780.0
flow_2097_0,701.0,756.0
flow_273_0,703.0,876.0
flow_2098_0,704.0,756.0
flow_1462_0,728.0,876.0
flow_275_0,731.0,881.0
flow_277_0,733.0,883.0
flow_280_0,751.0,886.0
flow_281_0,753.0,888.0
flow_285_0,755.0,826.0
flow_2096_0,758.0,828.0
flow_286_0,758.0,829.0
flow_1231_0,768.0,1250.0
flow_288_0,781.0,896.0
flow_1685_0,784.0,891.0
flow_289_0,821.0,906.0
flow_292_0,824.0,894.0
flow_2093_0,851.0,966.0
flow_2129_0,861.0,1056.0
flow_2144_0,864.0,946.0
flow_239_0,884.0,986.0
flow_690_0,885.0,970.0
flow_58_0,891.0,990.0
flow_1471_0,911.0,1006.0
flow_2768_0,911.0,981.0
flow_1474_0,913.0,1010.0
flow_299_0,914.0,986.0
flow_301_0,926.0,996.0
flow_61_0,941.0,1606.0
flow_39_0,951.0,1086.0
flow_48_0,955.0,1007.0
flow_302_0,961.0,1126.0
flow_2111_0,964.0,1130.0
flow_303_0,964.0,1034.0
flow_2796_0,971.0,1091.0
flow_1252_0,972.0,1024.0
flow_1256_0,992.0,1044.0
flow_1262_0,995.0,1047.0
flow_1450_0,1005.0,1066.0
flow_2161_0,1009.0,1070.0
flow_307_0,1021.0,1131.0
flow_312_0,1024.0,1094.0
flow_313_0,1026.0,1097.0
flow_315_0,1051.0,1196.0
flow_316_0,1053.0,1200.0
flow_266_0,1070.0,1122.0
flow_67_0,1072.0,1141.0
flow_53_0,1091.0,1156.0
flow_2806_0,1095.0,1147.0
flow_317_0,1101.0,1203.0
flow_319_0,1103.0,1206.0
flow_1695_0,1106.0,1159.0
flow_715_0,1108.0,1178.0
flow_1268_0,1108.0,1186.0
flow_2175_0,1112.0,1190.0
flow_2184_0,1114.0,1226.0
flow_1492_0,1118.0,1187.0
flow_320_0,1121.0,1209.0
flow_2777_0,1124.0,1194.0
flow_2173_0,1161.0,1336.0
flow_1707_0,1163.0,1339.0
flow_324_0,1181.0,1286.0
flow_2192_0,1181.0,1236.0
flow_2212_0,1183.0,1239.0
flow_1711_0,1184.0,1356.0
flow_768_0,1185.0,1246.0
flow_335_0,1201.0,1271.0
flow_1715_0,1203.0,1274.0
flow_718_0,1210.0,1266.0
flow_2215_0,1223.0,1296.0
flow_338_0,1261.0,1331.0
flow_1719_0,1264.0,1360.0
flow_1493_0,1271.0,1346.0
flow_344_0,1281.0,1363.0
flow_345_0,1283.0,1366.0
flow_1277_0,1287.0,1350.0
flow_2213_0,1291.0,1370.0
flow_741_0,1293.0,1373.0
flow_729_0,1301.0,1466.0
flow_2236_0,1304.0,1356.0
flow_795_0,1304.0,1374.0
flow_1886_0,1306.0,1359.0
flow_745_0,1310.0,1470.0
flow_2216_0,1321.0,1486.0
flow_336_0,1339.0,1490.0
flow_347_0,1341.0,1416.0
flow_1727_0,1343.0,1420.0
flow_353_0,1361.0,1430.0
flow_2247_0,1362.0,1536.0
flow_354_0,1363.0,1446.0
flow_2186_0,1364.0,1446.0
flow_2224_0,1367.0,1450.0
flow_358_0,1381.0,1450.0
flow_1730_0,1383.0,1476.0
flow_362_0,1401.0,1481.0
flow_367_0,1403.0,1496.0
flow_329_0,1405.0,1516.0
flow_371_0,1406.0,1500.0
flow_375_0,1408.0,1478.0
flow_1698_0,1410.0,1576.0
flow_377_0,1411.0,1504.0
flow_380_0,1415.0,1506.0
flow_1485_0,1421.0,1474.0
flow_383_0,1441.0,1516.0
flow_386_0,1443.0,1526.0
flow_2242_0,1444.0,1540.0
flow_1714_0,1452.0,1521.0
flow_2253_0,1461.0,1531.0
flow_341_0,1468.0,1546.0
flow_388_0,1471.0,1546.0
flow_391_0,1474.0,1544.0
flow_1296_0,1476.0,1566.0
flow_1736_0,1476.0,1550.0
flow_392_0,1479.0,1556.0
flow_397_0,1496.0,1616.0
flow_398_0,1499.0,1620.0
flow_350_0,1501.0,1553.0
flow_399_0,1503.0,1573.0
flow_2292_0,1505.0,1570.0
flow_2293_0,1507.0,1586.0
flow_1299_0,1511.0,1706.0
flow_1720_0,1512.0,1590.0
flow_1721_0,1541.0,1666.0
flow_400_0,1551.0,1621.0
flow_402_0,1554.0,1711.0
flow_1281_0,1562.0,1636.0
flow_1518_0,1581.0,1640.0
flow_793_0,1600.0,1916.0
flow_1301_0,1602.0,1676.0
flow_1737_0,1605.0,1657.0
flow_1724_0,1631.0,1683.0
flow_404_0,1631.0,1921.0
flow_407_0,1634.0,1704.0
flow_838_0,1634.0,2106.0
flow_828_0,1634.0,1685.0
flow_854_0,1643.0,1713.0
flow_2840_0,1651.0,1746.0
flow_2309_0,1653.0,1751.0
flow_1741_0,1675.0,1727.0
flow_412_0,1701.0,1771.0
flow_846_0,1701.0,1753.0
flow_2319_0,1704.0,1757.0
flow_1748_0,1704.0,1923.0
flow_413_0,1706.0,1926.0
flow_415_0,1709.0,1780.0
flow_416_0,1712.0,1928.0
flow_417_0,1715.0,1930.0
flow_419_0,1717.0,1787.0
flow_1751_0,1720.0,1933.0
flow_1527_0,1731.0,1786.0
flow_1310_0,1736.0,1789.0
flow_853_0,1741.0,1793.0
flow_2846_0,1744.0,1806.0
flow_2357_0,1746.0,1798.0
flow_2358_0,1749.0,1816.0
flow_376_0,1752.0,1810.0
flow_2324_0,1818.0,1886.0
flow_423_0,1831.0,1901.0
flow_1750_0,1861.0,1936.0
flow_1759_0,1871.0,1941.0
flow_2376_0,1891.0,2016.0
flow_1763_0,1930.0,1999.0
flow_1764_0,1950.0,2076.0
flow_909_0,1951.0,2076.0
flow_1529_0,1965.0,2035.0
flow_2858_0,1991.0,2043.0
flow_905_0,1993.0,2046.0
flow_2384_0,2000.0,2081.0
flow_425_0,2031.0,2100.0
flow_426_0,2033.0,2116.0
flow_926_0,2033.0,2110.0
flow_427_0,2036.0,2119.0
flow_2872_0,2051.0,2103.0
flow_939_0,2054.0,2166.0
flow_1327_0,2076.0,2170.0
flow_1943_0,2081.0,2196.0
flow_442_0,2084.0,2154.0
flow_111_0,2091.0,2186.0
flow_1542_0,2092.0,2143.0
flow_2431_0,2101.0,2186.0
flow_1773_0,2130.0,2206.0
flow_1332_0,2133.0,2210.0
flow_1331_0,2152.0,2257.0
flow_114_0,2161.0,2230.0
flow_955_0,2171.0,2246.0
flow_448_0,2191.0,2261.0
flow_452_0,2193.0,2264.0
flow_453_0,2196.0,2266.0
flow_1775_0,2198.0,2296.0
flow_1766_0,2231.0,2286.0
flow_463_0,2231.0,2301.0
flow_464_0,2234.0,2303.0
flow_1338_0,2246.0,2336.0
flow_122_0,2250.0,2319.0
flow_2847_0,2251.0,2340.0
flow_469_0,2301.0,2370.0
flow_1563_0,2301.0,2357.0
flow_2491_0,2393.0,2444.0
flow_475_0,2393.0,2462.0
flow_478_0,2471.0,2776.0
flow_1787_0,2474.0,2576.0
flow_1776_0,2478.0,2576.0
flow_1959_0,2502.0,2566.0
flow_1574_0,2511.0,2570.0
flow_1578_0,2515.0,2566.0
flow_132_0,2522.0,2591.0
flow_479_0,2531.0,2781.0
flow_970_0,2531.0,2666.0
flow_974_0,2534.0,2586.0
flow_480_0,2534.0,2603.0
flow_1571_0,2538.0,2609.0
flow_142_0,2541.0,2612.0
flow_959_0,2551.0,2620.0
flow_2462_0,2554.0,2624.0
flow_1789_0,2581.0,2716.0
flow_1006_0,2581.0,2647.0
flow_482_0,2583.0,2721.0
flow_1016_0,2584.0,2716.0
flow_2497_0,2587.0,2721.0
flow_488_0,2611.0,2816.0
flow_489_0,2614.0,2684.0
flow_491_0,2616.0,2687.0
flow_492_0,2620.0,2820.0
flow_1368_0,2622.0,2846.0
flow_1358_0,2649.0,2719.0
flow_497_0,2666.0,2850.0
flow_499_0,2669.0,2853.0
flow_500_0,2671.0,2856.0
flow_1034_0,2674.0,2745.0
flow_507_0,2701.0,2859.0
flow_1577_0,2735.0,2805.0
flow_508_0,2753.0,2823.0
flow_158_0,2762.0,2831.0
flow_1372_0,2772.0,2836.0
flow_510_0,2773.0,2843.0
flow_512_0,2791.0,2861.0
flow_514_0,2821.0,2891.0
flow_515_0,2824.0,2893.0
flow_2913_0,2835.0,2904.0
flow_2546_0,2845.0,2898.0
flow_521_0,2850.0,2936.0
flow_1597_0,2851.0,2946.0
flow_1076_0,2854.0,2916.0
flow_526_0,2896.0,2966.0
flow_530_0,2926.0,2995.0
flow_1046_0,2931.0,3036.0
flow_1979_0,2933.0,3040.0
flow_1804_0,2961.0,3046.0
flow_532_0,2963.0,3050.0
flow_2572_0,2981.0,3052.0
flow_533_0,2983.0,3053.0
flow_534_0,2986.0,3056.0
flow_2583_0,3001.0,3071.0
flow_1809_0,3010.0,3079.0
flow_1056_0,3013.0,3096.0
flow_1376_0,3018.0,3156.0
flow_502_0,3031.0,3101.0
flow_2533_0,3033.0,3100.0
flow_2571_0,3101.0,3153.0
flow_496_0,3103.0,3156.0
flow_537_0,3161.0,3230.0
flow_1816_0,3164.0,3234.0
flow_541_0,3166.0,3236.0
flow_543_0,3169.0,3240.0
flow_1820_0,3221.0,3356.0
flow_547_0,3224.0,3294.0
flow_1823_0,3271.0,3341.0
flow_175_0,3281.0,3346.0
flow_1626_0,3282.0,3366.0
flow_562_0,3283.0,3366.0
flow_566_0,3323.0,3406.0
flow_567_0,3326.0,3396.0
flow_1404_0,3332.0,3384.0
flow_1109_0,3341.0,3393.0
flow_2624_0,3344.0,3446.0
flow_2646_0,3346.0,3398.0
flow_525_0,3360.0,3430.0
flow_2653_0,3367.0,3419.0
flow_1822_0,3402.0,3454.0
flow_571_0,3411.0,3596.0
flow_1618_0,3471.0,3522.0
flow_576_0,3473.0,3556.0
flow_1417_0,3480.0,3531.0
flow_580_0,3491.0,3561.0
flow_581_0,3494.0,3564.0
flow_1167_0,3514.0,3585.0
flow_584_0,3571.0,nan
flow_587_0,3574.0,nan
flow_1834_0,3576.0,nan
flow_1172_0,3591.0,nan
