,enter_time,leave_time
flow_605_0,101.0,170.0
flow_606_0,103.0,173.0
flow_608_0,121.0,191.0
flow_609_0,124.0,196.0
flow_2024_0,149.0,219.0
flow_2025_0,153.0,226.0
flow_610_0,171.0,240.0
flow_2028_0,171.0,241.0
flow_612_0,173.0,243.0
flow_614_0,176.0,246.0
flow_616_0,178.0,249.0
flow_617_0,180.0,250.0
flow_619_0,183.0,496.0
flow_2034_0,189.0,286.0
flow_620_0,211.0,286.0
flow_2757_0,212.0,265.0
flow_621_0,213.0,291.0
flow_2758_0,216.0,276.0
flow_622_0,231.0,336.0
flow_623_0,233.0,341.0
flow_2038_0,241.0,311.0
flow_2039_0,244.0,336.0
flow_2040_0,246.0,340.0
flow_2043_0,249.0,342.0
flow_2760_0,253.0,386.0
flow_2761_0,256.0,307.0
flow_624_0,261.0,343.0
flow_625_0,264.0,334.0
flow_2049_0,271.0,496.0
flow_2050_0,274.0,345.0
flow_626_0,291.0,366.0
flow_2051_0,291.0,913.0
flow_2053_0,294.0,500.0
flow_627_0,311.0,381.0
flow_628_0,314.0,416.0
flow_629_0,316.0,386.0
flow_2766_0,317.0,390.0
flow_633_0,319.0,389.0
flow_2054_0,321.0,391.0
flow_634_0,321.0,420.0
flow_635_0,324.0,456.0
flow_2056_0,324.0,416.0
flow_2057_0,351.0,421.0
flow_636_0,351.0,459.0
flow_638_0,353.0,476.0
flow_2058_0,353.0,424.0
flow_2770_0,361.0,431.0
flow_642_0,371.0,506.0
flow_2061_0,371.0,441.0
flow_646_0,373.0,510.0
flow_2062_0,374.0,456.0
flow_2771_0,381.0,451.0
flow_647_0,391.0,461.0
flow_2069_0,391.0,461.0
flow_2076_0,393.0,477.0
flow_648_0,394.0,526.0
flow_2082_0,396.0,481.0
flow_1847_0,413.0,483.0
flow_2773_0,416.0,467.0
flow_649_0,441.0,776.0
flow_2084_0,441.0,510.0
flow_650_0,444.0,530.0
flow_2086_0,444.0,776.0
flow_652_0,446.0,516.0
flow_654_0,449.0,556.0
flow_655_0,452.0,560.0
flow_659_0,455.0,524.0
flow_660_0,457.0,576.0
flow_662_0,461.0,580.0
flow_663_0,467.0,596.0
flow_665_0,479.0,600.0
flow_2087_0,481.0,556.0
flow_2089_0,483.0,560.0
flow_666_0,485.0,616.0
flow_2093_0,486.0,576.0
flow_2094_0,489.0,559.0
flow_214_0,491.0,566.0
flow_667_0,491.0,561.0
flow_2096_0,492.0,1140.0
flow_2779_0,492.0,545.0
flow_2097_0,494.0,564.0
flow_669_0,511.0,620.0
flow_2098_0,511.0,581.0
flow_2759_0,513.0,584.0
flow_671_0,515.0,636.0
flow_672_0,521.0,640.0
flow_1444_0,527.0,579.0
flow_2101_0,531.0,600.0
flow_2102_0,533.0,616.0
flow_16_0,541.0,642.0
flow_674_0,561.0,645.0
flow_676_0,564.0,634.0
flow_2764_0,567.0,626.0
flow_2103_0,571.0,640.0
flow_1441_0,572.0,642.0
flow_2104_0,573.0,643.0
flow_677_0,581.0,651.0
flow_679_0,584.0,653.0
flow_680_0,586.0,656.0
flow_681_0,590.0,660.0
flow_2110_0,591.0,1206.0
flow_2111_0,593.0,696.0
flow_682_0,593.0,696.0
flow_684_0,595.0,700.0
flow_2116_0,611.0,780.0
flow_687_0,611.0,716.0
flow_2117_0,613.0,1056.0
flow_2119_0,616.0,701.0
flow_688_0,617.0,736.0
flow_2046_0,621.0,673.0
flow_689_0,623.0,740.0
flow_1440_0,624.0,686.0
flow_2787_0,627.0,690.0
flow_690_0,629.0,780.0
flow_691_0,635.0,756.0
flow_692_0,641.0,760.0
flow_2121_0,641.0,711.0
flow_2124_0,644.0,716.0
flow_2125_0,661.0,736.0
flow_693_0,661.0,763.0
flow_694_0,663.0,765.0
flow_695_0,667.0,737.0
flow_696_0,669.0,739.0
flow_697_0,671.0,768.0
flow_698_0,677.0,747.0
flow_2130_0,679.0,749.0
flow_699_0,681.0,770.0
flow_2131_0,682.0,756.0
flow_700_0,685.0,786.0
flow_701_0,689.0,759.0
flow_2136_0,703.0,773.0
flow_703_0,711.0,791.0
flow_705_0,713.0,793.0
flow_706_0,716.0,796.0
flow_707_0,719.0,788.0
flow_2137_0,721.0,790.0
flow_708_0,721.0,799.0
flow_2138_0,723.0,793.0
flow_709_0,724.0,802.0
flow_710_0,741.0,810.0
flow_2141_0,743.0,812.0
flow_713_0,744.0,814.0
flow_1450_0,745.0,814.0
flow_716_0,749.0,818.0
flow_717_0,753.0,822.0
flow_2785_0,766.0,835.0
flow_2145_0,766.0,836.0
flow_718_0,771.0,1056.0
flow_719_0,774.0,843.0
flow_2788_0,781.0,851.0
flow_1447_0,784.0,854.0
flow_2146_0,791.0,860.0
flow_720_0,791.0,860.0
flow_721_0,793.0,863.0
flow_2147_0,793.0,863.0
flow_722_0,796.0,866.0
flow_723_0,798.0,868.0
flow_724_0,800.0,870.0
flow_2150_0,803.0,872.0
flow_725_0,803.0,873.0
flow_726_0,806.0,876.0
flow_727_0,808.0,878.0
flow_728_0,811.0,880.0
flow_729_0,813.0,1060.0
flow_732_0,816.0,885.0
flow_733_0,819.0,889.0
flow_734_0,822.0,892.0
flow_2799_0,823.0,966.0
flow_1239_0,831.0,970.0
flow_2155_0,833.0,976.0
flow_2156_0,835.0,980.0
flow_2159_0,840.0,982.0
flow_737_0,841.0,911.0
flow_2164_0,843.0,985.0
flow_739_0,843.0,976.0
flow_741_0,849.0,980.0
flow_742_0,853.0,982.0
flow_743_0,857.0,985.0
flow_744_0,861.0,988.0
flow_1461_0,864.0,996.0
flow_745_0,865.0,1096.0
flow_2169_0,867.0,938.0
flow_746_0,869.0,939.0
flow_2172_0,870.0,987.0
flow_2175_0,873.0,943.0
flow_1463_0,881.0,1000.0
flow_36_0,884.0,936.0
flow_1464_0,887.0,939.0
flow_1468_0,889.0,942.0
flow_748_0,891.0,961.0
flow_2176_0,891.0,990.0
flow_2184_0,893.0,963.0
flow_749_0,894.0,990.0
flow_2185_0,896.0,1016.0
flow_750_0,896.0,1016.0
flow_751_0,899.0,970.0
flow_753_0,902.0,972.0
flow_754_0,904.0,1020.0
flow_755_0,907.0,1100.0
flow_1449_0,910.0,1020.0
flow_757_0,913.0,983.0
flow_760_0,925.0,995.0
flow_2188_0,946.0,1024.0
flow_2189_0,949.0,1026.0
flow_2191_0,955.0,1029.0
flow_766_0,961.0,1126.0
flow_769_0,963.0,1033.0
flow_771_0,969.0,1038.0
flow_2192_0,981.0,1051.0
flow_2194_0,984.0,1060.0
flow_2196_0,986.0,1087.0
flow_2197_0,989.0,1090.0
flow_773_0,991.0,1086.0
flow_2198_0,991.0,1187.0
flow_774_0,993.0,1090.0
flow_2802_0,999.0,1096.0
flow_43_0,1001.0,1053.0
flow_2811_0,1013.0,1136.0
flow_1225_0,1021.0,1191.0
flow_776_0,1031.0,1186.0
flow_2199_0,1033.0,1104.0
flow_778_0,1034.0,1131.0
flow_2203_0,1038.0,1193.0
flow_2206_0,1041.0,1196.0
flow_779_0,1061.0,1190.0
flow_780_0,1064.0,1134.0
flow_781_0,1066.0,1137.0
flow_783_0,1069.0,1139.0
flow_784_0,1071.0,1142.0
flow_785_0,1074.0,1145.0
flow_1886_0,1081.0,1151.0
flow_786_0,1101.0,1171.0
flow_787_0,1104.0,1192.0
flow_2166_0,1111.0,1210.0
flow_2818_0,1123.0,1246.0
flow_1475_0,1134.0,1226.0
flow_789_0,1141.0,1226.0
flow_791_0,1143.0,1230.0
flow_792_0,1146.0,1234.0
flow_793_0,1148.0,1236.0
flow_1490_0,1150.0,1203.0
flow_794_0,1150.0,1396.0
flow_796_0,1153.0,1239.0
flow_799_0,1156.0,1227.0
flow_800_0,1159.0,1400.0
flow_803_0,1162.0,1256.0
flow_804_0,1165.0,1260.0
flow_806_0,1167.0,1276.0
flow_810_0,1170.0,1280.0
flow_811_0,1172.0,1296.0
flow_812_0,1175.0,1246.0
flow_814_0,1182.0,1252.0
flow_2209_0,1201.0,1276.0
flow_1460_0,1203.0,1531.0
flow_2822_0,1222.0,1275.0
flow_1692_0,1231.0,1286.0
flow_1897_0,1231.0,1300.0
flow_1693_0,1234.0,1304.0
flow_2212_0,1236.0,1307.0
flow_2214_0,1239.0,1310.0
flow_2216_0,1241.0,1316.0
flow_815_0,1241.0,1316.0
flow_816_0,1244.0,1314.0
flow_1846_0,1245.0,1396.0
flow_817_0,1261.0,1331.0
flow_1867_0,1261.0,1400.0
flow_1906_0,1264.0,1346.0
flow_818_0,1264.0,1346.0
flow_2827_0,1265.0,1317.0
flow_822_0,1266.0,1350.0
flow_2828_0,1268.0,1322.0
flow_823_0,1269.0,1352.0
flow_825_0,1271.0,1355.0
flow_240_0,1273.0,1526.0
flow_827_0,1274.0,1358.0
flow_828_0,1276.0,1526.0
flow_829_0,1279.0,1360.0
flow_2217_0,1281.0,1351.0
flow_831_0,1282.0,1362.0
flow_2218_0,1283.0,1353.0
flow_832_0,1284.0,1365.0
flow_222_0,1296.0,1365.0
flow_833_0,1301.0,1371.0
flow_1494_0,1301.0,1386.0
flow_2222_0,1301.0,2062.0
flow_834_0,1304.0,1373.0
flow_2224_0,1304.0,1373.0
flow_2226_0,1321.0,1391.0
flow_835_0,1321.0,1416.0
flow_1500_0,1321.0,1476.0
flow_836_0,1323.0,1419.0
flow_1271_0,1323.0,1480.0
flow_837_0,1326.0,1436.0
flow_839_0,1328.0,1440.0
flow_843_0,1350.0,1456.0
flow_2833_0,1353.0,1406.0
flow_2834_0,1355.0,1409.0
flow_845_0,1361.0,1431.0
flow_1916_0,1363.0,1436.0
flow_846_0,1381.0,1530.0
flow_847_0,1384.0,1461.0
flow_848_0,1386.0,1463.0
flow_851_0,1403.0,1486.0
flow_1505_0,1411.0,1536.0
flow_2227_0,1491.0,1596.0
flow_2229_0,1493.0,1600.0
flow_2230_0,1511.0,1604.0
flow_2236_0,1514.0,1584.0
flow_2841_0,1523.0,1646.0
flow_2835_0,1529.0,1606.0
flow_1709_0,1531.0,1608.0
flow_853_0,1551.0,1636.0
flow_855_0,1553.0,1641.0
flow_1509_0,1561.0,1656.0
flow_288_0,1591.0,1660.0
flow_74_0,1611.0,1817.0
flow_2810_0,1641.0,1696.0
flow_1934_0,1641.0,1916.0
flow_1936_0,1653.0,1816.0
flow_2797_0,1701.0,1757.0
flow_1523_0,1721.0,1776.0
flow_1526_0,1730.0,1786.0
flow_856_0,1751.0,1821.0
flow_2856_0,1753.0,1804.0
flow_857_0,1754.0,1836.0
flow_860_0,1771.0,1840.0
flow_862_0,1773.0,1856.0
flow_864_0,1791.0,1861.0
flow_2859_0,1793.0,1846.0
flow_866_0,1794.0,1864.0
flow_2241_0,1811.0,1906.0
flow_867_0,1811.0,1906.0
flow_2242_0,1813.0,1909.0
flow_868_0,1813.0,1911.0
flow_1528_0,1830.0,1882.0
flow_869_0,1831.0,1926.0
flow_2863_0,1831.0,1883.0
flow_871_0,1833.0,1930.0
flow_2391_0,1835.0,2196.0
flow_2243_0,1841.0,1911.0
flow_2854_0,1841.0,1911.0
flow_2865_0,1844.0,1914.0
flow_2248_0,1844.0,1920.0
flow_2864_0,1852.0,1905.0
flow_824_0,1869.0,1920.0
flow_2235_0,1881.0,1966.0
flow_350_0,1885.0,1986.0
flow_875_0,1891.0,1986.0
flow_876_0,1893.0,1990.0
flow_877_0,1896.0,2006.0
flow_878_0,1898.0,2010.0
flow_1746_0,1901.0,1971.0
flow_879_0,1901.0,1970.0
flow_880_0,1903.0,1973.0
flow_1942_0,1904.0,2256.0
flow_1534_0,1920.0,1971.0
flow_1947_0,1921.0,2006.0
flow_881_0,1921.0,1991.0
flow_882_0,1924.0,2046.0
flow_2253_0,1933.0,2011.0
flow_883_0,1941.0,2050.0
flow_884_0,1944.0,2014.0
flow_2255_0,1961.0,2426.0
flow_2261_0,1964.0,2034.0
flow_97_0,1981.0,2086.0
flow_2871_0,1982.0,2035.0
flow_886_0,1991.0,2426.0
flow_2265_0,1991.0,2086.0
flow_887_0,1994.0,2091.0
flow_2847_0,2010.0,2080.0
flow_890_0,2011.0,2081.0
flow_891_0,2014.0,2093.0
flow_2267_0,2031.0,2100.0
flow_1289_0,2031.0,2083.0
flow_2269_0,2033.0,2116.0
flow_1540_0,2034.0,2136.0
flow_2271_0,2051.0,2121.0
flow_1541_0,2053.0,2106.0
flow_2276_0,2053.0,2123.0
flow_2281_0,2071.0,2430.0
flow_859_0,2071.0,2140.0
flow_1543_0,2073.0,2142.0
flow_330_0,2081.0,2145.0
flow_1279_0,2085.0,2186.0
flow_431_0,2119.0,2176.0
flow_2286_0,2121.0,2536.0
flow_2880_0,2123.0,2180.0
flow_2287_0,2123.0,2540.0
flow_351_0,2141.0,2200.0
flow_2288_0,2151.0,2266.0
flow_1954_0,2153.0,2270.0
flow_2292_0,2171.0,2241.0
flow_2293_0,2173.0,2244.0
flow_2295_0,2175.0,2286.0
flow_2297_0,2178.0,2290.0
flow_2300_0,2180.0,2606.0
flow_2304_0,2183.0,2293.0
flow_2305_0,2187.0,2256.0
flow_2306_0,2190.0,2296.0
flow_2308_0,2193.0,2262.0
flow_2309_0,2195.0,2266.0
flow_2310_0,2197.0,2610.0
flow_1292_0,2215.0,2300.0
flow_893_0,2241.0,2316.0
flow_2311_0,2241.0,2316.0
flow_897_0,2243.0,2320.0
flow_2313_0,2243.0,2319.0
flow_2390_0,2254.0,2336.0
flow_1551_0,2271.0,2356.0
flow_2315_0,2271.0,2341.0
flow_2317_0,2274.0,2344.0
flow_854_0,2274.0,2326.0
flow_2318_0,2303.0,2866.0
flow_2319_0,2321.0,2391.0
flow_2321_0,2324.0,2626.0
flow_1739_0,2324.0,2395.0
flow_2882_0,2328.0,2441.0
flow_1765_0,2331.0,2456.0
flow_1552_0,2341.0,2396.0
flow_2322_0,2341.0,2629.0
flow_1557_0,2343.0,2399.0
flow_2324_0,2344.0,2460.0
flow_2881_0,2351.0,2421.0
flow_2894_0,2353.0,2405.0
flow_1743_0,2354.0,2437.0
flow_2893_0,2357.0,2440.0
flow_2342_0,2371.0,2632.0
flow_2344_0,2374.0,2476.0
flow_1927_0,2381.0,2433.0
flow_2348_0,2391.0,2461.0
flow_2896_0,2393.0,2466.0
flow_2350_0,2394.0,2480.0
flow_1969_0,2396.0,2466.0
flow_2351_0,2399.0,2496.0
flow_2354_0,2403.0,2635.0
flow_2355_0,2431.0,2500.0
flow_2357_0,2434.0,2504.0
flow_2358_0,2436.0,2507.0
flow_2361_0,2439.0,2510.0
flow_2363_0,2443.0,2516.0
flow_1756_0,2454.0,2525.0
flow_2367_0,2463.0,2546.0
flow_2368_0,2481.0,2551.0
flow_2370_0,2483.0,2586.0
flow_2372_0,2501.0,2590.0
flow_2374_0,2503.0,2656.0
flow_1340_0,2511.0,2562.0
flow_1758_0,2514.0,2566.0
flow_383_0,2541.0,2776.0
flow_2376_0,2541.0,2611.0
flow_2898_0,2541.0,2656.0
flow_1567_0,2543.0,2779.0
flow_2377_0,2544.0,2637.0
flow_2379_0,2547.0,2617.0
flow_2383_0,2549.0,2660.0
flow_2384_0,2553.0,2623.0
flow_392_0,2571.0,2796.0
flow_2389_0,2581.0,2676.0
flow_2394_0,2584.0,2706.0
flow_2395_0,2586.0,2680.0
flow_2396_0,2589.0,2682.0
flow_2400_0,2591.0,2685.0
flow_114_0,2592.0,2643.0
flow_2406_0,2594.0,2710.0
flow_1961_0,2595.0,2687.0
flow_989_0,2611.0,2799.0
flow_1033_0,2656.0,2707.0
flow_2407_0,2671.0,2740.0
flow_1979_0,2674.0,2744.0
flow_2410_0,2676.0,2746.0
flow_2411_0,2679.0,2748.0
flow_2413_0,2681.0,2751.0
flow_899_0,2681.0,2751.0
flow_900_0,2684.0,2753.0
flow_2418_0,2684.0,2836.0
flow_2419_0,2687.0,2757.0
flow_2422_0,2690.0,2759.0
flow_2424_0,2692.0,2762.0
flow_2426_0,2721.0,2840.0
flow_2427_0,2723.0,2976.0
flow_142_0,2740.0,2806.0
flow_2917_0,2752.0,2870.0
flow_1346_0,2767.0,2838.0
flow_2919_0,2781.0,2851.0
flow_1566_0,2791.0,2861.0
flow_2436_0,2794.0,2876.0
flow_2437_0,2831.0,2901.0
flow_2440_0,2834.0,2903.0
flow_139_0,2842.0,2894.0
flow_2442_0,2861.0,2930.0
flow_2921_0,2861.0,2930.0
flow_2444_0,2863.0,2933.0
flow_2446_0,2866.0,2936.0
flow_2447_0,2868.0,2938.0
flow_2452_0,2870.0,2941.0
flow_2454_0,2873.0,2980.0
flow_2458_0,2876.0,2957.0
flow_2459_0,2879.0,2961.0
flow_2462_0,2881.0,2963.0
flow_2466_0,2884.0,2954.0
flow_2469_0,2886.0,2957.0
flow_2475_0,2889.0,2966.0
flow_2482_0,2892.0,2969.0
flow_2924_0,2893.0,3086.0
flow_2487_0,2894.0,2964.0
flow_2874_0,2931.0,3090.0
flow_2338_0,2933.0,3376.0
flow_1373_0,2941.0,3016.0
