,enter_time,leave_time
flow_1_0,131.0,200.0
flow_4_0,133.0,276.0
flow_9_0,181.0,446.0
flow_1652_0,221.0,326.0
flow_207_0,224.0,294.0
flow_208_0,226.0,297.0
flow_11_0,231.0,326.0
flow_209_0,233.0,331.0
flow_13_0,235.0,304.0
flow_1655_0,311.0,381.0
flow_214_0,314.0,446.0
flow_1658_0,341.0,410.0
flow_217_0,361.0,451.0
flow_219_0,364.0,467.0
flow_225_0,401.0,471.0
flow_227_0,403.0,486.0
flow_229_0,431.0,506.0
flow_230_0,433.0,510.0
flow_232_0,451.0,566.0
flow_233_0,453.0,571.0
flow_1663_0,471.0,586.0
flow_1839_0,474.0,544.0
flow_1665_0,477.0,590.0
flow_235_0,479.0,606.0
flow_238_0,483.0,553.0
flow_243_0,486.0,556.0
flow_244_0,531.0,601.0
flow_247_0,534.0,610.0
flow_249_0,571.0,666.0
flow_1671_0,573.0,670.0
flow_631_0,585.0,696.0
flow_2763_0,588.0,666.0
flow_253_0,591.0,674.0
flow_254_0,593.0,676.0
flow_257_0,631.0,701.0
flow_258_0,633.0,704.0
flow_2764_0,634.0,705.0
flow_1442_0,637.0,708.0
flow_2054_0,641.0,693.0
flow_259_0,651.0,726.0
flow_2074_0,653.0,731.0
flow_261_0,656.0,746.0
flow_263_0,658.0,729.0
flow_265_0,666.0,776.0
flow_1231_0,668.0,1236.0
flow_2051_0,688.0,759.0
flow_1679_0,691.0,780.0
flow_268_0,731.0,800.0
flow_269_0,733.0,803.0
flow_222_0,738.0,808.0
flow_271_0,751.0,821.0
flow_272_0,754.0,823.0
flow_2062_0,764.0,834.0
flow_1462_0,778.0,856.0
flow_649_0,801.0,896.0
flow_273_0,801.0,886.0
flow_275_0,803.0,891.0
flow_2094_0,804.0,856.0
flow_1252_0,825.0,900.0
flow_277_0,831.0,916.0
flow_280_0,833.0,920.0
flow_2097_0,841.0,902.0
flow_2098_0,844.0,896.0
flow_281_0,861.0,956.0
flow_690_0,861.0,926.0
flow_285_0,864.0,936.0
