,enter_time,leave_time
flow_1223_0,114.0,184.0
flow_1224_0,151.0,220.0
flow_1436_0,181.0,1030.0
flow_1437_0,186.0,256.0
flow_1226_0,231.0,301.0
flow_1438_0,233.0,306.0
flow_1654_0,258.0,327.0
flow_1439_0,260.0,330.0
flow_1227_0,262.0,332.0
flow_1440_0,297.0,367.0
flow_212_0,315.0,386.0
flow_213_0,318.0,389.0
flow_1441_0,341.0,411.0
flow_2035_0,351.0,556.0
flow_2042_0,353.0,560.0
flow_1229_0,411.0,480.0
flow_1230_0,414.0,484.0
flow_222_0,425.0,1818.0
flow_2028_0,425.0,626.0
flow_2768_0,425.0,477.0
flow_2081_0,443.0,596.0
flow_1231_0,461.0,1268.0
flow_1233_0,463.0,846.0
flow_1234_0,465.0,576.0
flow_1445_0,521.0,591.0
flow_17_0,524.0,630.0
flow_1449_0,526.0,846.0
flow_240_0,528.0,667.0
flow_1450_0,529.0,600.0
flow_19_0,533.0,851.0
flow_637_0,547.0,666.0
flow_1238_0,571.0,641.0
flow_1239_0,574.0,851.0
flow_1659_0,578.0,631.0
flow_11_0,583.0,696.0
flow_1676_0,616.0,686.0
flow_1453_0,641.0,1006.0
flow_1457_0,643.0,1011.0
flow_2112_0,650.0,1006.0
flow_2127_0,653.0,726.0
flow_1458_0,661.0,1116.0
flow_2038_0,691.0,743.0
flow_610_0,721.0,836.0
flow_2070_0,724.0,776.0
flow_619_0,725.0,906.0
flow_2088_0,841.0,1026.0
flow_1460_0,871.0,1496.0
flow_33_0,873.0,1500.0
flow_284_0,875.0,946.0
flow_293_0,878.0,1010.0
flow_1242_0,891.0,1116.0
flow_1244_0,894.0,964.0
flow_1245_0,896.0,967.0
flow_1248_0,899.0,970.0
flow_1250_0,901.0,1120.0
flow_1472_0,901.0,1696.0
flow_1252_0,904.0,1496.0
flow_1473_0,904.0,974.0
flow_2100_0,911.0,963.0
flow_1657_0,914.0,1256.0
flow_2161_0,921.0,1500.0
flow_2167_0,923.0,1696.0
flow_2126_0,931.0,983.0
flow_1254_0,931.0,1700.0
flow_1256_0,933.0,1776.0
flow_2129_0,934.0,1261.0
flow_1680_0,936.0,1263.0
flow_1691_0,936.0,1780.0
flow_2798_0,938.0,1017.0
flow_2132_0,951.0,1266.0
flow_2135_0,953.0,1269.0
flow_2790_0,971.0,1700.0
flow_1475_0,974.0,1044.0
flow_1695_0,979.0,1826.0
flow_1696_0,982.0,1052.0
flow_2063_0,1011.0,1256.0
flow_1681_0,1014.0,1261.0
flow_2058_0,1028.0,1776.0
flow_2797_0,1031.0,1083.0
flow_1476_0,1031.0,1780.0
flow_1478_0,1034.0,1104.0
flow_1480_0,1037.0,1107.0
flow_1485_0,1039.0,1110.0
flow_1258_0,1051.0,1146.0
flow_1260_0,1054.0,1124.0
flow_1700_0,1064.0,1135.0
flow_1703_0,1067.0,1137.0
flow_1867_0,1071.0,1123.0
flow_58_0,1072.0,1263.0
flow_1705_0,1088.0,1830.0
flow_1706_0,1090.0,1160.0
flow_1861_0,1106.0,1206.0
flow_662_0,1121.0,1173.0
flow_1689_0,1122.0,1173.0
flow_1710_0,1122.0,1846.0
flow_1878_0,1136.0,1272.0
flow_2247_0,1137.0,1851.0
flow_239_0,1142.0,1266.0
flow_1486_0,1151.0,1826.0
flow_1713_0,1152.0,1916.0
flow_1487_0,1153.0,1830.0
flow_1870_0,1160.0,1920.0
flow_1714_0,1162.0,1232.0
flow_1881_0,1166.0,1274.0
flow_318_0,1178.0,1247.0
flow_348_0,1188.0,1258.0
flow_61_0,1205.0,2036.0
flow_352_0,1208.0,2040.0
flow_2283_0,1216.0,1277.0
flow_355_0,1221.0,1291.0
flow_1716_0,1245.0,2056.0
flow_2813_0,1261.0,1846.0
flow_1262_0,1261.0,2061.0
flow_1722_0,1261.0,1565.0
flow_1263_0,1263.0,2116.0
flow_2139_0,1291.0,1343.0
flow_674_0,1294.0,1716.0
flow_1267_0,1301.0,1371.0
flow_46_0,1301.0,1720.0
flow_1268_0,1304.0,2136.0
flow_294_0,1321.0,1716.0
flow_368_0,1325.0,1394.0
flow_376_0,1328.0,2139.0
flow_1270_0,1371.0,2156.0
flow_304_0,1371.0,1721.0
flow_1271_0,1373.0,2161.0
flow_1497_0,1391.0,1576.0
flow_1503_0,1393.0,1581.0
flow_1846_0,1400.0,1926.0
flow_1273_0,1401.0,1471.0
flow_1274_0,1404.0,1576.0
flow_1892_0,1413.0,1926.0
flow_389_0,1416.0,2164.0
flow_2806_0,1419.0,1931.0
flow_1506_0,1421.0,1850.0
flow_1277_0,1421.0,2167.0
flow_689_0,1421.0,1473.0
flow_1507_0,1424.0,1494.0
flow_1279_0,1424.0,1580.0
flow_2144_0,1424.0,1931.0
flow_2151_0,1426.0,2016.0
flow_2062_0,1433.0,2016.0
flow_1725_0,1437.0,1508.0
flow_1282_0,1441.0,2170.0
flow_1286_0,1444.0,1736.0
flow_1718_0,1446.0,1506.0
flow_2098_0,1457.0,1509.0
flow_1726_0,1464.0,2196.0
flow_1510_0,1471.0,1916.0
flow_1287_0,1471.0,1541.0
flow_1289_0,1474.0,2201.0
flow_1511_0,1474.0,1544.0
flow_1290_0,1476.0,2226.0
flow_1292_0,1480.0,1740.0
flow_1293_0,1482.0,1796.0
flow_1295_0,1484.0,2230.0
flow_333_0,1491.0,1543.0
flow_2836_0,1498.0,1920.0
flow_1732_0,1507.0,2336.0
flow_1721_0,1516.0,2021.0
flow_2820_0,1522.0,1573.0
flow_77_0,1531.0,2036.0
flow_2186_0,1542.0,1595.0
flow_2353_0,1563.0,2346.0
flow_721_0,1601.0,2349.0
flow_1296_0,1631.0,2341.0
flow_1299_0,1634.0,1704.0
flow_1737_0,1638.0,3026.0
flow_1739_0,1642.0,2340.0
flow_1896_0,1646.0,2006.0
flow_1516_0,1651.0,2040.0
flow_1519_0,1653.0,2056.0
flow_2158_0,1671.0,1723.0
flow_1300_0,1681.0,2406.0
flow_1301_0,1683.0,2410.0
flow_1305_0,1686.0,1756.0
flow_1308_0,1688.0,1759.0
flow_1520_0,1691.0,1761.0
flow_1309_0,1692.0,2010.0
flow_1310_0,1694.0,2426.0
flow_1524_0,1694.0,2060.0
flow_1311_0,1697.0,1767.0
flow_1313_0,1700.0,1770.0
flow_1314_0,1702.0,2430.0
flow_755_0,1717.0,1787.0
flow_1316_0,1751.0,1821.0
flow_1317_0,1753.0,1824.0
flow_1318_0,1756.0,1827.0
flow_1319_0,1758.0,2536.0
flow_1320_0,1761.0,1831.0
flow_2145_0,1764.0,2116.0
