,enter_time,leave_time
flow_207_0,161.0,231.0
flow_208_0,163.0,234.0
flow_209_0,181.0,250.0
flow_1652_0,183.0,286.0
flow_214_0,219.0,306.0
flow_1655_0,245.0,315.0
flow_217_0,311.0,436.0
flow_219_0,314.0,383.0
flow_1658_0,317.0,386.0
flow_2763_0,334.0,404.0
flow_225_0,363.0,446.0
flow_227_0,366.0,451.0
flow_229_0,369.0,453.0
flow_230_0,379.0,456.0
flow_232_0,402.0,486.0
flow_1663_0,429.0,498.0
flow_233_0,443.0,512.0
flow_1665_0,450.0,519.0
flow_2764_0,464.0,535.0
flow_235_0,483.0,552.0
flow_238_0,511.0,581.0
flow_243_0,513.0,584.0
flow_244_0,516.0,586.0
flow_247_0,518.0,596.0
flow_249_0,521.0,600.0
flow_1_0,531.0,600.0
flow_4_0,533.0,616.0
flow_1671_0,550.0,619.0
flow_1839_0,563.0,633.0
flow_2054_0,581.0,633.0
flow_253_0,591.0,660.0
flow_254_0,593.0,676.0
flow_257_0,596.0,665.0
flow_1442_0,602.0,672.0
flow_222_0,605.0,675.0
flow_2051_0,608.0,679.0
flow_258_0,613.0,683.0
flow_259_0,616.0,685.0
flow_2074_0,623.0,692.0
flow_261_0,651.0,720.0
flow_263_0,663.0,733.0
flow_2062_0,668.0,738.0
flow_1231_0,676.0,1150.0
flow_265_0,681.0,750.0
flow_268_0,683.0,753.0
flow_1462_0,698.0,767.0
flow_9_0,701.0,786.0
flow_11_0,704.0,773.0
flow_2094_0,711.0,763.0
flow_2097_0,714.0,846.0
flow_631_0,725.0,806.0
flow_1679_0,731.0,800.0
flow_2098_0,731.0,783.0
flow_269_0,733.0,816.0
flow_271_0,735.0,805.0
flow_272_0,738.0,820.0
flow_273_0,741.0,836.0
flow_275_0,743.0,841.0
flow_277_0,746.0,856.0
flow_280_0,748.0,860.0
flow_281_0,751.0,863.0
flow_285_0,754.0,826.0
flow_286_0,756.0,826.0
flow_288_0,761.0,831.0
flow_13_0,781.0,851.0
flow_289_0,783.0,865.0
flow_2096_0,807.0,877.0
flow_1685_0,821.0,890.0
flow_292_0,824.0,894.0
flow_2093_0,851.0,936.0
