,enter_time,leave_time
flow_1436_0,77.0,146.0
flow_1437_0,114.0,183.0
flow_1438_0,171.0,240.0
flow_1439_0,190.0,259.0
flow_1440_0,225.0,336.0
flow_1224_0,231.0,336.0
flow_1441_0,262.0,923.0
flow_212_0,280.0,349.0
flow_213_0,282.0,352.0
flow_1442_0,299.0,841.0
flow_1654_0,361.0,446.0
flow_222_0,367.0,1225.0
flow_1444_0,373.0,443.0
flow_1445_0,377.0,447.0
flow_2028_0,411.0,463.0
flow_1447_0,411.0,481.0
flow_619_0,413.0,466.0
flow_1229_0,423.0,516.0
flow_1448_0,431.0,501.0
flow_214_0,431.0,496.0
flow_1449_0,433.0,516.0
flow_217_0,435.0,487.0
flow_1450_0,450.0,1006.0
flow_2764_0,479.0,626.0
flow_1452_0,481.0,551.0
flow_17_0,491.0,560.0
flow_1453_0,511.0,580.0
flow_13_0,512.0,564.0
flow_1231_0,521.0,1136.0
flow_1233_0,523.0,593.0
flow_1457_0,551.0,1134.0
flow_1458_0,559.0,656.0
flow_19_0,571.0,660.0
flow_1459_0,581.0,651.0
flow_1460_0,631.0,700.0
flow_1461_0,634.0,704.0
flow_1239_0,651.0,766.0
flow_1463_0,651.0,721.0
flow_1464_0,653.0,724.0
flow_2112_0,663.0,732.0
flow_637_0,677.0,747.0
flow_1468_0,692.0,762.0
flow_2790_0,715.0,786.0
flow_1470_0,722.0,792.0
flow_1471_0,751.0,886.0
flow_1472_0,753.0,896.0
flow_1242_0,761.0,896.0
flow_1473_0,781.0,901.0
flow_1474_0,783.0,890.0
flow_2054_0,791.0,876.0
flow_1250_0,791.0,900.0
flow_1252_0,794.0,864.0
flow_2058_0,794.0,846.0
flow_2094_0,796.0,880.0
flow_2097_0,799.0,916.0
flow_2098_0,801.0,1171.0
flow_33_0,801.0,936.0
flow_2796_0,811.0,925.0
flow_649_0,821.0,928.0
flow_690_0,823.0,931.0
flow_1475_0,841.0,941.0
flow_1476_0,843.0,1704.0
flow_1254_0,871.0,940.0
flow_2798_0,872.0,923.0
flow_1256_0,874.0,944.0
flow_1478_0,881.0,1231.0
flow_1480_0,883.0,1266.0
flow_36_0,911.0,981.0
flow_38_0,914.0,984.0
flow_2051_0,916.0,986.0
flow_293_0,921.0,1226.0
flow_1262_0,924.0,994.0
flow_2806_0,925.0,1027.0
flow_1689_0,927.0,1231.0
flow_39_0,931.0,1031.0
flow_43_0,935.0,1005.0
flow_48_0,951.0,1066.0
flow_1485_0,971.0,1522.0
flow_1486_0,973.0,1386.0
flow_266_0,973.0,1036.0
flow_285_0,981.0,1036.0
flow_2145_0,981.0,1033.0
flow_288_0,987.0,1040.0
flow_53_0,991.0,1071.0
flow_60_0,995.0,1065.0
flow_2093_0,1001.0,1056.0
flow_1487_0,1011.0,1390.0
flow_2110_0,1011.0,1082.0
flow_1263_0,1011.0,1266.0
flow_2161_0,1014.0,1084.0
flow_1488_0,1014.0,1085.0
flow_1490_0,1016.0,1087.0
flow_718_0,1021.0,1116.0
flow_2797_0,1021.0,1096.0
flow_2167_0,1031.0,1270.0
flow_2102_0,1031.0,1086.0
flow_1870_0,1033.0,1386.0
flow_2810_0,1048.0,1117.0
flow_2169_0,1050.0,1102.0
flow_67_0,1061.0,1113.0
flow_729_0,1065.0,1120.0
flow_2813_0,1085.0,1446.0
flow_1493_0,1101.0,1216.0
flow_1494_0,1104.0,1174.0
flow_1497_0,1131.0,1450.0
flow_2175_0,1151.0,1206.0
flow_1500_0,1161.0,1231.0
flow_2096_0,1166.0,1246.0
flow_2184_0,1171.0,1246.0
flow_1691_0,1181.0,1390.0
flow_2129_0,1181.0,1251.0
flow_1695_0,1184.0,1254.0
flow_1268_0,1186.0,1257.0
flow_1270_0,1190.0,1446.0
flow_1271_0,1193.0,1286.0
flow_1277_0,1196.0,1266.0
