,enter_time,leave_time
flow_1436_0,101.0,246.0
flow_1437_0,131.0,251.0
flow_1438_0,231.0,300.0
flow_1439_0,233.0,303.0
flow_1440_0,261.0,346.0
flow_1441_0,263.0,731.0
flow_1654_0,311.0,380.0
flow_1224_0,313.0,446.0
flow_214_0,331.0,397.0
flow_1442_0,331.0,768.0
flow_13_0,362.0,414.0
flow_2764_0,400.0,456.0
flow_212_0,401.0,536.0
flow_213_0,403.0,540.0
flow_222_0,406.0,1295.0
flow_17_0,411.0,536.0
flow_19_0,413.0,540.0
flow_619_0,421.0,473.0
flow_1229_0,451.0,631.0
flow_637_0,505.0,626.0
flow_1231_0,521.0,1227.0
flow_1444_0,531.0,601.0
flow_217_0,532.0,583.0
flow_1445_0,534.0,631.0
flow_1233_0,583.0,691.0
flow_649_0,595.0,656.0
flow_2028_0,627.0,678.0
flow_1447_0,641.0,711.0
flow_1448_0,643.0,714.0
flow_1449_0,661.0,866.0
flow_1450_0,663.0,1262.0
flow_2790_0,718.0,986.0
flow_1239_0,721.0,791.0
flow_2112_0,724.0,866.0
flow_1242_0,741.0,871.0
flow_2054_0,772.0,823.0
flow_1452_0,781.0,851.0
flow_1453_0,784.0,990.0
flow_1457_0,786.0,1627.0
flow_1458_0,789.0,1030.0
flow_1459_0,791.0,862.0
flow_2796_0,801.0,852.0
flow_2058_0,820.0,873.0
flow_690_0,841.0,906.0
flow_266_0,862.0,956.0
flow_1460_0,871.0,1056.0
flow_2798_0,872.0,923.0
flow_1461_0,874.0,944.0
flow_1463_0,877.0,947.0
flow_1464_0,879.0,950.0
flow_1468_0,881.0,952.0
flow_1470_0,884.0,955.0
flow_1471_0,901.0,976.0
flow_1472_0,904.0,1059.0
flow_1473_0,921.0,1116.0
flow_33_0,931.0,1120.0
flow_36_0,935.0,1004.0
flow_1250_0,941.0,1026.0
flow_1252_0,944.0,1014.0
flow_1254_0,946.0,1031.0
flow_1689_0,950.0,1056.0
flow_1256_0,953.0,1023.0
flow_2161_0,955.0,1026.0
flow_1474_0,961.0,1066.0
flow_1475_0,964.0,1206.0
flow_2806_0,967.0,1071.0
flow_2810_0,995.0,1064.0
flow_2094_0,1011.0,1086.0
flow_718_0,1013.0,1091.0
flow_1476_0,1021.0,1737.0
flow_1478_0,1023.0,1246.0
flow_1480_0,1026.0,1250.0
flow_1485_0,1028.0,1597.0
flow_1486_0,1031.0,1330.0
flow_1487_0,1033.0,1356.0
flow_2167_0,1041.0,1116.0
flow_293_0,1043.0,1121.0
flow_2051_0,1069.0,1126.0
flow_67_0,1093.0,1144.0
flow_38_0,1101.0,1171.0
flow_39_0,1104.0,1276.0
flow_2813_0,1115.0,1360.0
flow_1691_0,1161.0,1246.0
flow_2097_0,1161.0,1216.0
flow_1870_0,1163.0,1250.0
flow_2098_0,1163.0,1471.0
flow_1262_0,1165.0,1236.0
flow_1263_0,1168.0,1326.0
flow_1695_0,1172.0,1241.0
flow_1268_0,1174.0,1244.0
flow_1492_0,1179.0,1231.0
flow_2797_0,1191.0,1276.0
flow_729_0,1191.0,1256.0
flow_745_0,1193.0,1260.0
flow_755_0,1196.0,1248.0
flow_768_0,1231.0,1286.0
flow_43_0,1232.0,1301.0
flow_48_0,1234.0,1306.0
flow_2093_0,1234.0,1290.0
flow_778_0,1241.0,1377.0
flow_1488_0,1251.0,1321.0
flow_1490_0,1253.0,1324.0
flow_1493_0,1257.0,1336.0
flow_1494_0,1260.0,1330.0
flow_1497_0,1263.0,1446.0
flow_1698_0,1285.0,1366.0
flow_1500_0,1291.0,1361.0
flow_1503_0,1294.0,1450.0
flow_1270_0,1301.0,1446.0
flow_1271_0,1304.0,1396.0
flow_53_0,1311.0,1396.0
flow_1886_0,1311.0,1371.0
flow_60_0,1315.0,1384.0
flow_2110_0,1333.0,1403.0
flow_2102_0,1351.0,1406.0
flow_2145_0,1390.0,1442.0
flow_77_0,1401.0,1516.0
flow_1505_0,1411.0,1481.0
flow_1705_0,1411.0,1516.0
flow_1710_0,1413.0,1521.0
flow_1506_0,1414.0,1520.0
flow_2096_0,1426.0,1477.0
flow_2247_0,1431.0,1501.0
flow_1713_0,1434.0,1546.0
flow_1718_0,1491.0,1626.0
flow_828_0,1491.0,1556.0
flow_2186_0,1496.0,1630.0
flow_2129_0,1511.0,1562.0
