,enter_time,leave_time
flow_1_0,81.0,166.0
flow_4_0,151.0,220.0
flow_9_0,181.0,256.0
flow_1652_0,181.0,266.0
flow_207_0,183.0,253.0
flow_208_0,186.0,256.0
flow_11_0,221.0,290.0
flow_209_0,241.0,310.0
flow_1655_0,261.0,331.0
flow_214_0,264.0,356.0
flow_217_0,281.0,361.0
flow_219_0,296.0,366.0
flow_13_0,302.0,371.0
flow_1658_0,321.0,390.0
flow_225_0,371.0,446.0
flow_227_0,373.0,451.0
flow_229_0,376.0,453.0
flow_230_0,401.0,470.0
flow_232_0,423.0,492.0
flow_233_0,426.0,495.0
flow_1663_0,429.0,498.0
flow_1665_0,447.0,516.0
flow_1839_0,453.0,523.0
flow_235_0,466.0,535.0
flow_238_0,511.0,581.0
flow_243_0,513.0,584.0
flow_244_0,541.0,611.0
flow_247_0,544.0,613.0
flow_249_0,546.0,616.0
flow_1671_0,549.0,620.0
flow_2763_0,555.0,636.0
flow_2764_0,557.0,627.0
flow_631_0,575.0,647.0
flow_2074_0,581.0,656.0
flow_253_0,583.0,661.0
flow_254_0,601.0,670.0
flow_257_0,606.0,676.0
flow_258_0,623.0,693.0
flow_259_0,626.0,695.0
flow_261_0,671.0,740.0
flow_263_0,674.0,744.0
flow_1231_0,676.0,1416.0
flow_265_0,676.0,746.0
flow_268_0,679.0,748.0
flow_269_0,681.0,750.0
flow_271_0,683.0,753.0
flow_2051_0,684.0,755.0
flow_272_0,686.0,755.0
flow_1442_0,687.0,758.0
flow_273_0,689.0,758.0
flow_1679_0,691.0,786.0
flow_222_0,727.0,797.0
flow_275_0,731.0,806.0
flow_277_0,733.0,810.0
flow_1462_0,735.0,806.0
flow_280_0,736.0,812.0
flow_281_0,738.0,815.0
flow_285_0,740.0,857.0
flow_286_0,743.0,813.0
flow_2054_0,771.0,823.0
flow_649_0,774.0,866.0
flow_2062_0,778.0,896.0
flow_288_0,781.0,860.0
flow_1685_0,784.0,896.0
flow_2096_0,824.0,895.0
flow_2094_0,831.0,883.0
flow_2097_0,834.0,1006.0
flow_1252_0,836.0,1009.0
flow_1471_0,841.0,1046.0
flow_2098_0,871.0,923.0
flow_2093_0,874.0,1050.0
flow_2768_0,891.0,961.0
flow_58_0,891.0,960.0
flow_289_0,894.0,963.0
flow_2777_0,911.0,981.0
flow_292_0,913.0,984.0
flow_239_0,914.0,986.0
flow_2796_0,921.0,976.0
flow_61_0,941.0,1520.0
flow_299_0,943.0,1036.0
flow_1256_0,946.0,1076.0
flow_2111_0,953.0,1040.0
flow_301_0,963.0,1033.0
flow_302_0,981.0,1086.0
flow_303_0,983.0,1053.0
flow_690_0,991.0,1080.0
flow_1450_0,993.0,1136.0
flow_2129_0,1001.0,1096.0
flow_715_0,1005.0,1096.0
flow_307_0,1011.0,1091.0
flow_1474_0,1011.0,1140.0
flow_312_0,1013.0,1083.0
flow_39_0,1014.0,1067.0
flow_48_0,1017.0,1069.0
flow_53_0,1019.0,1186.0
flow_2161_0,1032.0,1190.0
flow_2806_0,1051.0,1103.0
flow_67_0,1052.0,1121.0
flow_1262_0,1055.0,1256.0
flow_313_0,1061.0,1131.0
flow_315_0,1064.0,1147.0
flow_1268_0,1065.0,1259.0
flow_2144_0,1081.0,1151.0
flow_316_0,1091.0,1160.0
flow_317_0,1093.0,1176.0
flow_1492_0,1108.0,1177.0
flow_718_0,1111.0,1276.0
flow_729_0,1113.0,1279.0
flow_1695_0,1116.0,1306.0
flow_319_0,1121.0,1206.0
flow_320_0,1123.0,1210.0
flow_2173_0,1151.0,1220.0
flow_1493_0,1151.0,1310.0
flow_324_0,1154.0,1316.0
flow_1707_0,1157.0,1226.0
flow_1711_0,1159.0,1229.0
flow_2175_0,1171.0,1366.0
flow_2184_0,1173.0,1370.0
flow_335_0,1181.0,1251.0
flow_1715_0,1201.0,1271.0
flow_2247_0,1215.0,1396.0
flow_338_0,1231.0,1301.0
flow_344_0,1235.0,1346.0
flow_1719_0,1238.0,1350.0
flow_2192_0,1241.0,1293.0
flow_266_0,1244.0,1400.0
flow_2213_0,1251.0,1352.0
flow_2212_0,1264.0,1326.0
flow_1277_0,1272.0,1419.0
flow_2186_0,1294.0,1376.0
flow_345_0,1301.0,1376.0
flow_745_0,1311.0,1422.0
flow_2236_0,1314.0,1366.0
flow_1727_0,1321.0,1390.0
flow_347_0,1323.0,1406.0
flow_741_0,1331.0,1411.0
flow_353_0,1341.0,1436.0
flow_354_0,1343.0,1440.0
flow_795_0,1348.0,1436.0
flow_336_0,1349.0,1425.0
flow_358_0,1361.0,1442.0
flow_362_0,1363.0,1445.0
flow_1714_0,1381.0,1451.0
flow_2215_0,1383.0,1516.0
flow_1730_0,1391.0,1460.0
flow_367_0,1393.0,1463.0
flow_329_0,1396.0,1506.0
flow_1485_0,1401.0,1453.0
flow_768_0,1404.0,1546.0
flow_371_0,1411.0,1480.0
flow_375_0,1414.0,1484.0
flow_2216_0,1441.0,1550.0
flow_377_0,1451.0,1526.0
flow_380_0,1453.0,1531.0
flow_1736_0,1456.0,1533.0
flow_383_0,1458.0,1556.0
flow_386_0,1473.0,1566.0
flow_388_0,1475.0,1571.0
flow_2224_0,1488.0,1566.0
flow_1518_0,1511.0,1677.0
flow_341_0,1512.0,1581.0
flow_391_0,1513.0,1583.0
flow_1281_0,1513.0,1680.0
flow_392_0,1516.0,1626.0
flow_1296_0,1522.0,1787.0
flow_1301_0,1546.0,1790.0
flow_1698_0,1551.0,1603.0
flow_1886_0,1554.0,1606.0
flow_1299_0,1571.0,1646.0
flow_2242_0,1571.0,1826.0
flow_2292_0,1573.0,1830.0
flow_2293_0,1591.0,1846.0
flow_397_0,1591.0,1666.0
flow_1720_0,1593.0,1850.0
flow_398_0,1593.0,1669.0
flow_350_0,1611.0,1663.0
flow_2840_0,1614.0,1716.0
flow_2253_0,1624.0,1746.0
flow_838_0,1627.0,2296.0
flow_1737_0,1632.0,1685.0
flow_1721_0,1641.0,1711.0
flow_399_0,1651.0,1721.0
flow_400_0,1653.0,1724.0
flow_828_0,1661.0,1852.0
flow_1724_0,1664.0,1716.0
