,enter_time,leave_time
flow_2756_0,116.0,185.0
flow_2757_0,129.0,199.0
flow_2758_0,142.0,212.0
flow_2759_0,181.0,664.0
flow_2760_0,184.0,254.0
flow_2761_0,186.0,257.0
flow_2024_0,220.0,272.0
flow_2765_0,233.0,302.0
flow_2028_0,236.0,397.0
flow_2766_0,246.0,316.0
flow_607_0,265.0,334.0
flow_2768_0,272.0,341.0
flow_2038_0,292.0,345.0
flow_2772_0,324.0,406.0
flow_2029_0,333.0,406.0
flow_2773_0,340.0,410.0
flow_2054_0,356.0,466.0
flow_2057_0,368.0,456.0
flow_1442_0,370.0,422.0
flow_619_0,371.0,471.0
flow_2775_0,371.0,440.0
flow_2776_0,376.0,496.0
flow_2777_0,379.0,501.0
flow_2058_0,392.0,506.0
flow_2061_0,396.0,448.0
flow_2779_0,411.0,481.0
flow_1440_0,428.0,756.0
flow_2780_0,428.0,526.0
flow_1444_0,444.0,507.0
flow_214_0,451.0,511.0
flow_649_0,481.0,537.0
flow_2027_0,491.0,576.0
flow_2046_0,494.0,761.0
flow_1447_0,512.0,565.0
flow_2785_0,513.0,596.0
flow_1448_0,515.0,568.0
flow_2094_0,516.0,567.0
flow_2097_0,521.0,586.0
flow_2079_0,521.0,596.0
flow_2098_0,523.0,590.0
flow_1847_0,534.0,586.0
flow_2787_0,547.0,617.0
flow_1452_0,552.0,605.0
flow_2789_0,581.0,650.0
flow_1441_0,594.0,656.0
flow_2764_0,611.0,696.0
flow_2121_0,630.0,682.0
flow_670_0,635.0,736.0
flow_2792_0,641.0,741.0
flow_2093_0,646.0,756.0
flow_1459_0,655.0,708.0
flow_1461_0,672.0,723.0
flow_2796_0,693.0,776.0
flow_2102_0,699.0,781.0
flow_2130_0,702.0,755.0
flow_1463_0,713.0,786.0
flow_1464_0,715.0,790.0
flow_2136_0,722.0,774.0
flow_683_0,725.0,816.0
flow_690_0,741.0,807.0
flow_1857_0,743.0,816.0
flow_1466_0,761.0,830.0
flow_2145_0,762.0,836.0
flow_1468_0,763.0,837.0
flow_1239_0,781.0,841.0
flow_2797_0,781.0,1367.0
flow_2798_0,784.0,1016.0
flow_36_0,796.0,876.0
flow_1470_0,802.0,855.0
flow_1450_0,805.0,876.0
flow_2799_0,811.0,882.0
flow_38_0,812.0,864.0
flow_2801_0,814.0,886.0
flow_2051_0,821.0,881.0
flow_2100_0,821.0,890.0
flow_222_0,824.0,1351.0
flow_2166_0,831.0,1016.0
flow_2168_0,834.0,903.0
flow_239_0,850.0,920.0
flow_2169_0,850.0,987.0
flow_1234_0,865.0,934.0
flow_2175_0,868.0,991.0
