,enter_time,leave_time
flow_1223_0,114.0,184.0
flow_1436_0,149.0,710.0
flow_1224_0,151.0,220.0
flow_1437_0,186.0,256.0
flow_1438_0,223.0,292.0
flow_1226_0,225.0,356.0
flow_1227_0,262.0,332.0
flow_1439_0,262.0,332.0
flow_1654_0,268.0,337.0
flow_212_0,275.0,344.0
flow_213_0,278.0,347.0
flow_1440_0,303.0,373.0
flow_1441_0,334.0,404.0
flow_11_0,346.0,516.0
flow_222_0,355.0,1217.0
flow_1229_0,421.0,496.0
flow_1230_0,424.0,494.0
flow_2081_0,443.0,516.0
flow_2035_0,451.0,520.0
flow_2042_0,453.0,536.0
flow_2038_0,471.0,523.0
flow_2768_0,474.0,526.0
flow_1445_0,481.0,551.0
flow_610_0,481.0,540.0
flow_1231_0,481.0,1006.0
flow_1233_0,483.0,553.0
flow_2070_0,484.0,536.0
flow_1234_0,501.0,676.0
flow_2088_0,501.0,646.0
flow_1238_0,504.0,574.0
flow_1449_0,505.0,576.0
flow_1239_0,521.0,596.0
flow_1450_0,522.0,592.0
flow_1242_0,541.0,696.0
flow_1659_0,570.0,622.0
flow_240_0,578.0,681.0
flow_1244_0,581.0,651.0
flow_17_0,582.0,696.0
flow_1245_0,583.0,654.0
flow_2112_0,611.0,700.0
flow_1248_0,631.0,701.0
flow_1453_0,633.0,736.0
flow_1457_0,636.0,741.0
flow_19_0,643.0,756.0
flow_2127_0,644.0,706.0
flow_1250_0,651.0,736.0
flow_2100_0,654.0,706.0
flow_1676_0,654.0,724.0
flow_2028_0,664.0,760.0
flow_619_0,668.0,746.0
flow_1657_0,671.0,796.0
flow_2126_0,674.0,726.0
flow_2058_0,688.0,762.0
flow_1252_0,691.0,760.0
flow_1254_0,693.0,763.0
flow_2063_0,701.0,797.0
flow_1458_0,703.0,826.0
flow_2790_0,726.0,830.0
flow_284_0,728.0,817.0
flow_1861_0,731.0,821.0
flow_1256_0,751.0,826.0
flow_2129_0,751.0,926.0
flow_1258_0,753.0,976.0
flow_2132_0,753.0,931.0
flow_1867_0,773.0,824.0
flow_1460_0,781.0,850.0
flow_1260_0,782.0,852.0
flow_637_0,787.0,976.0
flow_293_0,805.0,886.0
flow_33_0,811.0,886.0
flow_1680_0,846.0,986.0
flow_2135_0,861.0,989.0
flow_2139_0,864.0,916.0
flow_1262_0,881.0,956.0
flow_1681_0,881.0,986.0
flow_2144_0,881.0,1006.0
flow_1263_0,883.0,961.0
flow_1846_0,883.0,990.0
flow_2151_0,883.0,1010.0
flow_1691_0,895.0,1026.0
flow_1472_0,911.0,1026.0
flow_1267_0,911.0,981.0
flow_1473_0,914.0,984.0
flow_1268_0,914.0,1031.0
flow_2797_0,921.0,996.0
flow_2145_0,928.0,1030.0
flow_1270_0,932.0,1046.0
flow_1475_0,941.0,1012.0
flow_1695_0,947.0,1051.0
flow_2798_0,948.0,1097.0
flow_1271_0,950.0,1076.0
flow_2158_0,951.0,1003.0
flow_662_0,953.0,1006.0
flow_2182_0,971.0,1056.0
flow_2161_0,971.0,1136.0
flow_2167_0,973.0,1140.0
flow_2193_0,973.0,1061.0
flow_1273_0,991.0,1061.0
flow_1274_0,994.0,1096.0
flow_1696_0,995.0,1067.0
flow_1870_0,1001.0,1196.0
flow_2200_0,1011.0,1106.0
flow_2213_0,1013.0,1111.0
flow_2062_0,1023.0,1106.0
flow_1700_0,1034.0,1105.0
flow_1476_0,1051.0,1136.0
flow_1478_0,1054.0,1124.0
flow_2098_0,1059.0,1111.0
flow_2169_0,1064.0,1140.0
flow_1703_0,1064.0,1135.0
flow_1277_0,1071.0,1200.0
flow_1480_0,1071.0,1141.0
flow_1485_0,1073.0,1144.0
flow_1279_0,1074.0,1256.0
flow_2247_0,1081.0,1226.0
flow_1486_0,1083.0,1196.0
flow_1705_0,1085.0,1231.0
flow_1487_0,1085.0,1201.0
