,enter_time,leave_time
flow_2027_0,160.0,346.0
flow_2029_0,191.0,260.0
flow_2035_0,192.0,277.0
flow_2756_0,193.0,262.0
flow_2042_0,220.0,280.0
flow_2759_0,227.0,316.0
flow_2045_0,232.0,284.0
flow_2046_0,253.0,351.0
flow_1437_0,265.0,356.0
flow_2024_0,273.0,343.0
flow_607_0,290.0,367.0
flow_610_0,301.0,357.0
flow_1838_0,311.0,426.0
flow_2765_0,313.0,396.0
flow_1439_0,337.0,389.0
flow_2038_0,356.0,427.0
flow_2768_0,371.0,526.0
flow_2081_0,372.0,441.0
flow_2065_0,385.0,438.0
flow_1659_0,394.0,465.0
flow_2772_0,396.0,556.0
flow_1440_0,404.0,457.0
flow_1441_0,408.0,459.0
flow_2070_0,409.0,711.0
flow_2071_0,412.0,464.0
flow_2079_0,421.0,516.0
flow_2080_0,423.0,475.0
flow_2083_0,432.0,484.0
flow_2775_0,435.0,561.0
flow_11_0,446.0,497.0
flow_2776_0,448.0,518.0
flow_2777_0,451.0,596.0
flow_2088_0,455.0,507.0
flow_1657_0,486.0,537.0
flow_1436_0,489.0,540.0
flow_2061_0,491.0,561.0
flow_2100_0,502.0,826.0
flow_2106_0,514.0,566.0
flow_1226_0,521.0,586.0
flow_1445_0,528.0,590.0
flow_2063_0,537.0,589.0
flow_2127_0,581.0,651.0
flow_2113_0,582.0,635.0
flow_1847_0,591.0,660.0
flow_1234_0,591.0,643.0
flow_1450_0,597.0,649.0
flow_239_0,603.0,1362.0
flow_2780_0,621.0,766.0
flow_2785_0,624.0,694.0
flow_642_0,632.0,683.0
flow_2126_0,642.0,696.0
flow_2129_0,648.0,700.0
flow_2132_0,655.0,707.0
flow_1857_0,661.0,770.0
flow_2135_0,682.0,736.0
flow_2139_0,693.0,744.0
flow_2143_0,698.0,750.0
flow_2144_0,702.0,753.0
flow_266_0,722.0,796.0
flow_2789_0,731.0,800.0
flow_2121_0,733.0,826.0
flow_2151_0,745.0,816.0
flow_2792_0,751.0,830.0
flow_1680_0,778.0,849.0
flow_2130_0,778.0,848.0
flow_662_0,781.0,957.0
flow_2158_0,784.0,960.0
flow_666_0,787.0,840.0
flow_2165_0,791.0,843.0
flow_2166_0,795.0,906.0
flow_2168_0,797.0,910.0
flow_2797_0,803.0,966.0
flow_2136_0,811.0,880.0
flow_2186_0,812.0,882.0
flow_2177_0,821.0,873.0
flow_670_0,830.0,900.0
flow_1683_0,834.0,916.0
flow_1457_0,839.0,921.0
flow_2182_0,846.0,1077.0
flow_2801_0,861.0,930.0
flow_2802_0,863.0,934.0
flow_1466_0,873.0,942.0
flow_1681_0,891.0,956.0
flow_1846_0,893.0,961.0
flow_2190_0,902.0,955.0
flow_683_0,911.0,980.0
flow_2803_0,913.0,983.0
flow_2193_0,913.0,1080.0
flow_2805_0,916.0,996.0
flow_1865_0,921.0,1766.0
flow_1867_0,925.0,995.0
flow_2200_0,927.0,1083.0
flow_270_0,934.0,1016.0
flow_674_0,941.0,1085.0
flow_2205_0,941.0,1770.0
flow_689_0,943.0,1088.0
flow_2210_0,955.0,1008.0
flow_2213_0,961.0,1106.0
flow_2215_0,982.0,1111.0
flow_1473_0,982.0,1035.0
flow_1692_0,983.0,1056.0
flow_1475_0,986.0,1076.0
flow_1694_0,1004.0,1136.0
flow_1877_0,1011.0,1140.0
flow_1878_0,1015.0,1085.0
flow_46_0,1021.0,1766.0
flow_2150_0,1024.0,1136.0
flow_1881_0,1032.0,1101.0
flow_2254_0,1034.0,1166.0
flow_2812_0,1041.0,1111.0
flow_2225_0,1042.0,1095.0
flow_2815_0,1064.0,1140.0
flow_1478_0,1064.0,1126.0
flow_2231_0,1070.0,1122.0
flow_2235_0,1073.0,1186.0
flow_2062_0,1081.0,1146.0
flow_2239_0,1081.0,1190.0
flow_2240_0,1084.0,1146.0
flow_1231_0,1084.0,1136.0
flow_2244_0,1093.0,1151.0
flow_2214_0,1095.0,1166.0
flow_2272_0,1101.0,1886.0
flow_222_0,1101.0,1547.0
flow_2251_0,1105.0,1156.0
flow_2176_0,1111.0,1180.0
flow_294_0,1111.0,1206.0
flow_2817_0,1113.0,1196.0
flow_1480_0,1122.0,1210.0
flow_1698_0,1124.0,1196.0
flow_2819_0,1124.0,1194.0
flow_1485_0,1125.0,1177.0
flow_58_0,1131.0,1226.0
flow_720_0,1132.0,1184.0
flow_721_0,1134.0,1206.0
flow_2256_0,1134.0,1188.0
flow_2257_0,1137.0,1210.0
flow_2820_0,1139.0,1771.0
flow_2258_0,1140.0,1192.0
flow_2283_0,1141.0,1212.0
flow_1476_0,1146.0,1216.0
flow_739_0,1151.0,1226.0
flow_741_0,1153.0,1230.0
flow_2821_0,1154.0,1224.0
flow_2260_0,1162.0,1215.0
flow_1281_0,1165.0,1246.0
flow_2262_0,1182.0,1234.0
flow_2226_0,1186.0,1256.0
flow_56_0,1191.0,1276.0
flow_2191_0,1193.0,1281.0
flow_2824_0,1202.0,1316.0
flow_339_0,1204.0,1276.0
flow_2266_0,1205.0,1257.0
flow_240_0,1211.0,1262.0
flow_1861_0,1214.0,1326.0
flow_2825_0,1241.0,1320.0
flow_2274_0,1245.0,2386.0
flow_789_0,1251.0,1302.0
flow_1258_0,1251.0,1303.0
flow_793_0,1253.0,1305.0
flow_350_0,1259.0,1836.0
flow_2277_0,1265.0,1336.0
flow_766_0,1275.0,1346.0
flow_794_0,1280.0,1350.0
flow_800_0,1283.0,1376.0
flow_2218_0,1301.0,1381.0
flow_2284_0,1302.0,1356.0
flow_2829_0,1303.0,1383.0
flow_1718_0,1307.0,1377.0
flow_1720_0,1318.0,1388.0
flow_1693_0,1319.0,1388.0
flow_2830_0,1321.0,1391.0
flow_1721_0,1321.0,2641.0
flow_2831_0,1324.0,1393.0
flow_1496_0,1326.0,1396.0
flow_2261_0,1328.0,1398.0
flow_302_0,1328.0,1398.0
flow_1892_0,1331.0,1401.0
flow_2832_0,1333.0,1402.0
flow_755_0,1339.0,1416.0
flow_333_0,1346.0,1416.0
flow_2291_0,1349.0,1402.0
flow_2294_0,1355.0,1947.0
flow_1723_0,1375.0,1890.0
flow_1724_0,1377.0,1926.0
