,enter_time,leave_time
flow_1652_0,181.0,250.0
flow_207_0,201.0,271.0
flow_208_0,203.0,274.0
flow_1_0,211.0,280.0
flow_4_0,213.0,283.0
flow_9_0,216.0,336.0
flow_11_0,220.0,289.0
flow_209_0,221.0,290.0
flow_13_0,229.0,299.0
flow_1655_0,245.0,315.0
flow_214_0,293.0,363.0
flow_217_0,331.0,401.0
flow_1658_0,334.0,406.0
flow_2763_0,354.0,466.0
flow_2764_0,358.0,428.0
flow_219_0,371.0,466.0
flow_225_0,373.0,470.0
flow_227_0,411.0,480.0
flow_229_0,413.0,546.0
flow_230_0,431.0,550.0
flow_1663_0,433.0,552.0
flow_1665_0,450.0,555.0
flow_232_0,453.0,557.0
flow_233_0,456.0,560.0
flow_235_0,481.0,563.0
flow_238_0,483.0,554.0
flow_243_0,486.0,556.0
flow_244_0,503.0,573.0
flow_631_0,515.0,606.0
flow_1839_0,551.0,621.0
flow_247_0,554.0,656.0
flow_1671_0,556.0,660.0
flow_249_0,559.0,686.0
flow_2054_0,571.0,623.0
flow_2074_0,586.0,690.0
flow_222_0,616.0,686.0
flow_2051_0,624.0,695.0
flow_649_0,641.0,706.0
flow_253_0,641.0,726.0
flow_254_0,643.0,729.0
flow_2094_0,644.0,696.0
flow_257_0,645.0,716.0
flow_258_0,648.0,718.0
flow_259_0,650.0,746.0
flow_261_0,652.0,766.0
flow_263_0,671.0,741.0
flow_1462_0,675.0,746.0
flow_265_0,691.0,771.0
flow_1679_0,693.0,773.0
flow_268_0,711.0,780.0
flow_2097_0,711.0,816.0
flow_2098_0,714.0,766.0
flow_269_0,731.0,846.0
flow_271_0,734.0,804.0
flow_1442_0,744.0,815.0
flow_2062_0,750.0,846.0
flow_272_0,751.0,850.0
flow_273_0,753.0,866.0
flow_275_0,756.0,871.0
flow_277_0,758.0,926.0
flow_280_0,760.0,930.0
flow_281_0,763.0,932.0
flow_285_0,766.0,837.0
flow_1685_0,784.0,935.0
flow_1231_0,796.0,1250.0
flow_286_0,811.0,881.0
flow_2768_0,813.0,884.0
flow_2093_0,841.0,896.0
flow_288_0,841.0,911.0
flow_690_0,843.0,899.0
flow_289_0,844.0,938.0
flow_2096_0,854.0,924.0
flow_2129_0,871.0,956.0
flow_2796_0,871.0,1046.0
flow_58_0,880.0,966.0
flow_292_0,881.0,951.0
flow_1471_0,881.0,946.0
flow_1474_0,883.0,950.0
flow_1252_0,896.0,986.0
flow_39_0,911.0,1051.0
flow_61_0,913.0,1496.0
flow_48_0,924.0,977.0
flow_2111_0,925.0,1000.0
flow_299_0,933.0,1086.0
flow_1256_0,946.0,1006.0
flow_1262_0,955.0,1009.0
flow_301_0,973.0,1043.0
flow_302_0,976.0,1091.0
flow_303_0,979.0,1049.0
flow_307_0,984.0,1156.0
flow_1450_0,991.0,1056.0
flow_2161_0,995.0,1059.0
flow_266_0,1011.0,1076.0
flow_2777_0,1023.0,1093.0
flow_2175_0,1031.0,1096.0
flow_67_0,1032.0,1101.0
flow_2173_0,1041.0,1160.0
flow_2806_0,1042.0,1093.0
flow_312_0,1044.0,1114.0
flow_2144_0,1051.0,1162.0
flow_313_0,1061.0,1131.0
flow_715_0,1065.0,1146.0
flow_315_0,1066.0,1166.0
flow_1268_0,1076.0,1176.0
flow_239_0,1087.0,1157.0
flow_1492_0,1097.0,1167.0
flow_2184_0,1101.0,1180.0
flow_718_0,1103.0,1196.0
flow_1707_0,1110.0,1256.0
flow_316_0,1113.0,1261.0
flow_729_0,1121.0,1200.0
flow_2192_0,1124.0,1226.0
flow_1493_0,1134.0,1236.0
flow_2212_0,1141.0,1230.0
flow_53_0,1154.0,1240.0
flow_1695_0,1162.0,1242.0
flow_745_0,1171.0,1245.0
flow_317_0,1201.0,1270.0
flow_1711_0,1203.0,1316.0
flow_2186_0,1214.0,1316.0
flow_2213_0,1231.0,1321.0
flow_319_0,1241.0,1366.0
flow_2247_0,1242.0,1336.0
flow_320_0,1243.0,1370.0
flow_768_0,1251.0,1340.0
flow_324_0,1261.0,1346.0
flow_335_0,1264.0,1334.0
flow_1715_0,1266.0,1337.0
flow_1719_0,1270.0,1372.0
flow_2236_0,1271.0,1323.0
flow_338_0,1273.0,1343.0
flow_1485_0,1273.0,1326.0
flow_1277_0,1276.0,1406.0
flow_344_0,1321.0,1396.0
flow_345_0,1323.0,1401.0
flow_2216_0,1330.0,1410.0
flow_795_0,1334.0,1416.0
flow_336_0,1339.0,1446.0
flow_1727_0,1341.0,1416.0
flow_1698_0,1341.0,1516.0
flow_2224_0,1341.0,1421.0
flow_347_0,1343.0,1420.0
flow_2215_0,1353.0,1450.0
flow_1730_0,1371.0,1440.0
flow_353_0,1373.0,1456.0
flow_1886_0,1381.0,1433.0
flow_354_0,1421.0,1490.0
flow_358_0,1423.0,1506.0
flow_362_0,1441.0,1510.0
