,enter_time,leave_time
flow_2756_0,116.0,186.0
flow_2757_0,129.0,199.0
flow_2758_0,142.0,212.0
flow_2759_0,161.0,677.0
flow_2760_0,168.0,238.0
flow_2761_0,181.0,251.0
flow_2765_0,233.0,302.0
flow_2027_0,241.0,310.0
flow_2024_0,242.0,295.0
flow_2766_0,246.0,316.0
flow_2029_0,271.0,356.0
flow_2768_0,291.0,360.0
flow_619_0,321.0,466.0
flow_2772_0,324.0,426.0
flow_2028_0,332.0,470.0
flow_2773_0,337.0,407.0
flow_2046_0,361.0,446.0
flow_2038_0,362.0,414.0
flow_1442_0,402.0,455.0
flow_2775_0,421.0,490.0
flow_2776_0,423.0,506.0
flow_2054_0,432.0,666.0
flow_607_0,435.0,511.0
flow_1440_0,448.0,518.0
flow_214_0,451.0,666.0
flow_2777_0,451.0,526.0
flow_1444_0,453.0,671.0
flow_2779_0,454.0,524.0
flow_2079_0,470.0,539.0
flow_649_0,471.0,670.0
flow_2780_0,471.0,540.0
flow_1447_0,482.0,535.0
flow_2057_0,483.0,566.0
flow_2058_0,486.0,726.0
flow_2061_0,489.0,540.0
flow_1847_0,497.0,549.0
flow_1448_0,502.0,555.0
flow_2785_0,513.0,586.0
flow_1234_0,558.0,646.0
flow_2787_0,561.0,631.0
flow_1452_0,572.0,625.0
flow_2094_0,583.0,731.0
flow_2789_0,591.0,686.0
flow_239_0,621.0,690.0
flow_2097_0,622.0,733.0
flow_670_0,625.0,694.0
flow_2098_0,634.0,736.0
flow_2792_0,641.0,710.0
flow_2764_0,641.0,726.0
flow_1441_0,659.0,738.0
flow_683_0,685.0,816.0
flow_1239_0,694.0,786.0
flow_1857_0,701.0,816.0
flow_2796_0,701.0,771.0
flow_2093_0,719.0,806.0
flow_2797_0,722.0,1116.0
flow_2798_0,741.0,811.0
flow_2799_0,743.0,814.0
flow_2121_0,749.0,801.0
flow_1466_0,751.0,846.0
flow_2130_0,757.0,809.0
flow_2063_0,758.0,846.0
flow_690_0,761.0,836.0
flow_1459_0,762.0,815.0
flow_2136_0,763.0,816.0
flow_1461_0,768.0,836.0
flow_1463_0,770.0,840.0
flow_266_0,770.0,841.0
flow_1464_0,773.0,856.0
flow_2801_0,773.0,850.0
flow_270_0,773.0,850.0
flow_1468_0,776.0,860.0
flow_2051_0,793.0,886.0
flow_2145_0,794.0,856.0
flow_1450_0,804.0,861.0
flow_222_0,804.0,1176.0
flow_2802_0,811.0,880.0
flow_2803_0,813.0,926.0
flow_1470_0,822.0,875.0
flow_2102_0,846.0,946.0
flow_2805_0,851.0,931.0
flow_36_0,866.0,936.0
flow_718_0,891.0,956.0
flow_2169_0,894.0,961.0
flow_2175_0,898.0,1026.0
flow_38_0,901.0,953.0
flow_2184_0,921.0,1030.0
flow_2192_0,938.0,1066.0
flow_2100_0,951.0,1036.0
flow_729_0,951.0,1070.0
flow_2150_0,951.0,1036.0
flow_2186_0,971.0,1041.0
flow_2811_0,971.0,1041.0
flow_2812_0,974.0,1086.0
flow_1473_0,974.0,1086.0
flow_2166_0,981.0,1096.0
flow_46_0,981.0,1091.0
flow_2110_0,989.0,1066.0
flow_43_0,993.0,1071.0
flow_2199_0,998.0,1050.0
flow_2129_0,1010.0,1061.0
flow_2212_0,1012.0,1116.0
flow_2214_0,1019.0,1071.0
flow_2176_0,1028.0,1106.0
flow_745_0,1034.0,1120.0
flow_1258_0,1035.0,1106.0
flow_2168_0,1041.0,1110.0
flow_2815_0,1041.0,1110.0
flow_2817_0,1043.0,1136.0
flow_2810_0,1049.0,1121.0
flow_1877_0,1051.0,1136.0
flow_1457_0,1054.0,1124.0
flow_60_0,1055.0,1108.0
flow_2235_0,1060.0,1406.0
flow_2222_0,1062.0,1631.0
flow_1231_0,1067.0,1138.0
flow_2096_0,1071.0,1156.0
flow_1683_0,1081.0,1166.0
flow_1488_0,1085.0,1138.0
flow_2818_0,1091.0,1161.0
flow_2819_0,1094.0,1166.0
flow_768_0,1105.0,1187.0
flow_777_0,1108.0,1216.0
flow_285_0,1111.0,1206.0
flow_2820_0,1111.0,1221.0
flow_2821_0,1113.0,1223.0
flow_2226_0,1122.0,1174.0
flow_2191_0,1129.0,1226.0
flow_755_0,1141.0,1196.0
flow_56_0,1141.0,1229.0
flow_766_0,1145.0,1196.0
flow_2822_0,1151.0,1221.0
flow_1490_0,1153.0,1246.0
flow_2824_0,1154.0,1231.0
flow_288_0,1161.0,1251.0
flow_778_0,1171.0,1247.0
flow_1485_0,1179.0,1248.0
flow_1496_0,1181.0,1257.0
flow_1494_0,1182.0,1266.0
flow_2236_0,1185.0,1251.0
flow_2825_0,1191.0,1260.0
flow_2243_0,1194.0,1266.0
flow_2827_0,1194.0,1264.0
flow_2828_0,1197.0,1267.0
flow_2254_0,1201.0,1276.0
flow_2829_0,1202.0,1276.0
flow_2218_0,1219.0,1288.0
flow_2830_0,1231.0,1376.0
flow_794_0,1231.0,1283.0
flow_1692_0,1233.0,1336.0
flow_2831_0,1233.0,1380.0
flow_1500_0,1233.0,1306.0
flow_800_0,1245.0,1297.0
flow_2261_0,1252.0,1305.0
flow_1281_0,1260.0,1377.0
flow_1476_0,1262.0,1333.0
flow_2832_0,1281.0,1416.0
flow_2239_0,1281.0,1381.0
flow_2833_0,1284.0,1354.0
flow_1505_0,1293.0,1396.0
flow_1271_0,1297.0,1401.0
flow_2834_0,1301.0,1371.0
flow_2835_0,1304.0,1421.0
flow_304_0,1315.0,1416.0
flow_2806_0,1317.0,1421.0
flow_1509_0,1334.0,1403.0
flow_2836_0,1371.0,1506.0
flow_2837_0,1374.0,1496.0
flow_1886_0,1376.0,1427.0
flow_2838_0,1376.0,1501.0
flow_2839_0,1379.0,1556.0
flow_2242_0,1389.0,1511.0
flow_2292_0,1405.0,1457.0
flow_2840_0,1411.0,1513.0
flow_339_0,1421.0,1496.0
flow_1694_0,1423.0,1500.0
flow_1282_0,1431.0,2142.0
flow_2293_0,1432.0,1486.0
flow_2841_0,1441.0,1511.0
flow_350_0,1441.0,1513.0
flow_1698_0,1443.0,1520.0
flow_1460_0,1447.0,1517.0
flow_1289_0,1471.0,1526.0
flow_2305_0,1476.0,1527.0
flow_330_0,1480.0,1550.0
flow_2844_0,1480.0,1561.0
flow_2339_0,1480.0,1556.0
flow_2308_0,1484.0,1537.0
flow_2309_0,1488.0,1726.0
flow_1293_0,1505.0,1606.0
flow_828_0,1511.0,1730.0
flow_2317_0,1514.0,1766.0
flow_2319_0,1547.0,1771.0
flow_2846_0,1551.0,1626.0
flow_846_0,1554.0,1806.0
