0.0,1.0
0.0,1.0
190.0,1.0
195.0,4.0
200.0,4.0
205.0,1.0
320.0,1.0
325.0,3.0
330.0,3.0
335.0,1.0
350.0,1.0
355.0,4.0
360.0,4.0
365.0,3.0
370.0,3.0
375.0,1.0
420.0,1.0
425.0,2.0
440.0,2.0
445.0,3.0
450.0,3.0
455.0,1.0
480.0,1.0
485.0,4.0
490.0,4.0
495.0,1.0
530.0,1.0
535.0,3.0
540.0,3.0
545.0,1.0
570.0,1.0
575.0,3.0
580.0,3.0
585.0,1.0
620.0,1.0
625.0,3.0
630.0,3.0
635.0,1.0
700.0,1.0
705.0,3.0
710.0,3.0
715.0,1.0
740.0,1.0
745.0,2.0
750.0,2.0
755.0,1.0
760.0,1.0
765.0,2.0
770.0,2.0
775.0,1.0
790.0,1.0
795.0,2.0
800.0,2.0
805.0,1.0
830.0,1.0
835.0,4.0
840.0,4.0
845.0,1.0
870.0,1.0
875.0,4.0
880.0,4.0
885.0,1.0
910.0,1.0
915.0,2.0
920.0,2.0
925.0,1.0
1020.0,1.0
1025.0,4.0
1030.0,4.0
1035.0,1.0
1040.0,1.0
1045.0,4.0
1050.0,4.0
1055.0,3.0
1070.0,3.0
1075.0,2.0
1080.0,2.0
1085.0,1.0
1090.0,1.0
1095.0,2.0
1110.0,2.0
1115.0,1.0
1120.0,1.0
1125.0,2.0
1130.0,2.0
1135.0,1.0
1280.0,1.0
1285.0,3.0
1290.0,3.0
1295.0,1.0
1310.0,1.0
1315.0,2.0
1320.0,2.0
1325.0,1.0
1340.0,1.0
1345.0,4.0
1350.0,4.0
1355.0,1.0
1360.0,1.0
1365.0,3.0
1370.0,3.0
1375.0,2.0
1380.0,2.0
1385.0,1.0
1400.0,1.0
1405.0,3.0
1410.0,3.0
1415.0,2.0
1420.0,2.0
1425.0,1.0
1430.0,1.0
1435.0,2.0
1440.0,2.0
1445.0,1.0
1450.0,1.0
1455.0,4.0
1460.0,4.0
1465.0,2.0
1470.0,2.0
1475.0,4.0
1480.0,4.0
1485.0,3.0
1490.0,3.0
1495.0,4.0
1500.0,4.0
1505.0,1.0
1510.0,1.0
1515.0,2.0
1520.0,2.0
1525.0,1.0
1530.0,1.0
1535.0,4.0
1540.0,4.0
1545.0,1.0
1550.0,1.0
1555.0,2.0
1560.0,2.0
1565.0,1.0
1580.0,1.0
1585.0,2.0
1590.0,2.0
1595.0,3.0
1600.0,3.0
1605.0,1.0
1640.0,1.0
1645.0,2.0
1650.0,2.0
1655.0,1.0
1660.0,1.0
1665.0,4.0
1670.0,4.0
1675.0,1.0
