,enter_time,leave_time
flow_1223_0,121.0,191.0
flow_1224_0,161.0,246.0
flow_1436_0,161.0,770.0
flow_212_0,195.0,266.0
flow_213_0,198.0,269.0
flow_1437_0,211.0,281.0
flow_1226_0,225.0,486.0
flow_1438_0,233.0,306.0
flow_1654_0,248.0,326.0
flow_222_0,284.0,1317.0
flow_1439_0,291.0,361.0
flow_1227_0,331.0,401.0
flow_1440_0,331.0,401.0
flow_1441_0,351.0,421.0
flow_1229_0,351.0,420.0
flow_11_0,363.0,436.0
flow_1230_0,373.0,443.0
flow_2035_0,401.0,456.0
flow_2042_0,403.0,460.0
flow_2768_0,425.0,477.0
flow_17_0,432.0,506.0
flow_610_0,441.0,746.0
flow_19_0,452.0,526.0
flow_1231_0,461.0,951.0
flow_1233_0,463.0,546.0
flow_1659_0,466.0,518.0
flow_1445_0,471.0,541.0
flow_2028_0,474.0,546.0
flow_1234_0,481.0,566.0
flow_1238_0,484.0,554.0
flow_1239_0,489.0,586.0
flow_2081_0,513.0,750.0
flow_2038_0,521.0,573.0
flow_2070_0,531.0,583.0
flow_1449_0,551.0,620.0
flow_1450_0,554.0,624.0
flow_1657_0,561.0,766.0
flow_1242_0,571.0,646.0
flow_1244_0,574.0,644.0
flow_1453_0,591.0,666.0
flow_1245_0,601.0,671.0
flow_2058_0,608.0,686.0
flow_2112_0,621.0,690.0
flow_1457_0,631.0,716.0
flow_2088_0,631.0,796.0
flow_637_0,634.0,776.0
flow_1676_0,647.0,718.0
flow_1458_0,651.0,721.0
flow_2127_0,653.0,800.0
flow_1460_0,671.0,740.0
flow_619_0,695.0,780.0
flow_2100_0,707.0,758.0
flow_1248_0,721.0,791.0
flow_1250_0,724.0,806.0
flow_1252_0,741.0,811.0
flow_1254_0,743.0,857.0
flow_240_0,748.0,837.0
flow_1256_0,761.0,861.0
flow_2790_0,761.0,856.0
flow_33_0,763.0,860.0
flow_1258_0,764.0,841.0
flow_1260_0,782.0,852.0
flow_1861_0,791.0,896.0
flow_1680_0,809.0,866.0
flow_2063_0,811.0,866.0
flow_1262_0,812.0,881.0
flow_1681_0,813.0,870.0
flow_1263_0,830.0,906.0
flow_662_0,831.0,883.0
flow_1472_0,836.0,907.0
flow_2161_0,851.0,926.0
flow_294_0,854.0,946.0
flow_2167_0,856.0,931.0
flow_674_0,871.0,946.0
flow_1473_0,871.0,941.0
flow_1475_0,873.0,944.0
flow_689_0,874.0,926.0
flow_1691_0,874.0,977.0
flow_1476_0,884.0,976.0
flow_1267_0,887.0,957.0
flow_2798_0,915.0,986.0
flow_1689_0,921.0,973.0
flow_1846_0,924.0,997.0
flow_1268_0,951.0,1020.0
flow_1478_0,951.0,1021.0
flow_1270_0,953.0,1023.0
flow_1480_0,953.0,1024.0
flow_1695_0,968.0,1046.0
flow_1867_0,972.0,1024.0
flow_1870_0,980.0,1050.0
flow_2126_0,980.0,1032.0
flow_1696_0,984.0,1054.0
flow_2797_0,991.0,1326.0
