,enter_time,leave_time
flow_1436_0,80.0,196.0
flow_1437_0,161.0,236.0
flow_1438_0,163.0,241.0
flow_212_0,291.0,360.0
flow_1654_0,321.0,390.0
flow_2028_0,351.0,403.0
flow_1439_0,351.0,476.0
flow_213_0,351.0,476.0
flow_1440_0,353.0,480.0
flow_17_0,361.0,546.0
flow_19_0,366.0,550.0
flow_13_0,373.0,424.0
flow_1441_0,381.0,1012.0
flow_1442_0,384.0,811.0
flow_214_0,431.0,496.0
flow_1224_0,431.0,546.0
flow_222_0,433.0,1246.0
flow_217_0,435.0,487.0
flow_1444_0,441.0,511.0
flow_1445_0,444.0,580.0
flow_1229_0,501.0,576.0
flow_2054_0,501.0,556.0
flow_1231_0,503.0,1130.0
flow_2058_0,504.0,556.0
flow_1447_0,511.0,581.0
flow_1448_0,513.0,584.0
flow_1449_0,531.0,606.0
flow_1450_0,533.0,1015.0
flow_1452_0,535.0,606.0
flow_1453_0,538.0,626.0
flow_1457_0,561.0,1176.0
flow_1458_0,563.0,756.0
flow_1233_0,581.0,756.0
flow_2764_0,589.0,646.0
flow_637_0,592.0,761.0
flow_2094_0,631.0,746.0
flow_619_0,634.0,686.0
flow_1239_0,651.0,721.0
flow_649_0,651.0,751.0
flow_2097_0,653.0,806.0
flow_2790_0,654.0,866.0
flow_33_0,671.0,870.0
flow_2098_0,681.0,1061.0
flow_1459_0,701.0,771.0
flow_1460_0,704.0,926.0
flow_1461_0,706.0,776.0
flow_2051_0,708.0,806.0
flow_1463_0,709.0,779.0
flow_1464_0,711.0,782.0
flow_1468_0,713.0,784.0
flow_36_0,731.0,801.0
flow_38_0,734.0,804.0
flow_39_0,781.0,896.0
flow_43_0,785.0,855.0
flow_48_0,841.0,966.0
flow_2110_0,844.0,914.0
flow_1242_0,851.0,926.0
flow_2112_0,853.0,930.0
flow_2145_0,871.0,923.0
flow_2096_0,879.0,946.0
flow_2796_0,881.0,947.0
flow_2093_0,883.0,951.0
flow_1470_0,891.0,961.0
flow_1250_0,891.0,960.0
flow_1471_0,894.0,971.0
flow_1252_0,894.0,964.0
flow_53_0,901.0,986.0
flow_2102_0,901.0,1026.0
flow_2798_0,904.0,956.0
flow_1254_0,911.0,980.0
flow_1256_0,914.0,984.0
flow_266_0,916.0,1006.0
flow_690_0,931.0,1010.0
flow_1472_0,941.0,1036.0
flow_1473_0,943.0,1041.0
flow_1689_0,945.0,1036.0
flow_2161_0,951.0,1021.0
flow_718_0,953.0,1017.0
flow_2167_0,954.0,1040.0
flow_2806_0,965.0,1067.0
flow_2169_0,973.0,1025.0
flow_1474_0,981.0,1071.0
flow_1475_0,984.0,1056.0
flow_2175_0,991.0,1126.0
flow_293_0,991.0,1060.0
flow_60_0,991.0,1061.0
flow_2129_0,991.0,1126.0
flow_1262_0,995.0,1066.0
flow_1476_0,1011.0,1564.0
flow_1478_0,1013.0,1091.0
flow_2810_0,1025.0,1094.0
flow_2813_0,1028.0,1106.0
flow_1263_0,1041.0,1110.0
flow_1480_0,1041.0,1111.0
flow_1691_0,1043.0,1206.0
flow_1485_0,1043.0,1516.0
flow_2797_0,1051.0,1166.0
flow_67_0,1061.0,1114.0
flow_1268_0,1071.0,1142.0
flow_729_0,1071.0,1132.0
flow_1486_0,1071.0,1211.0
flow_2184_0,1073.0,1135.0
flow_1487_0,1073.0,1226.0
flow_1270_0,1074.0,1211.0
flow_745_0,1076.0,1137.0
flow_2192_0,1078.0,1140.0
flow_1488_0,1091.0,1161.0
flow_1490_0,1093.0,1164.0
flow_1493_0,1111.0,1181.0
flow_1494_0,1114.0,1184.0
flow_1497_0,1116.0,1231.0
flow_755_0,1121.0,1173.0
flow_1695_0,1171.0,1241.0
flow_1500_0,1171.0,1241.0
flow_1271_0,1174.0,1266.0
flow_768_0,1181.0,1247.0
flow_2215_0,1181.0,1252.0
flow_2212_0,1191.0,1251.0
flow_1492_0,1209.0,1261.0
flow_1503_0,1221.0,1296.0
flow_1505_0,1224.0,1294.0
flow_1870_0,1231.0,1300.0
flow_1705_0,1233.0,1326.0
flow_1698_0,1235.0,1306.0
flow_2203_0,1245.0,1326.0
flow_2222_0,1261.0,1313.0
flow_1886_0,1264.0,1426.0
flow_778_0,1267.0,1319.0
flow_2236_0,1269.0,1430.0
flow_1710_0,1281.0,1376.0
flow_1277_0,1284.0,1354.0
flow_2216_0,1290.0,1366.0
flow_1506_0,1293.0,1377.0
flow_1507_0,1295.0,1381.0
flow_1509_0,1297.0,1367.0
flow_1510_0,1300.0,1416.0
flow_1511_0,1302.0,1420.0
flow_2243_0,1311.0,1363.0
flow_2247_0,1311.0,1381.0
