0.0,1.0
0.0,1.0
0.0,1.0
5.0,3.0
10.0,3.0
15.0,1.0
20.0,1.0
25.0,3.0
50.0,3.0
55.0,1.0
60.0,1.0
65.0,3.0
70.0,3.0
75.0,1.0
80.0,1.0
85.0,2.0
90.0,2.0
95.0,3.0
140.0,3.0
145.0,1.0
160.0,1.0
165.0,3.0
190.0,3.0
195.0,4.0
200.0,4.0
205.0,3.0
230.0,3.0
235.0,1.0
240.0,1.0
245.0,3.0
250.0,3.0
255.0,1.0
260.0,1.0
265.0,3.0
270.0,3.0
275.0,2.0
280.0,2.0
285.0,3.0
310.0,3.0
315.0,1.0
320.0,1.0
325.0,3.0
330.0,3.0
335.0,1.0
340.0,1.0
345.0,3.0
360.0,3.0
365.0,2.0
370.0,2.0
375.0,3.0
440.0,3.0
445.0,2.0
450.0,2.0
455.0,3.0
480.0,3.0
485.0,1.0
490.0,1.0
495.0,3.0
500.0,3.0
505.0,1.0
510.0,1.0
515.0,3.0
520.0,3.0
525.0,4.0
530.0,4.0
535.0,1.0
540.0,1.0
545.0,3.0
550.0,3.0
555.0,1.0
570.0,1.0
575.0,2.0
580.0,2.0
585.0,4.0
590.0,4.0
595.0,1.0
610.0,1.0
615.0,3.0
620.0,3.0
625.0,1.0
630.0,1.0
635.0,3.0
670.0,3.0
675.0,2.0
680.0,2.0
685.0,1.0
690.0,1.0
695.0,3.0
710.0,3.0
715.0,1.0
720.0,1.0
725.0,3.0
730.0,3.0
735.0,1.0
740.0,1.0
745.0,2.0
750.0,2.0
755.0,1.0
760.0,1.0
765.0,3.0
770.0,3.0
775.0,1.0
780.0,1.0
785.0,3.0
800.0,3.0
805.0,2.0
810.0,2.0
815.0,3.0
820.0,3.0
825.0,2.0
840.0,2.0
845.0,3.0
850.0,3.0
855.0,2.0
860.0,2.0
865.0,1.0
870.0,1.0
875.0,3.0
890.0,3.0
895.0,2.0
900.0,2.0
905.0,3.0
930.0,3.0
935.0,2.0
940.0,2.0
945.0,3.0
950.0,3.0
955.0,1.0
960.0,1.0
965.0,3.0
970.0,3.0
975.0,1.0
980.0,1.0
985.0,2.0
990.0,2.0
995.0,4.0
1000.0,4.0
1005.0,2.0
1020.0,2.0
1025.0,3.0
1030.0,3.0
1035.0,2.0
1080.0,2.0
1085.0,1.0
1090.0,1.0
1095.0,3.0
1110.0,3.0
1115.0,1.0
1130.0,1.0
1135.0,3.0
1140.0,3.0
1145.0,4.0
1150.0,4.0
1155.0,2.0
1160.0,2.0
1165.0,4.0
1200.0,4.0
1205.0,1.0
1210.0,1.0
1215.0,4.0
1290.0,4.0
1295.0,1.0
1300.0,1.0
1305.0,4.0
1330.0,4.0
1335.0,1.0
1340.0,1.0
1345.0,4.0
1370.0,4.0
1375.0,1.0
1380.0,1.0
1385.0,4.0
1420.0,4.0
1425.0,1.0
1430.0,1.0
1435.0,4.0
1470.0,4.0
1475.0,3.0
1480.0,3.0
1485.0,4.0
1490.0,4.0
1495.0,3.0
1500.0,3.0
1505.0,4.0
1530.0,4.0
1535.0,2.0
1540.0,2.0
1545.0,4.0
1550.0,4.0
1555.0,1.0
1560.0,1.0
1565.0,4.0
1610.0,4.0
1615.0,1.0
1620.0,1.0
1625.0,4.0
1650.0,4.0
1655.0,2.0
1660.0,2.0
1665.0,3.0
1670.0,3.0
1675.0,2.0
1680.0,2.0
1685.0,4.0
1690.0,4.0
1695.0,1.0
1700.0,1.0
1705.0,4.0
1710.0,4.0
1715.0,1.0
1720.0,1.0
1725.0,4.0
1730.0,4.0
1735.0,1.0
1750.0,1.0
1755.0,4.0
1760.0,4.0
1765.0,3.0
1770.0,3.0
1775.0,1.0
1780.0,1.0
1785.0,4.0
1790.0,4.0
1795.0,1.0
1800.0,1.0
1805.0,4.0
1850.0,4.0
1855.0,2.0
1860.0,2.0
1865.0,1.0
1870.0,1.0
1875.0,3.0
1880.0,3.0
1885.0,1.0
1910.0,1.0
1915.0,4.0
1960.0,4.0
1965.0,3.0
1980.0,3.0
1985.0,1.0
1990.0,1.0
1995.0,4.0
2000.0,4.0
2005.0,3.0
2010.0,3.0
2015.0,1.0
2020.0,1.0
2025.0,4.0
2030.0,4.0
2035.0,2.0
2050.0,2.0
2055.0,1.0
2060.0,1.0
2065.0,4.0
2080.0,4.0
2085.0,3.0
2090.0,3.0
2095.0,4.0
2100.0,4.0
2105.0,2.0
2120.0,2.0
2125.0,1.0
2130.0,1.0
2135.0,2.0
