,enter_time,leave_time
flow_1222_0,1.0,75.0
flow_1223_0,38.0,440.0
flow_1224_0,75.0,181.0
flow_1650_0,101.0,156.0
flow_1651_0,103.0,160.0
flow_1225_0,112.0,186.0
flow_212_0,142.0,193.0
flow_213_0,144.0,196.0
flow_1226_0,149.0,376.0
flow_1227_0,186.0,381.0
flow_1653_0,201.0,286.0
flow_2030_0,201.0,286.0
flow_1654_0,204.0,256.0
flow_2031_0,204.0,256.0
flow_2041_0,206.0,259.0
flow_1228_0,223.0,297.0
flow_222_0,228.0,280.0
flow_1229_0,260.0,396.0
flow_1656_0,261.0,366.0
flow_1657_0,263.0,370.0
flow_1659_0,281.0,727.0
flow_1660_0,289.0,420.0
flow_1230_0,297.0,400.0
flow_1231_0,301.0,426.0
flow_1232_0,315.0,389.0
flow_1233_0,329.0,430.0
flow_1234_0,343.0,446.0
flow_1235_0,357.0,431.0
flow_1436_0,361.0,431.0
flow_1438_0,364.0,446.0
flow_1661_0,371.0,436.0
flow_1236_0,371.0,445.0
flow_1237_0,385.0,459.0
flow_2047_0,391.0,526.0
flow_2048_0,393.0,531.0
flow_1666_0,393.0,456.0
flow_1238_0,399.0,496.0
flow_239_0,411.0,526.0
flow_1239_0,413.0,501.0
flow_240_0,415.0,466.0
flow_1667_0,421.0,486.0
flow_2055_0,421.0,566.0
flow_1837_0,424.0,476.0
flow_1240_0,427.0,501.0
flow_1241_0,441.0,515.0
flow_1668_0,441.0,546.0
flow_1669_0,444.0,550.0
flow_2063_0,451.0,570.0
flow_2067_0,454.0,506.0
flow_1242_0,455.0,586.0
flow_1243_0,469.0,543.0
flow_1244_0,483.0,591.0
flow_2038_0,484.0,586.0
flow_1245_0,497.0,593.0
flow_2028_0,510.0,590.0
flow_1246_0,511.0,585.0
flow_1247_0,525.0,599.0
flow_2068_0,531.0,606.0
flow_2074_0,533.0,611.0
flow_1248_0,539.0,879.0
flow_2070_0,547.0,617.0
flow_1249_0,553.0,627.0
flow_1250_0,567.0,640.0
flow_266_0,581.0,746.0
flow_1251_0,581.0,655.0
flow_270_0,583.0,750.0
flow_1252_0,595.0,726.0
flow_1253_0,601.0,675.0
flow_2077_0,611.0,746.0
flow_2078_0,613.0,750.0
flow_2763_0,614.0,826.0
flow_1254_0,616.0,730.0
flow_1839_0,616.0,826.0
flow_2091_0,618.0,670.0
flow_2092_0,622.0,830.0
flow_2095_0,624.0,846.0
flow_2099_0,626.0,678.0
flow_2105_0,629.0,681.0
flow_1255_0,631.0,705.0
flow_2058_0,631.0,701.0
flow_2108_0,631.0,684.0
flow_2109_0,633.0,850.0
flow_1449_0,633.0,704.0
flow_2768_0,638.0,906.0
flow_1256_0,646.0,776.0
flow_1670_0,651.0,830.0
flow_1672_0,654.0,706.0
flow_1257_0,661.0,735.0
flow_2756_0,661.0,896.0
flow_1258_0,676.0,781.0
flow_1674_0,681.0,846.0
flow_2112_0,681.0,736.0
flow_2114_0,684.0,900.0
flow_1676_0,684.0,736.0
flow_1259_0,691.0,906.0
flow_1453_0,701.0,776.0
flow_1260_0,706.0,796.0
flow_2120_0,711.0,763.0
flow_2123_0,714.0,926.0
flow_1261_0,721.0,795.0
flow_1680_0,721.0,850.0
flow_1683_0,723.0,896.0
flow_1262_0,736.0,876.0
flow_1457_0,741.0,811.0
flow_284_0,742.0,793.0
flow_1458_0,744.0,876.0
flow_293_0,744.0,797.0
flow_1263_0,751.0,880.0
flow_1264_0,766.0,840.0
flow_1844_0,771.0,929.0
flow_1684_0,771.0,836.0
flow_1846_0,773.0,933.0
flow_1687_0,774.0,900.0
flow_1265_0,781.0,855.0
flow_1266_0,796.0,870.0
flow_1688_0,801.0,926.0
flow_1690_0,803.0,930.0
flow_662_0,808.0,879.0
flow_1267_0,811.0,1229.0
flow_2777_0,811.0,935.0
flow_1268_0,826.0,981.0
flow_1691_0,831.0,883.0
flow_2790_0,841.0,976.0
flow_1269_0,841.0,915.0
flow_1460_0,844.0,914.0
flow_1270_0,856.0,1026.0
flow_1271_0,871.0,1030.0
flow_1272_0,886.0,960.0
flow_1273_0,901.0,1136.0
flow_1692_0,911.0,1046.0
flow_1693_0,913.0,1051.0
flow_1274_0,914.0,1140.0
flow_305_0,921.0,1066.0
flow_306_0,923.0,1071.0
flow_1275_0,927.0,1001.0
flow_1694_0,931.0,1226.0
flow_1849_0,931.0,1046.0
flow_1854_0,933.0,1051.0
flow_1695_0,934.0,986.0
flow_1855_0,936.0,988.0
flow_1856_0,938.0,1066.0
flow_1276_0,940.0,1014.0
flow_2134_0,940.0,1069.0
flow_2152_0,943.0,1226.0
flow_1277_0,953.0,1376.0
flow_689_0,955.0,1026.0
flow_1278_0,966.0,1040.0
flow_1279_0,979.0,1380.0
flow_1472_0,981.0,1136.0
flow_17_0,983.0,1140.0
flow_1859_0,991.0,1229.0
flow_311_0,991.0,1056.0
flow_1280_0,992.0,1066.0
flow_1861_0,994.0,1056.0
flow_318_0,995.0,1046.0
flow_19_0,1001.0,1376.0
flow_1696_0,1001.0,1053.0
flow_1698_0,1004.0,1230.0
flow_1281_0,1005.0,1079.0
flow_1867_0,1009.0,1079.0
flow_1282_0,1018.0,1426.0
flow_1699_0,1021.0,1086.0
flow_1700_0,1024.0,1076.0
flow_1283_0,1031.0,1146.0
flow_1703_0,1041.0,1093.0
flow_1704_0,1044.0,1256.0
flow_1284_0,1044.0,1118.0
flow_2154_0,1051.0,1256.0
flow_2160_0,1053.0,1260.0
flow_1285_0,1057.0,1131.0
flow_1286_0,1070.0,1431.0
flow_2161_0,1071.0,1123.0
flow_1705_0,1071.0,1123.0
flow_1706_0,1073.0,1126.0
flow_2167_0,1073.0,1126.0
flow_1287_0,1083.0,1716.0
flow_1288_0,1096.0,1170.0
flow_1708_0,1101.0,1156.0
flow_2173_0,1101.0,1276.0
flow_1709_0,1104.0,1260.0
flow_1862_0,1104.0,1156.0
flow_1289_0,1109.0,1721.0
flow_1710_0,1121.0,1173.0
flow_1290_0,1122.0,1724.0
flow_1713_0,1123.0,1176.0
flow_1863_0,1131.0,1183.0
flow_1864_0,1133.0,1186.0
flow_1291_0,1135.0,1209.0
flow_1292_0,1148.0,1727.0
flow_1714_0,1151.0,1203.0
flow_1716_0,1153.0,1206.0
flow_2195_0,1161.0,1213.0
flow_1293_0,1161.0,1729.0
flow_2201_0,1164.0,1280.0
flow_1294_0,1174.0,1248.0
flow_1717_0,1181.0,1276.0
flow_1718_0,1183.0,1280.0
flow_1295_0,1187.0,1731.0
flow_327_0,1191.0,1366.0
flow_333_0,1193.0,2396.0
flow_1296_0,1200.0,1946.0
flow_1297_0,1201.0,1275.0
flow_1476_0,1211.0,1281.0
flow_1486_0,1213.0,1286.0
flow_1720_0,1221.0,1406.0
flow_1298_0,1222.0,1316.0
flow_1721_0,1223.0,3000.0
flow_339_0,1241.0,1436.0
flow_1299_0,1243.0,1951.0
flow_348_0,1245.0,1296.0
flow_2202_0,1261.0,1313.0
flow_1723_0,1261.0,1440.0
flow_1724_0,1263.0,1496.0
flow_2204_0,1264.0,1366.0
flow_1300_0,1264.0,2006.0
flow_1725_0,1281.0,1333.0
flow_2207_0,1281.0,1370.0
flow_1726_0,1283.0,1336.0
flow_1870_0,1284.0,1336.0
flow_1301_0,1285.0,2010.0
flow_2100_0,1294.0,1365.0
flow_1871_0,1301.0,1353.0
flow_1487_0,1301.0,1380.0
flow_33_0,1303.0,1426.0
flow_2221_0,1304.0,1406.0
flow_1302_0,1306.0,1380.0
flow_2223_0,1306.0,1410.0
flow_2232_0,1310.0,1362.0
flow_2234_0,1313.0,1436.0
flow_2247_0,1315.0,1386.0
flow_2249_0,1317.0,1369.0
flow_1874_0,1320.0,1440.0
flow_1875_0,1323.0,1496.0
flow_1303_0,1327.0,1626.0
flow_1729_0,1341.0,1566.0
flow_1731_0,1343.0,1570.0
flow_1732_0,1345.0,1397.0
flow_1304_0,1348.0,1631.0
flow_1733_0,1348.0,1646.0
flow_350_0,1361.0,1650.0
flow_352_0,1364.0,1416.0
flow_1305_0,1369.0,2396.0
flow_61_0,1372.0,1425.0
flow_1735_0,1381.0,1686.0
flow_1306_0,1390.0,1464.0
flow_1876_0,1391.0,1500.0
flow_2813_0,1391.0,1716.0
flow_2264_0,1393.0,1566.0
flow_1307_0,1411.0,1485.0
flow_2268_0,1421.0,1570.0
flow_1880_0,1424.0,1476.0
flow_2820_0,1425.0,1626.0
flow_1308_0,1432.0,2400.0
flow_1309_0,1453.0,2426.0
flow_2273_0,1461.0,1646.0
flow_1883_0,1464.0,1516.0
flow_1310_0,1474.0,2430.0
flow_2278_0,1481.0,1650.0
flow_1311_0,1495.0,2716.0
flow_2279_0,1501.0,1553.0
flow_1312_0,1501.0,1575.0
flow_355_0,1502.0,1553.0
flow_2282_0,1503.0,1556.0
flow_356_0,1504.0,1690.0
flow_1506_0,1511.0,1720.0
flow_1737_0,1511.0,1563.0
flow_1739_0,1513.0,2430.0
flow_1313_0,1524.0,2720.0
flow_1884_0,1531.0,1686.0
flow_1740_0,1541.0,1593.0
flow_1741_0,1543.0,1596.0
flow_1743_0,1546.0,1599.0
flow_1314_0,1547.0,2736.0
flow_1744_0,1548.0,1706.0
flow_1722_0,1551.0,1621.0
flow_1887_0,1551.0,1603.0
flow_1746_0,1551.0,1710.0
flow_1747_0,1553.0,1806.0
flow_1890_0,1553.0,1606.0
flow_1315_0,1570.0,1644.0
flow_2312_0,1591.0,1643.0
flow_2320_0,1593.0,1646.0
flow_1316_0,1593.0,2740.0
flow_2326_0,1596.0,1690.0
flow_2327_0,1598.0,1706.0
flow_2329_0,1602.0,1653.0
flow_2330_0,1604.0,1656.0
flow_368_0,1611.0,1663.0
flow_376_0,1614.0,1666.0
flow_1317_0,1616.0,2916.0
flow_1318_0,1639.0,3171.0
flow_1510_0,1641.0,1722.0
flow_77_0,1644.0,1715.0
flow_2836_0,1661.0,1730.0
flow_1319_0,1662.0,2946.0
flow_1516_0,1663.0,1946.0
flow_1749_0,1671.0,1811.0
flow_1750_0,1674.0,1726.0
flow_1753_0,1676.0,1916.0
flow_1519_0,1681.0,1950.0
flow_1320_0,1685.0,2950.0
flow_1321_0,1708.0,1782.0
flow_1891_0,1711.0,1806.0
flow_2333_0,1713.0,1810.0
flow_2334_0,1716.0,1916.0
flow_2335_0,1718.0,1920.0
flow_2336_0,1721.0,1996.0
flow_1524_0,1721.0,2006.0
flow_1893_0,1723.0,1775.0
flow_1754_0,1731.0,1920.0
flow_1322_0,1731.0,1805.0
flow_1755_0,1733.0,1996.0
flow_843_0,1754.0,2010.0
flow_1323_0,1754.0,3056.0
flow_1324_0,1777.0,1926.0
flow_1756_0,1781.0,2740.0
flow_1757_0,1784.0,2000.0
flow_1325_0,1800.0,3061.0
flow_1326_0,1801.0,1875.0
flow_1327_0,1816.0,3186.0
flow_1758_0,1821.0,2036.0
flow_1328_0,1831.0,3306.0
flow_1895_0,1841.0,2000.0
flow_2341_0,1844.0,1896.0
flow_1329_0,1846.0,3310.0
flow_1761_0,1851.0,2040.0
flow_1896_0,1861.0,1936.0
flow_1330_0,1861.0,3486.0
flow_2343_0,1864.0,2036.0
flow_1331_0,1876.0,3490.0
flow_2852_0,1891.0,2400.0
flow_1332_0,1891.0,1965.0
flow_1333_0,1906.0,3506.0
flow_1902_0,1911.0,2039.0
flow_1903_0,1914.0,1966.0
flow_1334_0,1921.0,3511.0
flow_1535_0,1933.0,2003.0
flow_1335_0,1936.0,2010.0
flow_2126_0,1937.0,2007.0
flow_1336_0,1951.0,2025.0
flow_2349_0,1951.0,2096.0
flow_1766_0,1951.0,2096.0
flow_1908_0,1953.0,2100.0
flow_1909_0,1956.0,2166.0
flow_2356_0,1958.0,2011.0
flow_724_0,1961.0,2170.0
flow_2366_0,1964.0,2186.0
flow_1910_0,1966.0,2018.0
flow_1337_0,1966.0,nan
flow_2371_0,1969.0,2190.0
flow_2373_0,1972.0,2024.0
flow_1917_0,1975.0,2027.0
flow_2378_0,1977.0,2194.0
flow_1922_0,1980.0,2196.0
flow_1338_0,1981.0,nan
flow_2390_0,1982.0,2199.0
flow_2402_0,1985.0,2037.0
flow_2403_0,1988.0,2706.0
flow_2404_0,1991.0,2711.0
flow_1926_0,1993.0,2776.0
flow_1339_0,1996.0,nan
flow_389_0,2011.0,2063.0
flow_1340_0,2011.0,nan
flow_406_0,2014.0,2101.0
flow_431_0,2017.0,2069.0
flow_433_0,2019.0,2166.0
flow_441_0,2023.0,2075.0
flow_1341_0,2026.0,nan
flow_1768_0,2031.0,2083.0
flow_1927_0,2031.0,2083.0
flow_1930_0,2034.0,2779.0
flow_1769_0,2034.0,2086.0
flow_1342_0,2041.0,nan
flow_1343_0,2056.0,nan
flow_2417_0,2061.0,2113.0
flow_2429_0,2063.0,2116.0
flow_1344_0,2071.0,nan
flow_2430_0,2081.0,2796.0
flow_2431_0,2083.0,2801.0
flow_1345_0,2086.0,nan
flow_2829_0,2091.0,2143.0
flow_1346_0,2101.0,nan
flow_1770_0,2101.0,2153.0
flow_839_0,2101.0,2153.0
flow_1771_0,2104.0,2156.0
flow_2435_0,2104.0,2804.0
flow_1347_0,2115.0,nan
flow_1931_0,2121.0,2807.0
flow_2441_0,2123.0,2809.0
flow_1348_0,2129.0,nan
flow_2448_0,2141.0,2193.0
flow_1349_0,2143.0,nan
flow_1937_0,2144.0,2811.0
flow_903_0,2151.0,2203.0
flow_1350_0,2157.0,nan
flow_1546_0,2161.0,2296.0
flow_1943_0,2171.0,2827.0
flow_1351_0,2171.0,2245.0
flow_1944_0,2173.0,2831.0
flow_1352_0,2185.0,2259.0
flow_925_0,2191.0,2856.0
flow_1772_0,2191.0,2706.0
flow_1774_0,2193.0,2711.0
flow_1353_0,2199.0,2296.0
flow_2453_0,2201.0,2860.0
flow_853_0,2202.0,2776.0
flow_1950_0,2203.0,2886.0
flow_1354_0,2213.0,nan
flow_924_0,2221.0,2426.0
flow_1355_0,2227.0,nan
flow_1776_0,2231.0,2283.0
flow_2456_0,2231.0,2283.0
flow_1777_0,2233.0,2286.0
flow_2457_0,2234.0,2286.0
flow_1356_0,2241.0,2315.0
