,enter_time,leave_time
flow_2027_0,160.0,306.0
flow_2029_0,161.0,276.0
flow_1838_0,189.0,266.0
flow_2756_0,193.0,276.0
flow_2035_0,216.0,286.0
flow_2042_0,231.0,290.0
flow_2759_0,241.0,466.0
flow_2045_0,252.0,305.0
flow_2046_0,256.0,310.0
flow_2024_0,274.0,344.0
flow_1437_0,292.0,344.0
flow_610_0,301.0,367.0
flow_2765_0,311.0,471.0
flow_607_0,337.0,486.0
flow_2768_0,344.0,426.0
flow_2065_0,352.0,405.0
flow_1439_0,352.0,406.0
flow_2070_0,361.0,662.0
flow_2071_0,364.0,415.0
flow_2038_0,366.0,476.0
flow_1226_0,371.0,436.0
flow_2081_0,371.0,441.0
flow_1440_0,374.0,427.0
flow_1659_0,378.0,449.0
flow_2079_0,399.0,456.0
flow_2080_0,401.0,453.0
flow_2772_0,401.0,491.0
flow_2083_0,432.0,485.0
flow_11_0,441.0,496.0
flow_2775_0,451.0,526.0
flow_2776_0,454.0,523.0
flow_1657_0,454.0,506.0
flow_2061_0,456.0,526.0
flow_2088_0,472.0,536.0
flow_1441_0,502.0,556.0
flow_2100_0,505.0,866.0
flow_1436_0,508.0,560.0
flow_2106_0,518.0,569.0
flow_1445_0,528.0,586.0
flow_2777_0,531.0,636.0
flow_1857_0,531.0,637.0
flow_1847_0,536.0,666.0
flow_2063_0,561.0,613.0
flow_642_0,562.0,613.0
flow_2113_0,565.0,618.0
flow_1234_0,582.0,633.0
flow_2780_0,601.0,671.0
flow_2785_0,604.0,674.0
flow_2126_0,615.0,676.0
flow_2127_0,621.0,691.0
flow_2129_0,621.0,681.0
flow_2132_0,628.0,696.0
flow_2135_0,631.0,700.0
flow_239_0,645.0,1399.0
flow_240_0,651.0,716.0
flow_662_0,651.0,716.0
flow_666_0,655.0,707.0
flow_2789_0,663.0,756.0
flow_266_0,668.0,761.0
flow_2139_0,673.0,736.0
flow_2143_0,702.0,755.0
flow_1450_0,703.0,776.0
flow_2144_0,706.0,776.0
flow_670_0,711.0,782.0
flow_2121_0,739.0,866.0
flow_1846_0,751.0,806.0
flow_1680_0,754.0,825.0
flow_1865_0,761.0,876.0
flow_2792_0,761.0,870.0
flow_2151_0,762.0,826.0
flow_1867_0,765.0,835.0
flow_2158_0,770.0,831.0
flow_674_0,772.0,833.0
flow_2165_0,777.0,829.0
flow_2166_0,781.0,916.0
flow_2168_0,784.0,921.0
flow_683_0,791.0,886.0
flow_2797_0,794.0,876.0
flow_1683_0,794.0,870.0
flow_2130_0,796.0,890.0
flow_2136_0,801.0,906.0
flow_2177_0,802.0,854.0
flow_270_0,825.0,906.0
flow_689_0,831.0,946.0
flow_284_0,831.0,946.0
flow_2186_0,831.0,910.0
flow_1861_0,834.0,916.0
flow_1681_0,851.0,951.0
flow_2182_0,853.0,951.0
flow_1457_0,858.0,927.0
flow_2205_0,870.0,956.0
flow_222_0,872.0,1387.0
flow_1231_0,874.0,925.0
flow_1466_0,891.0,1066.0
flow_2801_0,893.0,1070.0
flow_2190_0,898.0,949.0
flow_2193_0,909.0,976.0
flow_2200_0,922.0,980.0
flow_285_0,931.0,1001.0
flow_2210_0,935.0,988.0
flow_2802_0,941.0,1011.0
flow_2213_0,942.0,996.0
flow_2803_0,943.0,1014.0
flow_2215_0,948.0,1000.0
flow_2062_0,951.0,1036.0
flow_294_0,953.0,1040.0
flow_1692_0,958.0,1066.0
flow_2225_0,977.0,1029.0
flow_1258_0,982.0,1033.0
flow_2231_0,989.0,1041.0
flow_2805_0,991.0,1096.0
flow_720_0,992.0,1045.0
flow_721_0,994.0,1057.0
flow_46_0,994.0,1116.0
flow_2235_0,998.0,1076.0
flow_2239_0,1001.0,1080.0
flow_2240_0,1004.0,1060.0
flow_1877_0,1011.0,1096.0
flow_1878_0,1015.0,1084.0
flow_1694_0,1028.0,1100.0
flow_1473_0,1032.0,1085.0
flow_2150_0,1032.0,1102.0
flow_1881_0,1041.0,1111.0
flow_304_0,1041.0,1093.0
flow_2254_0,1045.0,1146.0
flow_739_0,1051.0,1126.0
flow_741_0,1053.0,1129.0
flow_1475_0,1054.0,1126.0
flow_1892_0,1081.0,1151.0
flow_1698_0,1088.0,1157.0
flow_2214_0,1091.0,1160.0
flow_1478_0,1092.0,1176.0
flow_1480_0,1095.0,1180.0
flow_56_0,1101.0,1170.0
flow_2812_0,1104.0,1174.0
flow_2815_0,1106.0,1187.0
flow_2817_0,1113.0,1191.0
flow_766_0,1118.0,1226.0
flow_1485_0,1122.0,1175.0
flow_2819_0,1124.0,1194.0
flow_1281_0,1136.0,1226.0
flow_2226_0,1138.0,1208.0
flow_58_0,1141.0,1196.0
flow_2176_0,1148.0,1231.0
flow_2820_0,1153.0,1266.0
flow_2244_0,1162.0,1214.0
flow_2821_0,1171.0,1241.0
flow_2272_0,1171.0,1266.0
flow_1274_0,1171.0,1336.0
flow_777_0,1174.0,1256.0
flow_2283_0,1175.0,1245.0
flow_1476_0,1236.0,1306.0
flow_2191_0,1241.0,1310.0
flow_1496_0,1243.0,1326.0
flow_339_0,1247.0,1326.0
flow_2806_0,1260.0,1312.0
flow_794_0,1267.0,1346.0
flow_350_0,1272.0,1736.0
flow_2251_0,1278.0,1336.0
flow_1279_0,1281.0,1341.0
flow_2824_0,1281.0,1350.0
flow_1286_0,1283.0,1356.0
flow_2825_0,1283.0,1366.0
flow_2218_0,1286.0,1371.0
flow_789_0,1291.0,1357.0
flow_1718_0,1294.0,1365.0
flow_1720_0,1298.0,1367.0
flow_324_0,1301.0,1386.0
flow_2256_0,1302.0,1355.0
flow_2257_0,1306.0,1360.0
flow_2258_0,1309.0,1360.0
flow_755_0,1309.0,1360.0
flow_2260_0,1311.0,1364.0
flow_2829_0,1313.0,1391.0
flow_2262_0,1315.0,1376.0
flow_2830_0,1331.0,1406.0
flow_793_0,1331.0,1397.0
flow_800_0,1335.0,1410.0
flow_326_0,1341.0,1396.0
flow_1721_0,1344.0,2031.0
flow_330_0,1346.0,1398.0
flow_1723_0,1348.0,1436.0
flow_2831_0,1351.0,1426.0
flow_2832_0,1353.0,1430.0
flow_1292_0,1361.0,1416.0
flow_1293_0,1365.0,1417.0
flow_1724_0,1374.0,1882.0
flow_2266_0,1376.0,1456.0
flow_302_0,1381.0,1450.0
flow_2274_0,1385.0,1867.0
flow_2835_0,1385.0,1454.0
flow_333_0,1388.0,1462.0
flow_1693_0,1406.0,1516.0
flow_1904_0,1451.0,1520.0
flow_2277_0,1455.0,1507.0
flow_1923_0,1455.0,1525.0
flow_2837_0,1461.0,1556.0
flow_2838_0,1464.0,1534.0
flow_1282_0,1471.0,1816.0
flow_2261_0,1476.0,1546.0
flow_2839_0,1481.0,1616.0
flow_351_0,1490.0,1542.0
flow_1507_0,1493.0,1546.0
flow_2222_0,1496.0,1616.0
flow_1896_0,1511.0,1563.0
flow_1735_0,1514.0,1621.0
flow_2284_0,1518.0,1570.0
flow_2353_0,1521.0,1591.0
flow_843_0,1521.0,1573.0
flow_1511_0,1525.0,1576.0
flow_365_0,1541.0,1596.0
flow_2291_0,1557.0,1609.0
flow_1886_0,1560.0,1611.0
flow_2294_0,1564.0,2014.0
flow_1722_0,1566.0,1635.0
flow_2224_0,1580.0,1631.0
flow_1932_0,1596.0,1648.0
flow_1733_0,1599.0,1686.0
flow_2298_0,1607.0,1659.0
flow_1739_0,1611.0,1686.0
flow_2844_0,1651.0,1721.0
flow_2847_0,1654.0,1786.0
flow_1309_0,1661.0,1746.0
flow_2301_0,1672.0,1725.0
flow_2302_0,1676.0,1736.0
flow_806_0,1691.0,1786.0
flow_2391_0,1694.0,1766.0
flow_2851_0,1711.0,1781.0
flow_1520_0,1713.0,1776.0
flow_1749_0,1718.0,1789.0
flow_2307_0,1720.0,1806.0
flow_886_0,1771.0,1896.0
flow_2323_0,1774.0,1846.0
flow_2325_0,1781.0,1851.0
flow_2338_0,1787.0,1876.0
flow_2339_0,1790.0,1866.0
flow_2853_0,1791.0,1900.0
flow_2340_0,1793.0,1880.0
flow_2855_0,1793.0,1936.0
flow_838_0,1801.0,1853.0
flow_883_0,1801.0,1883.0
flow_1737_0,1804.0,1876.0
flow_1927_0,1812.0,1863.0
flow_2347_0,1818.0,1870.0
flow_2857_0,1831.0,1940.0
flow_2861_0,1834.0,1904.0
flow_903_0,1837.0,1956.0
flow_2308_0,1848.0,1960.0
flow_2359_0,1862.0,1926.0
flow_2360_0,1865.0,1931.0
flow_1756_0,1870.0,1927.0
flow_1938_0,1873.0,1946.0
flow_405_0,1881.0,1933.0
flow_1945_0,1882.0,1951.0
flow_922_0,1887.0,1957.0
flow_2364_0,1900.0,1966.0
flow_2866_0,1901.0,1972.0
flow_2867_0,1903.0,1975.0
flow_1758_0,1908.0,1996.0
flow_424_0,1911.0,1966.0
flow_907_0,1931.0,1983.0
flow_2385_0,1934.0,1987.0
flow_915_0,1934.0,1987.0
flow_2386_0,1937.0,2256.0
flow_2393_0,1941.0,2016.0
flow_1746_0,1942.0,2011.0
flow_2348_0,1947.0,2017.0
flow_2295_0,1951.0,2026.0
flow_2397_0,1951.0,2453.0
flow_2398_0,1954.0,2036.0
flow_1755_0,1958.0,2040.0
flow_2390_0,1971.0,2440.0
flow_2399_0,1982.0,2035.0
flow_2869_0,1991.0,2061.0
flow_433_0,1994.0,2076.0
flow_925_0,2002.0,2053.0
flow_2317_0,2017.0,2068.0
flow_2361_0,2018.0,2106.0
flow_2415_0,2026.0,2086.0
flow_2875_0,2031.0,2111.0
flow_931_0,2031.0,2083.0
flow_2423_0,2039.0,2096.0
flow_1765_0,2041.0,2096.0
flow_1761_0,2044.0,2114.0
flow_2877_0,2051.0,2120.0
flow_2432_0,2065.0,2136.0
flow_2379_0,2066.0,2136.0
flow_2438_0,2074.0,2126.0
flow_2878_0,2081.0,2486.0
flow_1330_0,2082.0,2133.0
flow_949_0,2083.0,2166.0
flow_1766_0,2104.0,2174.0
flow_2443_0,2117.0,2169.0
flow_1334_0,2121.0,2186.0
flow_2445_0,2123.0,2186.0
flow_2455_0,2139.0,2191.0
flow_2461_0,2162.0,2214.0
flow_967_0,2175.0,2256.0
flow_2464_0,2182.0,2246.0
flow_2468_0,2189.0,2250.0
flow_2882_0,2191.0,2261.0
flow_1771_0,2191.0,2246.0
flow_1547_0,2194.0,2249.0
flow_2471_0,2195.0,2247.0
flow_1535_0,2196.0,2266.0
flow_1548_0,2197.0,2266.0
flow_2474_0,2198.0,2296.0
flow_959_0,2221.0,2300.0
flow_1961_0,2221.0,2291.0
flow_965_0,2223.0,2302.0
flow_1542_0,2251.0,2376.0
flow_2486_0,2258.0,2310.0
flow_2883_0,2261.0,2336.0
flow_97_0,2262.0,2313.0
flow_2884_0,2264.0,2396.0
flow_2490_0,2266.0,2326.0
flow_2491_0,2269.0,2331.0
flow_2492_0,2271.0,2323.0
flow_2885_0,2301.0,2406.0
flow_455_0,2301.0,2366.0
flow_1556_0,2304.0,2381.0
flow_2383_0,2304.0,2400.0
flow_2496_0,2306.0,2376.0
flow_2497_0,2309.0,2366.0
flow_1346_0,2311.0,2371.0
flow_2501_0,2314.0,2365.0
flow_2503_0,2320.0,2371.0
flow_1560_0,2321.0,2416.0
flow_2886_0,2331.0,2421.0
flow_2889_0,2333.0,2436.0
