,enter_time,leave_time
flow_605_0,111.0,206.0
flow_606_0,113.0,211.0
flow_608_0,141.0,211.0
flow_609_0,144.0,246.0
flow_610_0,161.0,251.0
flow_612_0,163.0,296.0
flow_614_0,181.0,301.0
flow_616_0,183.0,316.0
flow_2024_0,201.0,271.0
flow_2025_0,204.0,296.0
flow_2028_0,206.0,276.0
flow_2034_0,209.0,300.0
flow_617_0,211.0,281.0
flow_619_0,214.0,286.0
flow_2757_0,215.0,268.0
flow_620_0,231.0,320.0
flow_621_0,233.0,336.0
flow_622_0,236.0,340.0
flow_623_0,238.0,356.0
flow_624_0,240.0,360.0
flow_625_0,243.0,313.0
flow_2758_0,252.0,406.0
flow_2760_0,272.0,410.0
flow_2761_0,276.0,328.0
flow_626_0,281.0,376.0
flow_627_0,284.0,354.0
flow_628_0,301.0,380.0
flow_629_0,304.0,374.0
flow_633_0,321.0,391.0
flow_634_0,324.0,416.0
flow_635_0,341.0,421.0
flow_636_0,343.0,466.0
flow_638_0,361.0,471.0
flow_1847_0,362.0,432.0
flow_642_0,363.0,486.0
flow_646_0,381.0,491.0
flow_647_0,384.0,454.0
flow_2766_0,396.0,447.0
flow_2770_0,421.0,491.0
flow_2771_0,424.0,494.0
flow_648_0,441.0,516.0
flow_649_0,444.0,536.0
flow_16_0,461.0,547.0
flow_2038_0,471.0,541.0
flow_2039_0,474.0,546.0
flow_2773_0,482.0,556.0
flow_1225_0,491.0,656.0
flow_2040_0,493.0,660.0
flow_2779_0,493.0,545.0
flow_2043_0,496.0,706.0
flow_650_0,501.0,656.0
flow_2049_0,520.0,591.0
flow_2050_0,523.0,710.0
flow_2051_0,551.0,1506.0
flow_2053_0,554.0,636.0
flow_1444_0,561.0,613.0
flow_2054_0,581.0,651.0
flow_2056_0,584.0,730.0
flow_2057_0,611.0,681.0
flow_2058_0,613.0,684.0
flow_2788_0,619.0,690.0
flow_2787_0,622.0,696.0
flow_2061_0,631.0,701.0
flow_652_0,631.0,701.0
flow_2062_0,634.0,746.0
flow_654_0,634.0,706.0
flow_2069_0,661.0,750.0
flow_2759_0,664.0,734.0
flow_2076_0,681.0,816.0
flow_655_0,681.0,750.0
flow_2082_0,683.0,821.0
flow_659_0,684.0,754.0
flow_2084_0,701.0,886.0
flow_660_0,701.0,816.0
flow_662_0,703.0,820.0
flow_2086_0,704.0,806.0
flow_2087_0,707.0,889.0
flow_2089_0,709.0,916.0
flow_2093_0,712.0,936.0
flow_1440_0,721.0,777.0
flow_663_0,731.0,886.0
flow_665_0,733.0,890.0
flow_1441_0,734.0,805.0
flow_1846_0,740.0,811.0
flow_666_0,751.0,916.0
flow_240_0,765.0,846.0
flow_1447_0,771.0,920.0
flow_2764_0,775.0,836.0
flow_214_0,777.0,840.0
flow_2094_0,801.0,871.0
flow_2096_0,804.0,1466.0
flow_1450_0,804.0,875.0
flow_1461_0,811.0,862.0
flow_1463_0,813.0,865.0
flow_1464_0,815.0,868.0
flow_2097_0,821.0,891.0
flow_2098_0,823.0,894.0
flow_2785_0,826.0,976.0
flow_2101_0,851.0,979.0
flow_2102_0,853.0,996.0
flow_2799_0,863.0,926.0
flow_2103_0,881.0,1000.0
flow_2104_0,883.0,1026.0
flow_2110_0,901.0,1406.0
flow_2111_0,903.0,1066.0
flow_1239_0,911.0,986.0
flow_36_0,914.0,966.0
flow_43_0,917.0,969.0
flow_2116_0,931.0,1056.0
flow_667_0,931.0,1001.0
flow_2117_0,933.0,1060.0
flow_669_0,934.0,1026.0
