,enter_time,leave_time
flow_1222_0,1.0,75.0
flow_1223_0,38.0,706.0
flow_1650_0,60.0,126.0
flow_1224_0,75.0,196.0
flow_1651_0,111.0,636.0
flow_1225_0,112.0,206.0
flow_1226_0,149.0,256.0
flow_212_0,162.0,213.0
flow_213_0,164.0,216.0
flow_1227_0,186.0,260.0
flow_1653_0,211.0,640.0
flow_1654_0,214.0,266.0
flow_1228_0,223.0,297.0
flow_222_0,252.0,303.0
flow_1229_0,260.0,376.0
flow_1436_0,291.0,361.0
flow_1837_0,291.0,343.0
flow_2030_0,294.0,637.0
flow_1230_0,297.0,381.0
flow_1231_0,301.0,383.0
flow_1232_0,315.0,396.0
flow_2031_0,321.0,373.0
flow_1656_0,321.0,710.0
flow_2041_0,323.0,376.0
flow_1657_0,323.0,756.0
flow_1233_0,329.0,406.0
flow_1234_0,343.0,466.0
flow_1235_0,357.0,431.0
flow_1236_0,371.0,445.0
flow_2047_0,371.0,641.0
flow_2048_0,373.0,706.0
flow_1237_0,385.0,459.0
flow_1238_0,399.0,496.0
flow_239_0,401.0,760.0
flow_240_0,405.0,456.0
flow_1239_0,413.0,501.0
flow_1240_0,427.0,501.0
flow_1438_0,441.0,606.0
flow_1241_0,441.0,515.0
flow_1242_0,455.0,606.0
flow_2756_0,464.0,711.0
flow_1243_0,469.0,543.0
flow_1244_0,483.0,611.0
flow_1245_0,497.0,666.0
flow_1659_0,501.0,1079.0
flow_1660_0,503.0,831.0
flow_1246_0,511.0,585.0
flow_1661_0,521.0,876.0
flow_1666_0,524.0,646.0
flow_1247_0,525.0,599.0
flow_1248_0,539.0,921.0
flow_1249_0,553.0,627.0
flow_266_0,561.0,880.0
flow_1250_0,567.0,726.0
flow_1839_0,571.0,756.0
flow_2055_0,573.0,759.0
flow_1251_0,581.0,655.0
flow_1667_0,581.0,650.0
flow_1668_0,583.0,746.0
flow_270_0,591.0,906.0
flow_1252_0,595.0,730.0
flow_1253_0,601.0,675.0
flow_1669_0,611.0,750.0
flow_1254_0,616.0,816.0
flow_2763_0,624.0,910.0
flow_1255_0,631.0,705.0
flow_2063_0,641.0,826.0
flow_2067_0,644.0,696.0
flow_1256_0,646.0,820.0
flow_1670_0,651.0,926.0
flow_1672_0,654.0,896.0
flow_2068_0,661.0,876.0
flow_1449_0,661.0,731.0
flow_1257_0,661.0,735.0
flow_2074_0,663.0,880.0
flow_1674_0,671.0,930.0
flow_1676_0,674.0,726.0
flow_1258_0,676.0,846.0
flow_1259_0,691.0,766.0
flow_284_0,692.0,743.0
flow_1844_0,701.0,906.0
flow_2077_0,703.0,910.0
flow_1260_0,706.0,850.0
flow_1680_0,711.0,966.0
flow_1683_0,713.0,970.0
flow_1261_0,721.0,795.0
flow_2768_0,735.0,805.0
flow_1262_0,736.0,853.0
flow_1684_0,741.0,900.0
flow_1687_0,749.0,972.0
flow_1263_0,751.0,855.0
flow_2078_0,761.0,926.0
flow_293_0,762.0,813.0
flow_2091_0,764.0,816.0
flow_1264_0,766.0,840.0
flow_1453_0,773.0,846.0
flow_17_0,775.0,850.0
flow_1457_0,780.0,850.0
flow_1265_0,781.0,855.0
flow_1458_0,783.0,853.0
flow_1688_0,791.0,975.0
flow_1266_0,796.0,870.0
flow_2777_0,804.0,930.0
flow_1267_0,811.0,1239.0
flow_1690_0,811.0,977.0
flow_1268_0,826.0,991.0
flow_1691_0,831.0,883.0
flow_1269_0,841.0,915.0
flow_1270_0,856.0,1046.0
flow_305_0,858.0,979.0
flow_1460_0,861.0,932.0
flow_2028_0,864.0,986.0
flow_1271_0,871.0,1050.0
flow_1692_0,871.0,1016.0
flow_1693_0,873.0,1021.0
flow_1272_0,886.0,960.0
flow_306_0,891.0,1023.0
flow_1273_0,901.0,1052.0
flow_2092_0,911.0,966.0
flow_1846_0,913.0,971.0
flow_2790_0,913.0,990.0
flow_1274_0,914.0,1055.0
flow_1275_0,927.0,1001.0
flow_19_0,931.0,1046.0
flow_311_0,931.0,1086.0
flow_1472_0,933.0,1050.0
flow_1276_0,940.0,1014.0
flow_1694_0,941.0,1026.0
flow_1695_0,944.0,996.0
flow_1277_0,953.0,1058.0
flow_2095_0,961.0,1016.0
flow_2099_0,964.0,1016.0
flow_1278_0,966.0,1040.0
flow_1279_0,979.0,1077.0
flow_318_0,983.0,1035.0
flow_2105_0,991.0,1043.0
flow_1476_0,991.0,1061.0
flow_1280_0,992.0,1066.0
flow_2108_0,993.0,1046.0
flow_1281_0,1005.0,1146.0
flow_1282_0,1018.0,1116.0
flow_662_0,1028.0,1116.0
flow_327_0,1028.0,1096.0
flow_1283_0,1031.0,1151.0
flow_1284_0,1044.0,1118.0
flow_1285_0,1057.0,1131.0
flow_1286_0,1070.0,1156.0
flow_2109_0,1081.0,1176.0
flow_333_0,1081.0,2096.0
flow_1287_0,1083.0,1161.0
flow_2112_0,1084.0,1186.0
flow_339_0,1088.0,1181.0
flow_1288_0,1096.0,1170.0
flow_1289_0,1109.0,1196.0
flow_1290_0,1122.0,1200.0
flow_1696_0,1131.0,1183.0
flow_1698_0,1134.0,1206.0
flow_1291_0,1135.0,1209.0
flow_1699_0,1136.0,1188.0
