,enter_time,leave_time
flow_2029_0,151.0,221.0
flow_2027_0,160.0,276.0
flow_2035_0,208.0,396.0
flow_2756_0,213.0,286.0
flow_2759_0,227.0,296.0
flow_2042_0,240.0,400.0
flow_1437_0,265.0,396.0
flow_2024_0,277.0,346.0
flow_607_0,287.0,357.0
flow_2045_0,292.0,345.0
flow_2046_0,296.0,646.0
flow_1838_0,301.0,526.0
flow_2765_0,305.0,374.0
flow_1439_0,345.0,401.0
flow_2038_0,358.0,526.0
flow_2081_0,360.0,431.0
flow_2768_0,361.0,530.0
flow_2065_0,372.0,425.0
flow_1440_0,374.0,427.0
flow_2772_0,396.0,466.0
flow_1441_0,405.0,457.0
flow_2070_0,425.0,818.0
flow_2775_0,435.0,504.0
flow_2071_0,452.0,505.0
flow_2776_0,461.0,531.0
flow_2777_0,464.0,536.0
flow_1659_0,474.0,545.0
flow_2079_0,476.0,651.0
flow_2061_0,476.0,546.0
flow_1847_0,487.0,556.0
flow_1436_0,500.0,571.0
flow_610_0,503.0,686.0
flow_2080_0,503.0,555.0
flow_642_0,506.0,559.0
flow_11_0,511.0,566.0
flow_2780_0,513.0,582.0
flow_1445_0,521.0,686.0
flow_2083_0,532.0,586.0
flow_2088_0,557.0,690.0
flow_2100_0,575.0,1020.0
flow_1657_0,578.0,741.0
flow_2785_0,585.0,655.0
flow_1450_0,590.0,691.0
flow_2106_0,612.0,665.0
flow_239_0,615.0,1239.0
flow_1226_0,621.0,736.0
flow_1234_0,625.0,676.0
flow_662_0,651.0,756.0
flow_2789_0,653.0,722.0
flow_666_0,655.0,707.0
flow_2127_0,691.0,762.0
flow_2113_0,692.0,745.0
flow_1857_0,694.0,767.0
flow_266_0,698.0,770.0
flow_270_0,700.0,773.0
flow_674_0,701.0,761.0
flow_2792_0,751.0,820.0
flow_240_0,781.0,837.0
flow_2797_0,791.0,866.0
flow_689_0,811.0,876.0
flow_2126_0,832.0,936.0
flow_1865_0,841.0,986.0
flow_1867_0,845.0,915.0
flow_1457_0,848.0,918.0
flow_2801_0,851.0,920.0
flow_1680_0,851.0,921.0
flow_2129_0,852.0,941.0
flow_2132_0,865.0,943.0
flow_2135_0,867.0,946.0
flow_2802_0,873.0,943.0
flow_2121_0,876.0,956.0
flow_1231_0,887.0,939.0
flow_1466_0,891.0,960.0
flow_284_0,911.0,1006.0
flow_1683_0,914.0,1017.0
flow_1258_0,915.0,966.0
flow_2062_0,920.0,1010.0
flow_720_0,921.0,973.0
flow_1473_0,922.0,975.0
flow_721_0,924.0,1006.0
flow_1475_0,978.0,1046.0
flow_2803_0,981.0,1052.0
flow_2805_0,984.0,1056.0
flow_2139_0,992.0,1046.0
flow_1478_0,997.0,1050.0
flow_2130_0,1016.0,1086.0
flow_2143_0,1022.0,1075.0
flow_2144_0,1026.0,1077.0
flow_46_0,1031.0,1316.0
flow_670_0,1034.0,1104.0
flow_222_0,1042.0,1470.0
flow_285_0,1044.0,1115.0
flow_1692_0,1044.0,1114.0
flow_1681_0,1051.0,1196.0
flow_2186_0,1051.0,1120.0
flow_294_0,1053.0,1201.0
flow_2151_0,1053.0,1196.0
flow_2205_0,1054.0,1316.0
flow_1480_0,1056.0,1236.0
flow_2812_0,1061.0,1131.0
flow_2158_0,1064.0,1201.0
flow_2815_0,1064.0,1133.0
flow_2165_0,1068.0,1121.0
flow_739_0,1071.0,1236.0
flow_741_0,1073.0,1240.0
flow_2136_0,1076.0,1145.0
flow_2166_0,1077.0,1386.0
flow_2168_0,1079.0,1390.0
flow_1485_0,1094.0,1145.0
flow_1694_0,1098.0,1168.0
flow_2177_0,1110.0,1162.0
flow_2182_0,1117.0,1242.0
flow_766_0,1125.0,1206.0
flow_1698_0,1131.0,1206.0
flow_1476_0,1149.0,1218.0
flow_2190_0,1152.0,1204.0
flow_2193_0,1160.0,1245.0
flow_2200_0,1176.0,1247.0
flow_755_0,1179.0,1242.0
flow_304_0,1188.0,1241.0
flow_2210_0,1190.0,1242.0
flow_2213_0,1196.0,1250.0
flow_339_0,1197.0,1267.0
flow_2215_0,1202.0,1253.0
flow_2225_0,1218.0,1270.0
flow_1274_0,1221.0,1276.0
flow_1279_0,1224.0,1281.0
flow_58_0,1241.0,1296.0
flow_789_0,1241.0,1297.0
flow_1877_0,1241.0,1310.0
flow_793_0,1243.0,1300.0
flow_1878_0,1244.0,1314.0
flow_2231_0,1245.0,1298.0
flow_794_0,1255.0,1326.0
flow_800_0,1257.0,1329.0
flow_2063_0,1261.0,1313.0
flow_1846_0,1264.0,1406.0
flow_1281_0,1265.0,1334.0
flow_2817_0,1281.0,1350.0
flow_683_0,1283.0,1353.0
flow_2235_0,1293.0,1616.0
flow_350_0,1295.0,1790.0
flow_2239_0,1301.0,1620.0
flow_2240_0,1304.0,1406.0
flow_1286_0,1311.0,1411.0
flow_2244_0,1313.0,1411.0
flow_1292_0,1313.0,1456.0
flow_2251_0,1341.0,1456.0
flow_326_0,1341.0,1460.0
flow_56_0,1341.0,1416.0
flow_2819_0,1344.0,1415.0
flow_2256_0,1348.0,1401.0
flow_2257_0,1352.0,1460.0
flow_2258_0,1355.0,1406.0
flow_2260_0,1357.0,1410.0
flow_2262_0,1375.0,1506.0
flow_2266_0,1380.0,1510.0
flow_330_0,1381.0,1433.0
flow_351_0,1383.0,1436.0
flow_1881_0,1391.0,1464.0
flow_2274_0,1392.0,2266.0
flow_2254_0,1394.0,1466.0
flow_365_0,1395.0,1506.0
flow_1507_0,1395.0,1616.0
flow_2277_0,1413.0,1530.0
flow_2820_0,1421.0,1886.0
flow_2284_0,1421.0,1566.0
flow_2821_0,1424.0,1494.0
flow_1293_0,1432.0,1483.0
flow_2214_0,1436.0,1516.0
flow_2291_0,1437.0,1489.0
flow_1718_0,1444.0,1515.0
flow_2294_0,1444.0,1945.0
flow_1720_0,1448.0,1517.0
flow_1721_0,1450.0,2471.0
flow_2824_0,1451.0,1520.0
flow_2825_0,1453.0,1536.0
flow_1723_0,1454.0,1887.0
flow_1511_0,1467.0,1526.0
flow_2226_0,1467.0,1538.0
flow_2829_0,1481.0,1550.0
flow_2830_0,1483.0,1553.0
flow_2298_0,1487.0,1539.0
flow_1724_0,1494.0,2046.0
flow_2301_0,1496.0,1548.0
flow_2302_0,1499.0,1686.0
flow_2307_0,1508.0,1786.0
flow_2806_0,1510.0,1562.0
flow_2831_0,1511.0,1580.0
flow_1735_0,1512.0,1582.0
flow_2150_0,1513.0,1583.0
flow_843_0,1521.0,1789.0
flow_2261_0,1523.0,1592.0
flow_2832_0,1551.0,1626.0
flow_2323_0,1577.0,1826.0
flow_2325_0,1579.0,1866.0
flow_2835_0,1581.0,1651.0
flow_2837_0,1584.0,1653.0
flow_2338_0,1584.0,1870.0
flow_2339_0,1587.0,1766.0
flow_2340_0,1590.0,1996.0
flow_333_0,1593.0,2000.0
flow_2347_0,1599.0,1651.0
flow_2176_0,1601.0,1670.0
