,enter_time,leave_time
flow_1838_0,181.0,251.0
flow_2029_0,184.0,286.0
flow_2756_0,231.0,300.0
flow_2759_0,233.0,326.0
flow_2027_0,243.0,316.0
flow_2035_0,312.0,406.0
flow_1226_0,334.0,407.0
flow_1437_0,337.0,410.0
flow_2042_0,353.0,410.0
flow_2045_0,358.0,410.0
flow_607_0,361.0,536.0
flow_2046_0,362.0,426.0
flow_2765_0,363.0,540.0
flow_1439_0,376.0,446.0
flow_2024_0,386.0,456.0
flow_610_0,421.0,472.0
flow_1659_0,444.0,515.0
flow_2081_0,471.0,541.0
flow_2065_0,472.0,525.0
flow_1440_0,494.0,547.0
flow_2768_0,496.0,566.0
flow_239_0,497.0,1215.0
flow_2070_0,515.0,838.0
flow_2038_0,516.0,596.0
flow_11_0,521.0,586.0
flow_1441_0,533.0,591.0
flow_2071_0,542.0,595.0
flow_1857_0,551.0,787.0
flow_2772_0,553.0,786.0
flow_1234_0,558.0,610.0
flow_1657_0,579.0,630.0
flow_2079_0,593.0,666.0
flow_2080_0,596.0,648.0
flow_2127_0,601.0,671.0
flow_240_0,611.0,676.0
flow_1445_0,614.0,681.0
flow_2083_0,645.0,697.0
flow_670_0,690.0,760.0
flow_2775_0,703.0,791.0
flow_1450_0,705.0,816.0
flow_2776_0,706.0,776.0
flow_1436_0,706.0,816.0
flow_2088_0,730.0,820.0
flow_642_0,732.0,784.0
flow_1847_0,739.0,808.0
flow_1865_0,739.0,866.0
flow_266_0,754.0,826.0
flow_270_0,760.0,830.0
flow_1680_0,765.0,835.0
flow_2061_0,796.0,866.0
flow_284_0,798.0,957.0
flow_1681_0,821.0,961.0
flow_2186_0,851.0,920.0
flow_683_0,851.0,920.0
flow_1466_0,853.0,946.0
flow_1867_0,855.0,925.0
flow_2205_0,870.0,996.0
flow_2777_0,873.0,951.0
flow_662_0,904.0,956.0
flow_2063_0,931.0,983.0
flow_666_0,941.0,993.0
flow_2100_0,945.0,1511.0
flow_1258_0,981.0,1033.0
flow_2780_0,981.0,1056.0
flow_1683_0,984.0,1056.0
flow_2785_0,984.0,1054.0
flow_1846_0,991.0,1106.0
flow_1877_0,1001.0,1097.0
flow_1878_0,1005.0,1074.0
flow_222_0,1022.0,1680.0
flow_46_0,1031.0,1116.0
flow_2254_0,1061.0,1256.0
flow_1881_0,1065.0,1135.0
flow_2272_0,1091.0,1161.0
flow_1457_0,1096.0,1261.0
flow_2789_0,1111.0,1256.0
flow_2792_0,1113.0,1259.0
flow_2106_0,1115.0,1168.0
flow_2283_0,1131.0,1201.0
flow_1281_0,1145.0,1263.0
flow_1231_0,1161.0,1213.0
flow_1473_0,1182.0,1235.0
flow_1475_0,1186.0,1456.0
flow_1478_0,1190.0,1461.0
flow_2806_0,1193.0,1245.0
flow_1480_0,1197.0,1486.0
flow_1485_0,1199.0,1251.0
flow_777_0,1201.0,1270.0
flow_2797_0,1204.0,1287.0
flow_1274_0,1221.0,1490.0
flow_1279_0,1223.0,1546.0
flow_674_0,1234.0,1456.0
flow_58_0,1240.0,1550.0
flow_339_0,1245.0,1446.0
flow_1692_0,1247.0,1451.0
flow_56_0,1261.0,1446.0
flow_2113_0,1265.0,1318.0
flow_1286_0,1277.0,1553.0
flow_350_0,1278.0,2156.0
flow_1694_0,1304.0,1513.0
flow_1892_0,1311.0,1381.0
flow_1904_0,1314.0,1516.0
flow_1496_0,1321.0,1450.0
flow_1698_0,1344.0,1519.0
flow_1861_0,1351.0,1403.0
flow_2801_0,1351.0,1506.0
flow_2062_0,1370.0,1555.0
flow_689_0,1391.0,1461.0
flow_1292_0,1401.0,1558.0
flow_1293_0,1405.0,1456.0
flow_2802_0,1433.0,1503.0
flow_1507_0,1436.0,1526.0
flow_2126_0,1441.0,1546.0
flow_2803_0,1451.0,1521.0
flow_333_0,1466.0,1550.0
flow_2353_0,1471.0,1541.0
flow_2805_0,1481.0,1566.0
flow_2812_0,1484.0,1555.0
flow_2815_0,1486.0,1569.0
flow_2129_0,1512.0,1616.0
flow_1511_0,1516.0,1616.0
flow_1476_0,1516.0,1626.0
flow_2132_0,1545.0,1620.0
flow_1923_0,1552.0,1622.0
flow_2817_0,1561.0,1630.0
flow_2135_0,1572.0,1746.0
flow_1722_0,1596.0,1665.0
flow_1718_0,1598.0,1668.0
flow_1282_0,1611.0,1947.0
flow_294_0,1629.0,1746.0
flow_2819_0,1641.0,1711.0
flow_2139_0,1642.0,1751.0
flow_2820_0,1644.0,1726.0
flow_1309_0,1651.0,1836.0
flow_1932_0,1663.0,1714.0
flow_1938_0,1706.0,1776.0
flow_2143_0,1732.0,1785.0
flow_2144_0,1736.0,1806.0
flow_2391_0,1741.0,1826.0
flow_285_0,1751.0,1821.0
flow_838_0,1751.0,1803.0
flow_304_0,1753.0,1806.0
flow_1720_0,1754.0,1856.0
flow_1721_0,1757.0,2586.0
flow_1723_0,1761.0,1831.0
flow_1724_0,1764.0,2356.0
flow_2121_0,1789.0,1858.0
flow_1693_0,1796.0,1876.0
flow_2130_0,1799.0,1881.0
flow_2821_0,1802.0,1872.0
flow_2824_0,1804.0,1926.0
flow_2825_0,1806.0,1929.0
flow_2829_0,1809.0,1933.0
flow_2830_0,1811.0,1935.0
flow_2831_0,1814.0,1937.0
flow_2832_0,1851.0,1940.0
flow_720_0,1852.0,1903.0
flow_1520_0,1853.0,1946.0
flow_2835_0,1854.0,1924.0
flow_721_0,1854.0,1907.0
flow_2151_0,1902.0,1956.0
flow_1886_0,1911.0,2026.0
flow_326_0,1913.0,2030.0
flow_1735_0,1914.0,1986.0
flow_2136_0,1916.0,1986.0
flow_1739_0,1924.0,2046.0
flow_330_0,1959.0,2011.0
flow_2158_0,1965.0,2026.0
flow_1945_0,1971.0,2041.0
flow_1733_0,2009.0,2060.0
flow_2165_0,2022.0,2075.0
flow_2166_0,2026.0,2126.0
flow_1756_0,2031.0,2082.0
flow_2168_0,2053.0,2131.0
flow_1749_0,2057.0,2127.0
flow_1765_0,2073.0,2160.0
flow_433_0,2094.0,2176.0
flow_1758_0,2157.0,2246.0
flow_1330_0,2161.0,2213.0
flow_2837_0,2171.0,2246.0
flow_2838_0,2174.0,2244.0
flow_949_0,2191.0,2326.0
flow_2839_0,2193.0,2330.0
flow_1761_0,2204.0,2326.0
flow_1766_0,2207.0,2331.0
flow_1542_0,2210.0,2276.0
flow_1535_0,2226.0,2296.0
flow_1334_0,2251.0,2316.0
flow_97_0,2251.0,2303.0
flow_739_0,2254.0,2316.0
flow_1755_0,2259.0,2320.0
flow_2177_0,2265.0,2318.0
flow_766_0,2301.0,2526.0
flow_1771_0,2331.0,2417.0
flow_741_0,2331.0,2416.0
flow_1560_0,2341.0,2531.0
flow_909_0,2370.0,2421.0
flow_2844_0,2371.0,2441.0
flow_2847_0,2374.0,2546.0
flow_2851_0,2377.0,2447.0
flow_302_0,2379.0,2550.0
flow_2853_0,2381.0,2552.0
flow_2855_0,2384.0,2555.0
flow_1961_0,2391.0,2466.0
flow_1346_0,2401.0,2456.0
flow_1348_0,2405.0,2456.0
flow_1547_0,2408.0,2460.0
flow_1746_0,2409.0,2557.0
flow_755_0,2426.0,2536.0
flow_1548_0,2436.0,2516.0
flow_114_0,2451.0,2503.0
flow_1737_0,2454.0,2540.0
flow_2857_0,2461.0,2559.0
flow_1966_0,2462.0,2531.0
flow_2182_0,2462.0,2536.0
flow_2861_0,2464.0,2534.0
flow_1556_0,2476.0,2596.0
flow_324_0,2493.0,2591.0
flow_2150_0,2501.0,2606.0
flow_1785_0,2527.0,2597.0
flow_351_0,2531.0,2583.0
flow_2539_0,2542.0,2611.0
flow_1972_0,2544.0,2687.0
flow_1353_0,2549.0,2616.0
flow_1896_0,2571.0,2623.0
flow_1043_0,2651.0,2721.0
flow_2866_0,2653.0,2724.0
flow_2867_0,2656.0,2727.0
flow_2869_0,2658.0,2730.0
flow_1371_0,2661.0,2786.0
flow_501_0,2691.0,2790.0
flow_2875_0,2719.0,3086.0
flow_2877_0,2722.0,3090.0
flow_2878_0,2724.0,3536.0
flow_789_0,2749.0,2816.0
flow_2581_0,2751.0,3086.0
flow_794_0,2755.0,3251.0
flow_793_0,2759.0,2820.0
flow_800_0,2775.0,3286.0
flow_365_0,2791.0,2906.0
flow_1075_0,2801.0,2896.0
flow_1349_0,2831.0,2901.0
flow_2882_0,2861.0,2931.0
flow_2883_0,2864.0,2956.0
flow_2190_0,2885.0,2938.0
flow_1381_0,2891.0,3007.0
flow_502_0,2897.0,2968.0
flow_2176_0,2911.0,3396.0
flow_2884_0,2913.0,3400.0
flow_1927_0,2924.0,2977.0
flow_2885_0,2961.0,3046.0
flow_2886_0,2964.0,3403.0
flow_1969_0,2966.0,3046.0
flow_2193_0,2982.0,3036.0
flow_1394_0,2995.0,3065.0
flow_1798_0,3004.0,3090.0
flow_1385_0,3011.0,3157.0
flow_1393_0,3013.0,3161.0
flow_2889_0,3021.0,3405.0
flow_1396_0,3038.0,3090.0
flow_2891_0,3061.0,3131.0
flow_2897_0,3063.0,3134.0
flow_2200_0,3087.0,3156.0
flow_1579_0,3092.0,3176.0
flow_1584_0,3098.0,3150.0
flow_2631_0,3101.0,3246.0
flow_1810_0,3112.0,3163.0
flow_2872_0,3141.0,3206.0
flow_2210_0,3145.0,3198.0
flow_2899_0,3161.0,3231.0
flow_2900_0,3164.0,3408.0
flow_2213_0,3196.0,3266.0
flow_1592_0,3206.0,3266.0
flow_1580_0,3246.0,3396.0
flow_806_0,3261.0,3400.0
flow_2009_0,3263.0,3336.0
flow_553_0,3264.0,3335.0
flow_1578_0,3271.0,3336.0
flow_2901_0,3271.0,3342.0
flow_2903_0,3274.0,3436.0
flow_1407_0,3281.0,3341.0
flow_1598_0,3282.0,3334.0
flow_2390_0,3291.0,3356.0
flow_405_0,3294.0,3346.0
flow_2905_0,3311.0,3441.0
flow_2215_0,3315.0,3367.0
flow_1414_0,3335.0,3404.0
flow_2675_0,3341.0,3410.0
flow_2225_0,3344.0,3396.0
flow_2907_0,3361.0,3431.0
flow_2911_0,3364.0,3486.0
flow_1412_0,3401.0,3453.0
flow_1825_0,3408.0,3516.0
flow_1612_0,3416.0,3496.0
flow_1601_0,3429.0,3526.0
flow_2000_0,3429.0,3499.0
flow_1413_0,3431.0,3501.0
flow_1826_0,3435.0,3487.0
flow_1416_0,3437.0,3505.0
flow_2019_0,3443.0,3496.0
flow_424_0,3461.0,3586.0
flow_2912_0,3461.0,3531.0
flow_2914_0,3463.0,3534.0
flow_2923_0,3466.0,3546.0
flow_2925_0,3468.0,nan
flow_2927_0,3472.0,3541.0
flow_2191_0,3474.0,nan
flow_1630_0,3477.0,nan
flow_1168_0,3479.0,nan
flow_2004_0,3491.0,nan
flow_2012_0,3493.0,nan
flow_1613_0,3503.0,3576.0
flow_1618_0,3555.0,nan
flow_1620_0,3559.0,nan
flow_2231_0,3572.0,nan
flow_2235_0,3576.0,nan
flow_2929_0,3581.0,nan
flow_2021_0,3583.0,nan
flow_2932_0,3583.0,nan
