,enter_time,leave_time
flow_1652_0,104.0,176.0
flow_207_0,121.0,196.0
flow_208_0,123.0,200.0
flow_1_0,161.0,230.0
flow_209_0,171.0,240.0
flow_1655_0,174.0,256.0
flow_211_0,177.0,247.0
flow_214_0,191.0,261.0
flow_1223_0,192.0,245.0
flow_215_0,194.0,264.0
flow_216_0,221.0,291.0
flow_217_0,224.0,296.0
flow_218_0,241.0,311.0
flow_219_0,244.0,316.0
flow_1658_0,248.0,320.0
flow_221_0,250.0,321.0
flow_225_0,257.0,336.0
flow_227_0,280.0,350.0
flow_229_0,300.0,370.0
flow_1839_0,331.0,400.0
flow_1227_0,333.0,487.0
flow_1662_0,334.0,404.0
flow_1663_0,357.0,426.0
flow_2055_0,371.0,441.0
flow_1665_0,375.0,467.0
flow_2763_0,421.0,506.0
flow_2063_0,421.0,496.0
flow_1230_0,445.0,566.0
flow_4_0,453.0,523.0
flow_2074_0,459.0,529.0
flow_610_0,461.0,570.0
flow_1671_0,477.0,546.0
flow_1846_0,479.0,646.0
flow_619_0,531.0,596.0
flow_1675_0,545.0,615.0
flow_2035_0,551.0,616.0
flow_2081_0,553.0,620.0
flow_1238_0,562.0,615.0
flow_1678_0,596.0,666.0
flow_2042_0,601.0,676.0
flow_1679_0,613.0,686.0
flow_11_0,623.0,693.0
flow_1244_0,630.0,681.0
flow_230_0,641.0,716.0
flow_232_0,643.0,720.0
flow_1681_0,647.0,846.0
flow_1682_0,658.0,728.0
flow_637_0,661.0,726.0
flow_1245_0,664.0,730.0
flow_233_0,671.0,756.0
flow_234_0,674.0,744.0
flow_1248_0,692.0,745.0
flow_1676_0,696.0,747.0
flow_235_0,711.0,780.0
flow_1685_0,713.0,796.0
flow_237_0,716.0,786.0
flow_1657_0,731.0,786.0
flow_1436_0,751.0,836.0
flow_2768_0,771.0,856.0
flow_2088_0,771.0,840.0
flow_238_0,781.0,860.0
flow_1231_0,781.0,852.0
flow_243_0,783.0,906.0
flow_1689_0,786.0,876.0
flow_2777_0,790.0,909.0
flow_1462_0,811.0,906.0
flow_1260_0,853.0,905.0
flow_244_0,881.0,966.0
flow_246_0,884.0,954.0
flow_1697_0,928.0,998.0
flow_247_0,931.0,1026.0
flow_248_0,934.0,1004.0
flow_2054_0,935.0,1006.0
flow_674_0,941.0,996.0
flow_249_0,951.0,1030.0
flow_250_0,955.0,1024.0
flow_251_0,957.0,1027.0
flow_252_0,959.0,1030.0
flow_253_0,962.0,1032.0
flow_254_0,965.0,1035.0
flow_256_0,967.0,1037.0
flow_257_0,970.0,1039.0
flow_258_0,972.0,1056.0
flow_1701_0,978.0,1048.0
flow_259_0,991.0,1061.0
flow_1267_0,992.0,1045.0
flow_260_0,994.0,1064.0
flow_239_0,994.0,1064.0
flow_2094_0,997.0,1067.0
flow_261_0,1011.0,1086.0
flow_58_0,1013.0,1083.0
flow_263_0,1013.0,1091.0
flow_264_0,1015.0,1086.0
flow_2098_0,1016.0,1087.0
flow_265_0,1018.0,1093.0
flow_267_0,1022.0,1091.0
flow_1680_0,1031.0,1106.0
flow_2129_0,1034.0,1316.0
flow_1707_0,1038.0,1116.0
flow_268_0,1041.0,1120.0
flow_61_0,1041.0,1116.0
flow_269_0,1043.0,1136.0
flow_2062_0,1044.0,1114.0
flow_271_0,1046.0,1141.0
flow_272_0,1048.0,1166.0
flow_273_0,1051.0,1170.0
flow_1273_0,1052.0,1110.0
flow_275_0,1053.0,1172.0
flow_1696_0,1066.0,1126.0
flow_2132_0,1071.0,1123.0
flow_276_0,1071.0,1141.0
flow_277_0,1074.0,1175.0
