,enter_time,leave_time
flow_1436_0,91.0,166.0
flow_1437_0,114.0,183.0
flow_1438_0,151.0,246.0
flow_1439_0,211.0,286.0
flow_1224_0,251.0,320.0
flow_1440_0,261.0,336.0
flow_1441_0,263.0,853.0
flow_1442_0,299.0,831.0
flow_13_0,301.0,353.0
flow_1654_0,380.0,449.0
flow_1444_0,381.0,451.0
flow_1445_0,384.0,453.0
flow_1447_0,411.0,481.0
flow_1448_0,419.0,489.0
flow_2028_0,431.0,483.0
flow_619_0,433.0,486.0
flow_1229_0,461.0,530.0
flow_17_0,461.0,530.0
flow_1449_0,471.0,546.0
flow_214_0,471.0,567.0
flow_1450_0,473.0,1136.0
flow_217_0,475.0,527.0
flow_1231_0,483.0,1186.0
flow_1233_0,485.0,555.0
flow_212_0,489.0,558.0
flow_213_0,491.0,561.0
flow_222_0,494.0,1283.0
flow_1452_0,511.0,581.0
flow_1453_0,514.0,596.0
flow_637_0,518.0,601.0
flow_19_0,521.0,603.0
flow_1457_0,551.0,1084.0
flow_2054_0,561.0,616.0
flow_2058_0,564.0,616.0
flow_1458_0,571.0,640.0
flow_1459_0,573.0,643.0
flow_649_0,581.0,826.0
flow_1460_0,601.0,696.0
flow_1461_0,603.0,674.0
flow_1239_0,603.0,686.0
flow_1242_0,606.0,696.0
flow_2764_0,619.0,826.0
flow_1463_0,630.0,700.0
flow_1464_0,643.0,713.0
flow_2790_0,678.0,747.0
flow_1468_0,692.0,762.0
flow_33_0,721.0,806.0
flow_2094_0,731.0,831.0
flow_2097_0,733.0,846.0
flow_1250_0,741.0,810.0
flow_36_0,742.0,811.0
flow_2112_0,743.0,836.0
flow_1470_0,751.0,821.0
flow_1471_0,754.0,856.0
flow_1472_0,756.0,836.0
flow_1252_0,773.0,843.0
flow_1254_0,776.0,866.0
flow_2098_0,781.0,1101.0
flow_2093_0,791.0,926.0
flow_2796_0,793.0,931.0
flow_2051_0,796.0,847.0
flow_1473_0,801.0,870.0
flow_1474_0,804.0,886.0
flow_38_0,831.0,901.0
flow_2102_0,831.0,896.0
flow_39_0,834.0,936.0
flow_2798_0,835.0,887.0
flow_2110_0,837.0,907.0
flow_1475_0,841.0,910.0
flow_1476_0,843.0,1317.0
flow_43_0,861.0,931.0
flow_690_0,871.0,1006.0
flow_2145_0,874.0,926.0
flow_1478_0,881.0,950.0
flow_1480_0,883.0,976.0
flow_1256_0,891.0,961.0
flow_48_0,901.0,1026.0
flow_2806_0,908.0,1030.0
flow_2096_0,910.0,1006.0
flow_285_0,912.0,1011.0
flow_1262_0,913.0,983.0
flow_288_0,915.0,1066.0
flow_1689_0,916.0,1036.0
flow_2169_0,951.0,1003.0
flow_2175_0,954.0,1010.0
flow_53_0,961.0,1076.0
flow_1263_0,971.0,1041.0
flow_1691_0,973.0,1044.0
flow_1485_0,981.0,1326.0
flow_1486_0,983.0,1053.0
flow_1487_0,1011.0,1086.0
flow_1488_0,1014.0,1084.0
flow_60_0,1021.0,1091.0
flow_1490_0,1031.0,1101.0
flow_718_0,1033.0,1140.0
flow_1493_0,1061.0,1226.0
flow_67_0,1061.0,1113.0
flow_1268_0,1061.0,1131.0
flow_1270_0,1064.0,1146.0
flow_729_0,1081.0,1190.0
flow_1494_0,1081.0,1151.0
flow_2184_0,1083.0,1206.0
flow_745_0,1086.0,1209.0
flow_2192_0,1088.0,1213.0
flow_2797_0,1091.0,1226.0
flow_768_0,1131.0,1215.0
flow_266_0,1134.0,1217.0
flow_2810_0,1138.0,1207.0
flow_1497_0,1151.0,1236.0
flow_1500_0,1154.0,1224.0
flow_2813_0,1157.0,1241.0
flow_755_0,1161.0,1213.0
flow_2212_0,1164.0,1220.0
flow_1503_0,1185.0,1254.0
flow_1271_0,1191.0,1276.0
flow_1695_0,1194.0,1264.0
flow_2129_0,1201.0,1287.0
flow_2161_0,1221.0,1291.0
flow_2167_0,1224.0,1296.0
flow_778_0,1234.0,1386.0
flow_1505_0,1241.0,1311.0
flow_293_0,1241.0,1310.0
flow_1870_0,1243.0,1346.0
flow_1506_0,1244.0,1346.0
flow_2215_0,1251.0,1321.0
flow_1507_0,1261.0,1351.0
flow_1698_0,1263.0,1330.0
flow_1509_0,1263.0,1333.0
flow_2235_0,1268.0,1339.0
flow_1277_0,1271.0,1341.0
flow_1705_0,1274.0,1351.0
flow_329_0,1278.0,1376.0
flow_1510_0,1281.0,1376.0
flow_1511_0,1283.0,1381.0
flow_2203_0,1288.0,1436.0
flow_336_0,1298.0,1368.0
flow_1282_0,1301.0,2086.0
flow_2247_0,1304.0,1374.0
flow_1289_0,1306.0,1451.0
flow_1290_0,1309.0,1466.0
flow_2216_0,1315.0,1446.0
flow_1710_0,1317.0,1436.0
flow_1713_0,1319.0,1441.0
flow_1716_0,1325.0,1456.0
flow_61_0,1328.0,1398.0
flow_2222_0,1331.0,1385.0
flow_2236_0,1334.0,1396.0
flow_1295_0,1335.0,1460.0
flow_1886_0,1361.0,1496.0
flow_2243_0,1364.0,1416.0
flow_1726_0,1370.0,1476.0
flow_1516_0,1382.0,1456.0
flow_1296_0,1383.0,1453.0
flow_77_0,1390.0,1460.0
flow_352_0,1390.0,1480.0
flow_1300_0,1421.0,1516.0
flow_2836_0,1422.0,1473.0
flow_341_0,1425.0,1520.0
flow_1492_0,1439.0,1491.0
flow_1518_0,1441.0,1606.0
flow_828_0,1441.0,1501.0
flow_1301_0,1443.0,1513.0
flow_2242_0,1451.0,1503.0
flow_1718_0,1471.0,1557.0
flow_1281_0,1476.0,1610.0
flow_2186_0,1479.0,1560.0
flow_1519_0,1481.0,1556.0
flow_1720_0,1482.0,1586.0
flow_1520_0,1483.0,1561.0
flow_1724_0,1485.0,1591.0
flow_2840_0,1490.0,1806.0
flow_1732_0,1501.0,1570.0
flow_1523_0,1561.0,1631.0
flow_1524_0,1564.0,1636.0
flow_1737_0,1571.0,1641.0
flow_350_0,1592.0,1811.0
flow_324_0,1601.0,1806.0
