,enter_time,leave_time
flow_207_0,77.0,146.0
flow_208_0,87.0,156.0
flow_209_0,97.0,196.0
flow_1652_0,104.0,200.0
flow_211_0,120.0,190.0
flow_214_0,161.0,230.0
flow_215_0,164.0,234.0
flow_1655_0,173.0,242.0
flow_1_0,173.0,243.0
flow_216_0,181.0,251.0
flow_217_0,184.0,306.0
flow_1223_0,185.0,237.0
flow_218_0,201.0,271.0
flow_219_0,204.0,311.0
flow_221_0,231.0,301.0
flow_1658_0,242.0,356.0
flow_225_0,311.0,380.0
flow_227_0,313.0,396.0
flow_2035_0,331.0,386.0
flow_1662_0,334.0,404.0
flow_1227_0,343.0,406.0
flow_2042_0,351.0,410.0
flow_1663_0,357.0,436.0
flow_1665_0,375.0,466.0
flow_2055_0,401.0,471.0
flow_1839_0,404.0,487.0
flow_229_0,411.0,491.0
flow_230_0,413.0,493.0
flow_610_0,415.0,476.0
flow_232_0,416.0,496.0
flow_233_0,418.0,498.0
flow_234_0,420.0,490.0
flow_235_0,423.0,501.0
flow_237_0,441.0,511.0
flow_4_0,443.0,513.0
flow_238_0,444.0,513.0
flow_243_0,461.0,546.0
flow_244_0,463.0,550.0
flow_1230_0,466.0,536.0
flow_1671_0,477.0,552.0
flow_2063_0,501.0,586.0
flow_2074_0,504.0,574.0
flow_246_0,511.0,581.0
flow_247_0,514.0,596.0
flow_248_0,517.0,587.0
flow_249_0,519.0,599.0
flow_2054_0,522.0,676.0
flow_250_0,523.0,593.0
flow_251_0,525.0,595.0
flow_252_0,527.0,598.0
flow_253_0,530.0,602.0
flow_254_0,533.0,605.0
flow_256_0,535.0,606.0
flow_257_0,538.0,608.0
flow_258_0,541.0,610.0
flow_259_0,543.0,646.0
flow_1675_0,545.0,615.0
flow_2088_0,551.0,616.0
flow_1238_0,555.0,607.0
flow_619_0,591.0,656.0
flow_1678_0,596.0,666.0
flow_2763_0,601.0,686.0
flow_11_0,604.0,674.0
flow_1657_0,611.0,662.0
flow_1679_0,613.0,686.0
flow_1436_0,613.0,665.0
flow_260_0,621.0,691.0
flow_261_0,624.0,693.0
flow_263_0,641.0,710.0
flow_264_0,644.0,714.0
flow_265_0,647.0,716.0
flow_1681_0,650.0,796.0
flow_268_0,653.0,736.0
flow_267_0,654.0,724.0
flow_1682_0,658.0,728.0
flow_269_0,671.0,740.0
flow_271_0,673.0,743.0
flow_272_0,676.0,746.0
flow_273_0,678.0,749.0
flow_275_0,680.0,751.0
flow_276_0,683.0,753.0
flow_1244_0,686.0,806.0
flow_2094_0,704.0,774.0
flow_1676_0,711.0,810.0
flow_1846_0,711.0,800.0
flow_1685_0,712.0,781.0
flow_2768_0,715.0,785.0
flow_277_0,721.0,790.0
flow_280_0,723.0,836.0
flow_2129_0,724.0,996.0
flow_2098_0,737.0,808.0
flow_281_0,741.0,840.0
flow_283_0,744.0,814.0
flow_1245_0,752.0,812.0
flow_1248_0,755.0,807.0
flow_1462_0,757.0,836.0
flow_285_0,761.0,856.0
flow_286_0,763.0,861.0
flow_637_0,781.0,847.0
flow_287_0,781.0,851.0
flow_288_0,784.0,863.0
flow_2062_0,787.0,856.0
flow_1689_0,787.0,876.0
flow_2132_0,791.0,843.0
flow_2081_0,794.0,850.0
flow_289_0,801.0,870.0
flow_290_0,804.0,874.0
flow_2135_0,805.0,886.0
flow_1231_0,810.0,883.0
flow_2777_0,821.0,946.0
flow_291_0,841.0,911.0
flow_292_0,844.0,950.0
flow_294_0,861.0,976.0
flow_297_0,864.0,934.0
flow_2144_0,871.0,1001.0
flow_299_0,881.0,966.0
flow_300_0,884.0,954.0
flow_1680_0,891.0,956.0
flow_301_0,921.0,1016.0
flow_302_0,923.0,1020.0
flow_1697_0,928.0,998.0
flow_2151_0,931.0,986.0
flow_674_0,933.0,989.0
flow_303_0,941.0,1086.0
flow_2798_0,941.0,1026.0
flow_1260_0,952.0,1005.0
flow_2111_0,970.0,1086.0
flow_304_0,971.0,1116.0
flow_307_0,974.0,1091.0
flow_1267_0,975.0,1028.0
flow_1701_0,978.0,1048.0
flow_308_0,991.0,1061.0
flow_310_0,993.0,1064.0
flow_2127_0,1001.0,1052.0
flow_2182_0,1003.0,1055.0
flow_1707_0,1038.0,1107.0
flow_48_0,1055.0,1126.0
flow_1696_0,1056.0,1136.0
flow_312_0,1071.0,1146.0
