,enter_time,leave_time
flow_1436_0,161.0,336.0
flow_1437_0,163.0,341.0
flow_1438_0,191.0,386.0
flow_1439_0,193.0,391.0
flow_1440_0,241.0,393.0
flow_1441_0,301.0,929.0
flow_13_0,301.0,353.0
flow_1442_0,304.0,730.0
flow_2028_0,361.0,413.0
flow_1224_0,371.0,466.0
flow_1444_0,373.0,443.0
flow_1654_0,373.0,470.0
flow_214_0,391.0,446.0
flow_1445_0,391.0,466.0
flow_17_0,401.0,471.0
flow_1447_0,411.0,481.0
flow_19_0,451.0,526.0
flow_2054_0,491.0,636.0
flow_619_0,494.0,546.0
flow_1448_0,511.0,581.0
flow_1449_0,514.0,583.0
flow_2058_0,521.0,573.0
flow_217_0,531.0,583.0
flow_1450_0,541.0,1096.0
flow_1452_0,544.0,614.0
flow_2764_0,549.0,636.0
flow_1229_0,551.0,620.0
flow_1453_0,561.0,630.0
flow_1457_0,563.0,1114.0
flow_1458_0,581.0,660.0
flow_1459_0,584.0,654.0
flow_649_0,591.0,676.0
flow_1231_0,593.0,1296.0
flow_1460_0,601.0,696.0
flow_1461_0,603.0,674.0
flow_1233_0,621.0,701.0
flow_1463_0,629.0,699.0
flow_1239_0,643.0,716.0
flow_1464_0,651.0,721.0
flow_1242_0,661.0,736.0
flow_2790_0,665.0,736.0
flow_2094_0,671.0,746.0
flow_2097_0,673.0,751.0
flow_2112_0,681.0,776.0
flow_33_0,691.0,776.0
flow_1468_0,701.0,771.0
flow_1250_0,721.0,796.0
flow_1470_0,731.0,801.0
flow_212_0,740.0,827.0
flow_2098_0,741.0,1068.0
flow_213_0,742.0,830.0
flow_1471_0,761.0,876.0
flow_1472_0,764.0,846.0
flow_1252_0,771.0,841.0
flow_36_0,772.0,841.0
flow_222_0,774.0,1523.0
flow_637_0,775.0,851.0
flow_1254_0,776.0,849.0
flow_1473_0,781.0,866.0
flow_1474_0,783.0,880.0
flow_690_0,791.0,906.0
flow_2796_0,811.0,911.0
flow_2093_0,813.0,926.0
flow_1256_0,831.0,901.0
flow_1475_0,841.0,936.0
flow_1476_0,843.0,1404.0
flow_2051_0,846.0,906.0
flow_38_0,851.0,921.0
