,enter_time,leave_time
flow_605_0,77.0,146.0
flow_606_0,84.0,153.0
flow_608_0,111.0,181.0
flow_609_0,114.0,216.0
flow_610_0,116.0,221.0
flow_612_0,126.0,223.0
flow_614_0,140.0,226.0
flow_2024_0,149.0,219.0
flow_2025_0,153.0,222.0
flow_616_0,161.0,230.0
flow_617_0,163.0,234.0
flow_2028_0,181.0,251.0
flow_619_0,181.0,296.0
flow_620_0,183.0,253.0
flow_621_0,201.0,270.0
flow_2034_0,201.0,270.0
flow_622_0,203.0,273.0
flow_2757_0,205.0,257.0
flow_2758_0,213.0,487.0
flow_2038_0,221.0,291.0
flow_2039_0,224.0,326.0
flow_2040_0,226.0,330.0
flow_2043_0,229.0,332.0
flow_623_0,241.0,326.0
flow_624_0,243.0,329.0
flow_2760_0,256.0,490.0
flow_625_0,261.0,331.0
flow_2049_0,263.0,346.0
flow_626_0,264.0,333.0
flow_2050_0,266.0,335.0
flow_2051_0,268.0,1376.0
flow_2053_0,271.0,350.0
flow_2761_0,272.0,324.0
flow_2054_0,274.0,344.0
flow_627_0,301.0,371.0
flow_2056_0,303.0,372.0
flow_628_0,304.0,373.0
flow_2057_0,306.0,376.0
flow_629_0,306.0,376.0
flow_2058_0,308.0,379.0
flow_633_0,309.0,379.0
flow_634_0,311.0,381.0
flow_2061_0,311.0,382.0
flow_635_0,314.0,383.0
flow_2062_0,331.0,400.0
flow_636_0,331.0,400.0
flow_638_0,333.0,416.0
flow_2766_0,333.0,617.0
flow_642_0,351.0,421.0
flow_2069_0,361.0,430.0
flow_646_0,364.0,433.0
flow_647_0,381.0,451.0
flow_2076_0,381.0,466.0
flow_2082_0,383.0,471.0
flow_648_0,384.0,466.0
flow_2770_0,391.0,461.0
flow_2771_0,394.0,464.0
flow_649_0,401.0,586.0
flow_2084_0,401.0,474.0
flow_650_0,404.0,473.0
flow_2086_0,404.0,586.0
flow_652_0,406.0,477.0
flow_2773_0,408.0,620.0
flow_654_0,413.0,496.0
flow_655_0,419.0,500.0
flow_2087_0,421.0,496.0
flow_1225_0,423.0,499.0
flow_1847_0,433.0,503.0
flow_2089_0,443.0,516.0
flow_2093_0,446.0,521.0
flow_2094_0,463.0,533.0
flow_2096_0,466.0,1080.0
flow_2097_0,469.0,539.0
flow_659_0,471.0,541.0
flow_2098_0,472.0,542.0
flow_660_0,474.0,543.0
flow_2101_0,475.0,544.0
flow_662_0,491.0,566.0
flow_2779_0,492.0,545.0
flow_663_0,493.0,571.0
flow_665_0,496.0,573.0
flow_666_0,498.0,576.0
flow_667_0,500.0,570.0
flow_669_0,503.0,579.0
flow_2102_0,503.0,572.0
flow_1444_0,511.0,563.0
flow_1440_0,521.0,623.0
flow_671_0,521.0,596.0
flow_672_0,523.0,600.0
flow_1441_0,530.0,600.0
flow_2103_0,531.0,600.0
flow_674_0,533.0,603.0
flow_2104_0,533.0,603.0
flow_676_0,551.0,621.0
flow_2110_0,551.0,1076.0
flow_677_0,553.0,624.0
flow_2111_0,553.0,650.0
flow_679_0,563.0,646.0
flow_680_0,569.0,650.0
flow_2116_0,571.0,641.0
flow_2117_0,573.0,696.0
flow_2119_0,575.0,652.0
flow_681_0,575.0,645.0
flow_2121_0,578.0,648.0
flow_682_0,581.0,652.0
flow_2124_0,582.0,655.0
flow_2125_0,584.0,658.0
flow_214_0,591.0,846.0
flow_2764_0,593.0,849.0
flow_684_0,601.0,676.0
flow_687_0,611.0,680.0
flow_688_0,617.0,686.0
flow_2759_0,621.0,691.0
flow_2130_0,623.0,694.0
flow_689_0,623.0,706.0
flow_2131_0,625.0,706.0
flow_2136_0,634.0,704.0
flow_2046_0,634.0,687.0
flow_690_0,641.0,756.0
flow_691_0,644.0,713.0
flow_692_0,646.0,716.0
flow_693_0,649.0,719.0
flow_2787_0,653.0,886.0
flow_2137_0,653.0,722.0
flow_694_0,653.0,722.0
flow_2138_0,656.0,725.0
flow_695_0,659.0,729.0
flow_696_0,681.0,751.0
flow_697_0,684.0,766.0
flow_698_0,686.0,756.0
flow_2141_0,686.0,766.0
flow_699_0,689.0,771.0
flow_700_0,692.0,773.0
flow_701_0,694.0,764.0
flow_703_0,697.0,776.0
flow_2145_0,710.0,780.0
flow_16_0,711.0,780.0
flow_2146_0,712.0,782.0
flow_2788_0,715.0,785.0
flow_2147_0,715.0,784.0
flow_2150_0,717.0,787.0
flow_705_0,721.0,790.0
flow_706_0,723.0,793.0
flow_707_0,725.0,795.0
flow_2785_0,728.0,797.0
flow_708_0,728.0,798.0
flow_709_0,731.0,801.0
flow_1450_0,733.0,803.0
flow_710_0,733.0,816.0
flow_713_0,737.0,807.0
flow_716_0,749.0,820.0
flow_717_0,753.0,823.0
flow_240_0,755.0,866.0
flow_718_0,757.0,866.0
flow_719_0,761.0,830.0
flow_720_0,765.0,834.0
flow_721_0,769.0,838.0
flow_2155_0,771.0,840.0
flow_722_0,773.0,856.0
flow_2156_0,773.0,856.0
flow_1846_0,785.0,870.0
flow_723_0,791.0,860.0
flow_724_0,793.0,876.0
flow_725_0,797.0,867.0
flow_726_0,799.0,869.0
flow_727_0,801.0,881.0
flow_2159_0,801.0,876.0
flow_2164_0,803.0,880.0
flow_728_0,803.0,896.0
flow_2799_0,812.0,890.0
flow_2169_0,821.0,891.0
flow_2172_0,824.0,896.0
flow_2175_0,826.0,896.0
flow_2176_0,829.0,900.0
flow_1461_0,831.0,906.0
flow_1239_0,833.0,910.0
flow_2184_0,839.0,909.0
flow_729_0,841.0,946.0
flow_2185_0,842.0,916.0
flow_732_0,844.0,916.0
flow_2188_0,848.0,921.0
flow_2189_0,850.0,923.0
flow_1463_0,851.0,936.0
flow_1464_0,854.0,906.0
flow_2191_0,855.0,926.0
flow_2192_0,858.0,928.0
flow_733_0,861.0,931.0
flow_2194_0,863.0,947.0
flow_734_0,864.0,956.0
flow_2196_0,881.0,956.0
flow_1449_0,883.0,960.0
flow_1468_0,891.0,943.0
flow_36_0,893.0,946.0
flow_2197_0,901.0,970.0
flow_737_0,901.0,971.0
flow_2198_0,903.0,973.0
flow_739_0,904.0,973.0
flow_2199_0,905.0,976.0
flow_2203_0,908.0,978.0
flow_2206_0,911.0,980.0
flow_2209_0,913.0,996.0
flow_741_0,921.0,996.0
flow_742_0,923.0,1001.0
flow_2212_0,923.0,993.0
flow_2214_0,928.0,998.0
flow_1447_0,931.0,1016.0
flow_743_0,941.0,1021.0
flow_744_0,943.0,1023.0
flow_745_0,946.0,1056.0
flow_746_0,948.0,1018.0
flow_748_0,950.0,1021.0
flow_2216_0,951.0,1020.0
flow_2217_0,953.0,1023.0
flow_749_0,953.0,1026.0
flow_2218_0,956.0,1026.0
flow_750_0,956.0,1029.0
flow_2222_0,958.0,1710.0
flow_751_0,958.0,1028.0
flow_753_0,960.0,1031.0
flow_2224_0,961.0,1031.0
flow_754_0,963.0,1032.0
flow_755_0,966.0,1060.0
flow_757_0,969.0,1039.0
flow_760_0,972.0,1042.0
flow_766_0,974.0,1062.0
flow_769_0,977.0,1047.0
flow_771_0,980.0,1049.0
flow_2226_0,981.0,1051.0
flow_773_0,982.0,1052.0
flow_2227_0,984.0,1096.0
flow_222_0,995.0,1067.0
flow_774_0,1001.0,1096.0
flow_2229_0,1001.0,1101.0
flow_776_0,1003.0,1100.0
flow_2230_0,1003.0,1126.0
flow_778_0,1005.0,1086.0
flow_2802_0,1007.0,1086.0
flow_779_0,1008.0,1126.0
flow_780_0,1012.0,1082.0
flow_781_0,1017.0,1087.0
flow_783_0,1051.0,1121.0
flow_43_0,1051.0,1106.0
flow_784_0,1053.0,1124.0
flow_2811_0,1054.0,1107.0
flow_785_0,1056.0,1127.0
flow_786_0,1058.0,1129.0
flow_787_0,1060.0,1130.0
flow_2236_0,1061.0,1131.0
flow_2166_0,1061.0,1112.0
flow_789_0,1063.0,1146.0
flow_2241_0,1064.0,1146.0
flow_2242_0,1066.0,1150.0
flow_791_0,1067.0,1151.0
flow_2243_0,1069.0,1139.0
flow_792_0,1072.0,1176.0
flow_288_0,1081.0,1136.0
flow_2248_0,1091.0,1166.0
