,enter_time,leave_time
flow_207_0,163.0,233.0
flow_208_0,201.0,271.0
flow_1652_0,204.0,276.0
flow_209_0,221.0,306.0
flow_214_0,233.0,336.0
flow_1655_0,281.0,351.0
flow_217_0,284.0,376.0
flow_1_0,311.0,386.0
flow_4_0,313.0,390.0
flow_1658_0,314.0,386.0
flow_2763_0,344.0,426.0
flow_2764_0,348.0,418.0
flow_219_0,351.0,426.0
flow_225_0,356.0,431.0
flow_227_0,393.0,476.0
flow_229_0,411.0,480.0
flow_1663_0,429.0,498.0
flow_230_0,433.0,502.0
flow_232_0,435.0,505.0
flow_1665_0,447.0,536.0
flow_1839_0,453.0,523.0
flow_233_0,463.0,540.0
flow_9_0,471.0,576.0
flow_11_0,474.0,543.0
flow_235_0,483.0,552.0
flow_2054_0,501.0,553.0
flow_238_0,503.0,573.0
flow_243_0,531.0,601.0
flow_2074_0,534.0,606.0
flow_222_0,556.0,626.0
flow_244_0,561.0,631.0
flow_247_0,581.0,650.0
flow_249_0,583.0,666.0
flow_631_0,595.0,686.0
flow_2051_0,598.0,668.0
flow_253_0,611.0,706.0
flow_1671_0,613.0,711.0
flow_1442_0,614.0,685.0
flow_254_0,616.0,726.0
flow_257_0,618.0,689.0
flow_258_0,621.0,691.0
flow_259_0,623.0,730.0
flow_261_0,641.0,746.0
flow_13_0,651.0,721.0
flow_2094_0,661.0,713.0
flow_263_0,661.0,731.0
flow_1231_0,663.0,1136.0
flow_265_0,664.0,750.0
flow_268_0,681.0,753.0
flow_269_0,683.0,755.0
flow_271_0,686.0,756.0
flow_272_0,688.0,758.0
flow_273_0,690.0,761.0
flow_1679_0,693.0,764.0
flow_2062_0,694.0,764.0
flow_2097_0,721.0,786.0
flow_2098_0,724.0,776.0
flow_275_0,731.0,806.0
flow_277_0,733.0,810.0
flow_1462_0,735.0,806.0
flow_280_0,736.0,856.0
flow_281_0,738.0,860.0
flow_649_0,761.0,826.0
flow_285_0,771.0,841.0
flow_286_0,774.0,844.0
flow_2096_0,804.0,874.0
flow_1685_0,821.0,896.0
flow_288_0,824.0,936.0
flow_1471_0,841.0,906.0
flow_1252_0,844.0,910.0
flow_2093_0,851.0,926.0
flow_289_0,851.0,946.0
flow_2768_0,854.0,924.0
flow_2796_0,854.0,916.0
flow_2129_0,891.0,1016.0
flow_690_0,891.0,956.0
flow_2144_0,894.0,966.0
flow_292_0,901.0,971.0
flow_1474_0,921.0,986.0
flow_1256_0,924.0,990.0
flow_2111_0,924.0,996.0
flow_58_0,931.0,1000.0
flow_61_0,933.0,1457.0
flow_1450_0,961.0,1036.0
flow_299_0,971.0,1056.0
flow_2777_0,973.0,1043.0
flow_718_0,985.0,1039.0
flow_67_0,1002.0,1071.0
flow_266_0,1011.0,1086.0
flow_2175_0,1018.0,1090.0
flow_715_0,1025.0,1116.0
flow_301_0,1031.0,1101.0
flow_302_0,1034.0,1126.0
flow_2184_0,1035.0,1106.0
flow_1262_0,1037.0,1110.0
flow_2192_0,1038.0,1196.0
flow_303_0,1051.0,1121.0
flow_307_0,1054.0,1131.0
flow_239_0,1054.0,1126.0
flow_2173_0,1056.0,1156.0
flow_312_0,1060.0,1130.0
flow_313_0,1062.0,1132.0
flow_2161_0,1075.0,1140.0
flow_1492_0,1097.0,1167.0
flow_39_0,1101.0,1200.0
flow_315_0,1101.0,1206.0
flow_316_0,1103.0,1210.0
flow_2806_0,1105.0,1157.0
flow_317_0,1106.0,1226.0
flow_319_0,1108.0,1230.0
flow_320_0,1110.0,1256.0
flow_729_0,1111.0,1166.0
flow_1707_0,1113.0,1260.0
flow_1268_0,1114.0,1170.0
flow_2212_0,1114.0,1476.0
flow_1493_0,1151.0,1216.0
flow_48_0,1164.0,1217.0
flow_745_0,1191.0,1266.0
flow_2213_0,1191.0,1306.0
flow_2215_0,1213.0,1270.0
flow_324_0,1221.0,1296.0
flow_1711_0,1224.0,1311.0
flow_335_0,1226.0,1297.0
flow_1695_0,1226.0,1286.0
flow_1277_0,1228.0,1290.0
flow_1715_0,1229.0,1299.0
flow_338_0,1231.0,1302.0
flow_53_0,1251.0,1316.0
flow_1719_0,1261.0,1330.0
