,enter_time,leave_time
flow_1223_0,121.0,191.0
flow_1224_0,181.0,250.0
flow_1436_0,183.0,676.0
flow_212_0,184.0,254.0
flow_1654_0,207.0,326.0
flow_1437_0,211.0,281.0
flow_1438_0,223.0,326.0
flow_213_0,235.0,330.0
flow_1226_0,241.0,346.0
flow_2035_0,251.0,302.0
flow_1227_0,291.0,361.0
flow_1439_0,293.0,363.0
flow_2042_0,301.0,356.0
flow_222_0,315.0,1195.0
flow_1440_0,331.0,401.0
flow_1441_0,351.0,421.0
flow_1229_0,351.0,420.0
flow_619_0,385.0,476.0
flow_1230_0,391.0,461.0
flow_1231_0,394.0,996.0
flow_11_0,413.0,466.0
flow_1233_0,431.0,540.0
flow_1234_0,434.0,616.0
flow_610_0,441.0,506.0
flow_1445_0,463.0,533.0
flow_1659_0,486.0,538.0
flow_17_0,531.0,626.0
flow_19_0,533.0,629.0
flow_2768_0,541.0,593.0
flow_2081_0,545.0,597.0
flow_240_0,548.0,620.0
flow_2028_0,554.0,666.0
flow_2063_0,561.0,637.0
flow_2038_0,580.0,633.0
flow_1657_0,593.0,680.0
flow_1238_0,611.0,681.0
flow_1239_0,614.0,746.0
flow_1676_0,624.0,695.0
flow_1846_0,631.0,716.0
flow_2070_0,637.0,688.0
flow_2112_0,641.0,751.0
flow_1242_0,651.0,766.0
flow_1244_0,654.0,724.0
flow_1449_0,661.0,746.0
flow_1450_0,664.0,734.0
flow_637_0,666.0,756.0
flow_1453_0,669.0,751.0
flow_1457_0,672.0,766.0
flow_2127_0,673.0,724.0
flow_1458_0,674.0,770.0
flow_1460_0,677.0,876.0
flow_1245_0,681.0,751.0
flow_1248_0,683.0,754.0
flow_1681_0,720.0,776.0
flow_284_0,721.0,806.0
flow_33_0,733.0,881.0
flow_1250_0,761.0,876.0
flow_1252_0,763.0,881.0
flow_1254_0,781.0,896.0
flow_1256_0,783.0,900.0
flow_293_0,792.0,916.0
flow_1680_0,816.0,886.0
flow_1867_0,826.0,878.0
flow_1258_0,841.0,966.0
flow_2790_0,841.0,916.0
flow_1260_0,844.0,914.0
flow_1689_0,861.0,913.0
flow_1262_0,881.0,976.0
flow_1263_0,883.0,981.0
flow_2798_0,885.0,966.0
flow_1472_0,896.0,976.0
flow_2088_0,931.0,996.0
flow_1473_0,943.0,1013.0
flow_1267_0,951.0,1021.0
flow_1268_0,954.0,1046.0
flow_1861_0,961.0,1066.0
flow_2161_0,964.0,1050.0
flow_1691_0,968.0,1116.0
flow_662_0,971.0,1023.0
flow_1270_0,971.0,1120.0
flow_1271_0,973.0,1156.0
flow_2167_0,981.0,1160.0
flow_2797_0,981.0,1126.0
flow_1870_0,983.0,1186.0
flow_1475_0,991.0,1061.0
flow_1476_0,994.0,1116.0
flow_1695_0,1024.0,1191.0
flow_1696_0,1028.0,1098.0
flow_2100_0,1031.0,1083.0
flow_2058_0,1034.0,1120.0
flow_1700_0,1035.0,1104.0
flow_318_0,1045.0,1114.0
flow_1878_0,1053.0,1136.0
flow_1881_0,1055.0,1140.0
