,enter_time,leave_time
flow_1436_0,111.0,180.0
flow_1437_0,114.0,206.0
flow_1438_0,151.0,220.0
flow_1439_0,221.0,290.0
flow_1440_0,225.0,326.0
flow_1224_0,253.0,326.0
flow_212_0,257.0,330.0
flow_1441_0,271.0,722.0
flow_619_0,331.0,383.0
flow_1654_0,331.0,416.0
flow_213_0,333.0,420.0
flow_1442_0,341.0,861.0
flow_13_0,353.0,404.0
flow_1444_0,373.0,443.0
flow_222_0,390.0,1123.0
flow_1445_0,391.0,460.0
flow_17_0,421.0,526.0
flow_1229_0,423.0,526.0
flow_19_0,423.0,530.0
flow_2764_0,439.0,490.0
flow_1447_0,451.0,521.0
flow_1448_0,453.0,524.0
flow_214_0,464.0,516.0
flow_1449_0,471.0,656.0
flow_1450_0,473.0,1035.0
flow_637_0,477.0,663.0
flow_2028_0,501.0,553.0
flow_1231_0,541.0,1177.0
flow_1452_0,541.0,611.0
flow_1233_0,543.0,661.0
flow_1453_0,544.0,666.0
flow_649_0,551.0,616.0
flow_1457_0,591.0,1204.0
flow_1458_0,593.0,671.0
flow_1459_0,595.0,665.0
flow_1460_0,598.0,673.0
flow_1461_0,601.0,671.0
flow_1463_0,630.0,700.0
flow_217_0,631.0,683.0
flow_1464_0,643.0,713.0
flow_33_0,661.0,730.0
flow_2790_0,675.0,836.0
flow_1468_0,701.0,771.0
flow_36_0,712.0,781.0
flow_1470_0,731.0,801.0
flow_1239_0,751.0,946.0
flow_2112_0,754.0,836.0
flow_1242_0,771.0,841.0
flow_2796_0,771.0,822.0
flow_38_0,781.0,851.0
flow_39_0,784.0,946.0
flow_2054_0,800.0,926.0
flow_1471_0,821.0,951.0
flow_1472_0,824.0,893.0
flow_2798_0,832.0,883.0
flow_1473_0,871.0,940.0
flow_1474_0,874.0,996.0
flow_1475_0,877.0,986.0
flow_1476_0,879.0,1468.0
flow_1250_0,881.0,986.0
flow_1478_0,882.0,1056.0
flow_1252_0,884.0,954.0
flow_1480_0,884.0,1060.0
flow_1254_0,901.0,991.0
flow_1256_0,904.0,974.0
flow_2806_0,908.0,1001.0
flow_1689_0,914.0,1056.0
flow_293_0,921.0,1060.0
flow_43_0,962.0,1031.0
flow_48_0,964.0,1066.0
flow_2810_0,974.0,1044.0
flow_1485_0,981.0,1347.0
flow_2058_0,981.0,1033.0
flow_1262_0,981.0,1051.0
flow_1486_0,983.0,1080.0
flow_1263_0,984.0,1076.0
flow_1487_0,986.0,1083.0
flow_1488_0,990.0,1060.0
flow_53_0,1011.0,1156.0
flow_266_0,1012.0,1096.0
flow_60_0,1015.0,1085.0
flow_2813_0,1045.0,1216.0
flow_1268_0,1051.0,1121.0
