,enter_time,leave_time
flow_2756_0,131.0,256.0
flow_2757_0,134.0,204.0
flow_2758_0,151.0,221.0
flow_607_0,165.0,260.0
flow_2759_0,171.0,954.0
flow_2760_0,174.0,244.0
flow_2024_0,224.0,275.0
flow_2761_0,231.0,301.0
flow_2765_0,233.0,366.0
flow_2766_0,261.0,331.0
flow_619_0,264.0,316.0
flow_2768_0,301.0,371.0
flow_2772_0,351.0,426.0
flow_2773_0,354.0,424.0
flow_2027_0,361.0,430.0
flow_2775_0,391.0,506.0
flow_2776_0,393.0,511.0
flow_2028_0,396.0,447.0
flow_2777_0,396.0,546.0
flow_2779_0,411.0,481.0
flow_2780_0,428.0,550.0
flow_2038_0,442.0,494.0
flow_1442_0,462.0,515.0
flow_1444_0,466.0,517.0
flow_214_0,481.0,536.0
flow_649_0,491.0,566.0
flow_1447_0,525.0,577.0
flow_2785_0,531.0,646.0
flow_2764_0,551.0,606.0
flow_1448_0,562.0,615.0
flow_2029_0,571.0,646.0
flow_2787_0,581.0,651.0
flow_2789_0,583.0,716.0
flow_2046_0,591.0,696.0
flow_1440_0,596.0,701.0
flow_1452_0,605.0,657.0
flow_2054_0,614.0,686.0
flow_670_0,635.0,721.0
flow_2057_0,636.0,756.0
flow_1234_0,638.0,716.0
flow_2058_0,639.0,690.0
flow_2061_0,641.0,693.0
flow_1857_0,643.0,720.0
flow_2079_0,651.0,766.0
flow_1459_0,652.0,705.0
flow_1239_0,671.0,726.0
flow_2792_0,681.0,766.0
flow_1847_0,682.0,735.0
flow_1461_0,696.0,747.0
flow_2796_0,701.0,826.0
flow_690_0,731.0,797.0
flow_1466_0,731.0,846.0
flow_2797_0,741.0,1307.0
flow_2798_0,744.0,831.0
flow_1441_0,756.0,807.0
flow_2094_0,762.0,814.0
flow_2097_0,768.0,820.0
flow_2098_0,771.0,836.0
flow_2799_0,771.0,842.0
flow_2801_0,773.0,916.0
flow_1463_0,773.0,836.0
flow_1464_0,775.0,840.0
flow_36_0,783.0,856.0
flow_2063_0,785.0,916.0
flow_222_0,791.0,1226.0
flow_38_0,802.0,854.0
flow_2802_0,811.0,921.0
flow_2803_0,813.0,923.0
flow_239_0,851.0,921.0
flow_1468_0,853.0,936.0
flow_1470_0,856.0,907.0
flow_1450_0,866.0,936.0
flow_2093_0,869.0,996.0
flow_2805_0,872.0,956.0
flow_683_0,885.0,960.0
flow_718_0,891.0,967.0
flow_46_0,901.0,1006.0
flow_1683_0,921.0,1006.0
flow_266_0,924.0,994.0
flow_2811_0,933.0,1003.0
flow_2812_0,950.0,1026.0
flow_270_0,951.0,1026.0
flow_2186_0,953.0,1031.0
flow_729_0,981.0,1047.0
flow_1877_0,981.0,1056.0
flow_1457_0,983.0,1053.0
flow_2121_0,984.0,1035.0
flow_285_0,1005.0,1366.0
flow_2102_0,1008.0,1096.0
flow_288_0,1008.0,1066.0
flow_2815_0,1011.0,1080.0
flow_43_0,1013.0,1071.0
flow_2817_0,1022.0,1106.0
flow_2130_0,1022.0,1074.0
flow_2136_0,1028.0,1080.0
