,enter_time,leave_time
flow_1223_0,151.0,221.0
flow_1224_0,153.0,223.0
flow_1436_0,181.0,740.0
flow_212_0,184.0,257.0
flow_213_0,192.0,261.0
flow_1437_0,201.0,271.0
flow_1438_0,223.0,292.0
flow_1226_0,225.0,366.0
flow_1654_0,248.0,326.0
flow_1227_0,271.0,341.0
flow_1439_0,301.0,372.0
flow_222_0,315.0,1445.0
flow_1440_0,341.0,411.0
flow_1441_0,343.0,414.0
flow_11_0,358.0,486.0
flow_1229_0,361.0,446.0
flow_1230_0,381.0,451.0
flow_1231_0,384.0,976.0
flow_2768_0,435.0,487.0
flow_240_0,468.0,547.0
flow_1445_0,471.0,541.0
flow_1233_0,491.0,636.0
flow_610_0,491.0,596.0
flow_1234_0,494.0,566.0
flow_1659_0,499.0,551.0
flow_17_0,503.0,636.0
flow_1238_0,541.0,611.0
flow_19_0,543.0,640.0
flow_1239_0,544.0,641.0
flow_2028_0,574.0,706.0
flow_1242_0,581.0,706.0
flow_1244_0,584.0,654.0
flow_1449_0,591.0,711.0
flow_1450_0,594.0,664.0
flow_1453_0,621.0,726.0
flow_637_0,624.0,716.0
flow_1245_0,641.0,711.0
flow_1457_0,641.0,730.0
flow_1458_0,643.0,746.0
flow_1248_0,643.0,714.0
flow_2035_0,651.0,736.0
flow_1460_0,681.0,751.0
flow_284_0,725.0,837.0
flow_1681_0,731.0,796.0
flow_1250_0,731.0,826.0
flow_1252_0,733.0,831.0
flow_2063_0,737.0,801.0
flow_2790_0,740.0,827.0
flow_1254_0,751.0,846.0
flow_1256_0,753.0,850.0
flow_619_0,755.0,836.0
flow_1846_0,774.0,916.0
flow_1258_0,781.0,856.0
flow_1260_0,783.0,853.0
flow_1657_0,801.0,916.0
flow_2042_0,803.0,920.0
flow_293_0,815.0,886.0
flow_33_0,821.0,890.0
flow_1676_0,834.0,905.0
flow_1689_0,861.0,913.0
flow_2798_0,875.0,957.0
flow_1472_0,891.0,966.0
flow_1691_0,897.0,967.0
flow_2038_0,901.0,953.0
flow_2797_0,904.0,1066.0
flow_1262_0,911.0,986.0
flow_1263_0,913.0,991.0
flow_1267_0,931.0,1001.0
flow_1268_0,934.0,1296.0
flow_1680_0,963.0,1116.0
flow_2081_0,993.0,1120.0
flow_2127_0,995.0,1216.0
flow_1473_0,1001.0,1071.0
flow_318_0,1045.0,1114.0
flow_1695_0,1065.0,1300.0
flow_1696_0,1068.0,1137.0
flow_2070_0,1071.0,1123.0
flow_2088_0,1074.0,1220.0
flow_1270_0,1081.0,1366.0
flow_1271_0,1083.0,1371.0
flow_239_0,1093.0,1216.0
flow_1273_0,1101.0,1171.0
flow_1274_0,1104.0,1174.0
flow_662_0,1111.0,1163.0
flow_674_0,1114.0,1306.0
flow_58_0,1123.0,1220.0
flow_1867_0,1132.0,1184.0
flow_2806_0,1136.0,1306.0
flow_2058_0,1148.0,1296.0
flow_2813_0,1151.0,1300.0
flow_2100_0,1151.0,1203.0
flow_1475_0,1153.0,1224.0
flow_2112_0,1161.0,1426.0
flow_1861_0,1164.0,1234.0
flow_1476_0,1171.0,1366.0
flow_2161_0,1181.0,1430.0
flow_2167_0,1183.0,1446.0
flow_348_0,1186.0,1256.0
flow_1478_0,1191.0,1261.0
flow_1480_0,1193.0,1264.0
flow_1700_0,1194.0,1265.0
flow_1703_0,1197.0,1267.0
flow_46_0,1201.0,1310.0
flow_352_0,1207.0,1450.0
flow_1485_0,1243.0,1313.0
flow_1277_0,1251.0,1466.0
flow_1279_0,1254.0,1326.0
flow_1705_0,1257.0,1470.0
flow_2126_0,1261.0,1313.0
flow_2129_0,1269.0,1321.0
flow_1486_0,1281.0,1370.0
flow_1282_0,1281.0,1496.0
flow_1487_0,1283.0,1426.0
flow_1286_0,1284.0,1354.0
flow_355_0,1295.0,1364.0
flow_1287_0,1301.0,1371.0
flow_1289_0,1304.0,1500.0
flow_1290_0,1321.0,1566.0
flow_294_0,1321.0,1386.0
flow_1722_0,1324.0,1776.0
flow_1292_0,1324.0,1416.0
flow_2283_0,1326.0,1386.0
flow_2820_0,1331.0,1383.0
flow_1870_0,1341.0,1570.0
flow_2247_0,1343.0,1646.0
flow_304_0,1361.0,1476.0
flow_1706_0,1364.0,1435.0
flow_1497_0,1371.0,1441.0
flow_2132_0,1391.0,1476.0
flow_2135_0,1393.0,1481.0
flow_1710_0,1398.0,1650.0
flow_1503_0,1403.0,1486.0
flow_1506_0,1421.0,1496.0
flow_1507_0,1424.0,1494.0
flow_368_0,1424.0,1494.0
flow_376_0,1428.0,1654.0
flow_1293_0,1431.0,1516.0
flow_1295_0,1434.0,1656.0
flow_1510_0,1443.0,1566.0
flow_1296_0,1451.0,1659.0
flow_2139_0,1451.0,1503.0
flow_2144_0,1454.0,1507.0
flow_1511_0,1461.0,1531.0
flow_1299_0,1471.0,1541.0
flow_333_0,1471.0,1523.0
flow_1300_0,1474.0,1676.0
flow_1301_0,1491.0,1681.0
flow_2151_0,1491.0,1576.0
flow_2062_0,1492.0,1576.0
flow_1305_0,1494.0,1564.0
flow_2158_0,1500.0,1551.0
flow_2836_0,1505.0,1646.0
flow_61_0,1506.0,1706.0
flow_326_0,1511.0,1580.0
flow_329_0,1515.0,1566.0
flow_1516_0,1521.0,1650.0
flow_1308_0,1521.0,1591.0
flow_77_0,1523.0,1652.0
flow_330_0,1531.0,1583.0
flow_336_0,1534.0,1586.0
flow_1713_0,1534.0,1710.0
flow_1714_0,1538.0,1608.0
flow_1716_0,1554.0,1736.0
flow_341_0,1561.0,1613.0
flow_1519_0,1561.0,1655.0
flow_1520_0,1564.0,1634.0
flow_351_0,1564.0,1626.0
flow_755_0,1567.0,1638.0
flow_2182_0,1580.0,1632.0
flow_1309_0,1581.0,1666.0
flow_1310_0,1584.0,1740.0
flow_1311_0,1586.0,1656.0
flow_1878_0,1596.0,1826.0
flow_365_0,1601.0,1826.0
flow_689_0,1601.0,1654.0
flow_1725_0,1604.0,1673.0
flow_1726_0,1607.0,1756.0
flow_1732_0,1614.0,1760.0
flow_389_0,1625.0,1796.0
flow_1524_0,1631.0,1706.0
