,enter_time,leave_time
flow_605_0,91.0,196.0
flow_606_0,93.0,201.0
flow_608_0,121.0,191.0
flow_609_0,124.0,216.0
flow_610_0,171.0,240.0
flow_612_0,173.0,286.0
flow_614_0,191.0,291.0
flow_616_0,193.0,386.0
flow_2024_0,221.0,291.0
flow_617_0,221.0,291.0
flow_619_0,224.0,336.0
flow_2025_0,224.0,386.0
flow_620_0,241.0,390.0
flow_621_0,243.0,416.0
flow_2028_0,261.0,331.0
flow_622_0,261.0,421.0
flow_623_0,263.0,456.0
flow_2034_0,321.0,390.0
flow_624_0,321.0,460.0
flow_625_0,324.0,394.0
flow_626_0,341.0,496.0
flow_627_0,344.0,414.0
flow_628_0,346.0,500.0
flow_629_0,349.0,420.0
flow_633_0,352.0,422.0
flow_2757_0,355.0,408.0
flow_2758_0,359.0,426.0
flow_2760_0,364.0,430.0
flow_2770_0,381.0,451.0
flow_2771_0,384.0,454.0
flow_2038_0,386.0,456.0
flow_634_0,411.0,576.0
flow_635_0,413.0,580.0
flow_2761_0,432.0,485.0
flow_636_0,441.0,606.0
flow_638_0,443.0,610.0
flow_16_0,461.0,636.0
flow_642_0,471.0,641.0
flow_214_0,472.0,546.0
flow_646_0,473.0,746.0
flow_2766_0,482.0,550.0
flow_647_0,491.0,561.0
flow_648_0,494.0,751.0
flow_2773_0,515.0,586.0
flow_649_0,521.0,616.0
flow_650_0,524.0,754.0
flow_1444_0,531.0,583.0
flow_1225_0,531.0,606.0
flow_2039_0,533.0,609.0
flow_2040_0,536.0,636.0
flow_2043_0,538.0,639.0
flow_1847_0,540.0,610.0
flow_2049_0,543.0,616.0
flow_652_0,581.0,651.0
flow_654_0,584.0,757.0
flow_1440_0,591.0,646.0
flow_2764_0,601.0,652.0
flow_2050_0,611.0,746.0
flow_2051_0,613.0,1370.0
flow_2788_0,620.0,690.0
flow_655_0,651.0,759.0
flow_1441_0,654.0,724.0
flow_1447_0,691.0,776.0
flow_2053_0,701.0,771.0
flow_2054_0,704.0,774.0
flow_240_0,715.0,826.0
flow_2779_0,745.0,798.0
flow_2056_0,751.0,820.0
flow_2057_0,754.0,824.0
flow_2046_0,771.0,824.0
flow_2058_0,781.0,851.0
flow_2061_0,783.0,854.0
flow_2062_0,785.0,866.0
flow_2069_0,788.0,870.0
flow_2759_0,790.0,860.0
flow_659_0,791.0,861.0
flow_2076_0,793.0,936.0
flow_660_0,794.0,866.0
flow_2082_0,796.0,941.0
flow_1846_0,855.0,976.0
flow_1450_0,858.0,928.0
flow_1461_0,891.0,966.0
flow_1463_0,893.0,970.0
flow_1464_0,895.0,947.0
flow_1468_0,898.0,950.0
flow_36_0,900.0,953.0
flow_662_0,901.0,1006.0
flow_663_0,903.0,1010.0
flow_665_0,941.0,1013.0
flow_666_0,943.0,1016.0
flow_667_0,971.0,1041.0
flow_669_0,974.0,1116.0
flow_1239_0,1001.0,1096.0
flow_2787_0,1004.0,1100.0
flow_2084_0,1011.0,1116.0
flow_2086_0,1014.0,1086.0
flow_43_0,1020.0,1072.0
flow_1886_0,1034.0,1104.0
flow_671_0,1101.0,1256.0
flow_2087_0,1101.0,1256.0
flow_2089_0,1103.0,1260.0
flow_672_0,1103.0,1260.0
flow_222_0,1116.0,1186.0
flow_2093_0,1131.0,1336.0
flow_2094_0,1134.0,1204.0
flow_2810_0,1141.0,1226.0
flow_1475_0,1154.0,1340.0
flow_1490_0,1180.0,1232.0
flow_674_0,1181.0,1336.0
flow_2799_0,1183.0,1234.0
flow_676_0,1184.0,1254.0
flow_1692_0,1191.0,1266.0
flow_677_0,1201.0,1271.0
flow_679_0,1204.0,1341.0
flow_2785_0,1206.0,1376.0
flow_2096_0,1251.0,1940.0
flow_1449_0,1253.0,1446.0
flow_2811_0,1275.0,1327.0
flow_1279_0,1288.0,1450.0
flow_1271_0,1291.0,1366.0
flow_2097_0,1291.0,1361.0
flow_680_0,1291.0,1376.0
flow_2098_0,1293.0,1364.0
flow_681_0,1311.0,1381.0
flow_682_0,1314.0,1446.0
flow_2101_0,1341.0,1453.0
flow_2102_0,1343.0,1456.0
flow_1494_0,1361.0,1426.0
flow_1500_0,1364.0,1417.0
flow_824_0,1376.0,1428.0
flow_1505_0,1391.0,1466.0
flow_684_0,1421.0,1516.0
flow_687_0,1423.0,1520.0
flow_688_0,1426.0,1522.0
flow_689_0,1428.0,1525.0
flow_690_0,1430.0,1576.0
flow_691_0,1433.0,1528.0
flow_2818_0,1435.0,1496.0
flow_692_0,1461.0,1586.0
flow_2103_0,1461.0,1530.0
flow_693_0,1463.0,1591.0
flow_1693_0,1464.0,1534.0
flow_694_0,1466.0,1606.0
flow_1897_0,1467.0,1586.0
flow_695_0,1468.0,1538.0
flow_2104_0,1469.0,1606.0
flow_696_0,1471.0,1541.0
flow_2110_0,1472.0,1985.0
flow_697_0,1473.0,1610.0
flow_74_0,1481.0,1756.0
flow_2822_0,1495.0,1548.0
flow_1509_0,1500.0,1566.0
flow_1867_0,1521.0,1716.0
flow_1906_0,1524.0,1756.0
flow_1292_0,1555.0,1761.0
flow_698_0,1561.0,1631.0
flow_699_0,1564.0,1761.0
flow_700_0,1566.0,1886.0
flow_701_0,1570.0,1640.0
flow_1460_0,1571.0,2138.0
flow_703_0,1573.0,1891.0
flow_2111_0,1573.0,1890.0
flow_2116_0,1575.0,1720.0
flow_2117_0,1578.0,1736.0
flow_2119_0,1580.0,1892.0
flow_2121_0,1583.0,1653.0
flow_705_0,1591.0,1893.0
flow_706_0,1593.0,1896.0
flow_2827_0,1602.0,1655.0
flow_2828_0,1605.0,1658.0
flow_1289_0,1621.0,1673.0
