,enter_time,leave_time
flow_1_0,171.0,306.0
flow_4_0,173.0,310.0
flow_9_0,177.0,316.0
flow_1652_0,211.0,306.0
flow_207_0,213.0,283.0
flow_208_0,216.0,286.0
flow_209_0,251.0,326.0
flow_11_0,251.0,326.0
flow_1655_0,254.0,324.0
flow_13_0,255.0,324.0
flow_214_0,291.0,361.0
flow_217_0,293.0,456.0
flow_1658_0,351.0,426.0
flow_2763_0,365.0,446.0
flow_2764_0,367.0,437.0
flow_1663_0,481.0,636.0
flow_1665_0,483.0,640.0
flow_631_0,495.0,576.0
flow_1839_0,541.0,611.0
flow_1671_0,549.0,726.0
flow_1442_0,607.0,677.0
flow_219_0,611.0,730.0
flow_2074_0,613.0,836.0
flow_225_0,681.0,841.0
flow_227_0,683.0,876.0
flow_229_0,686.0,880.0
flow_230_0,688.0,896.0
flow_1679_0,691.0,900.0
flow_1462_0,708.0,836.0
flow_649_0,745.0,806.0
flow_232_0,771.0,916.0
flow_233_0,773.0,920.0
flow_222_0,776.0,846.0
flow_1685_0,841.0,956.0
flow_235_0,843.0,960.0
flow_238_0,881.0,951.0
flow_243_0,883.0,954.0
flow_2054_0,884.0,936.0
flow_58_0,891.0,960.0
flow_244_0,921.0,991.0
flow_2768_0,923.0,994.0
flow_39_0,931.0,1006.0
flow_1471_0,934.0,986.0
flow_1474_0,937.0,989.0
flow_61_0,951.0,1667.0
flow_1252_0,955.0,1026.0
flow_1231_0,966.0,1516.0
flow_715_0,985.0,1086.0
flow_247_0,1001.0,1206.0
flow_67_0,1012.0,1081.0
flow_48_0,1021.0,1073.0
flow_2806_0,1024.0,1076.0
flow_266_0,1041.0,1096.0
flow_1450_0,1043.0,1100.0
flow_1256_0,1046.0,1102.0
flow_249_0,1051.0,1211.0
flow_1262_0,1053.0,1105.0
flow_253_0,1053.0,1266.0
flow_2051_0,1064.0,1135.0
flow_53_0,1071.0,1136.0
flow_2062_0,1135.0,1206.0
flow_239_0,1137.0,1209.0
flow_1493_0,1151.0,1216.0
flow_254_0,1151.0,1270.0
flow_1707_0,1153.0,1326.0
flow_1711_0,1156.0,1331.0
flow_2173_0,1158.0,1396.0
flow_1492_0,1168.0,1237.0
flow_1268_0,1172.0,1316.0
flow_1715_0,1201.0,1271.0
flow_1886_0,1241.0,1293.0
flow_2796_0,1261.0,1346.0
flow_768_0,1264.0,1320.0
flow_1695_0,1272.0,1336.0
flow_1277_0,1275.0,1340.0
flow_1719_0,1301.0,1400.0
flow_257_0,1304.0,1374.0
