,enter_time,leave_time
flow_2027_0,160.0,266.0
flow_2035_0,192.0,257.0
flow_2042_0,228.0,286.0
flow_2045_0,233.0,285.0
flow_2046_0,237.0,526.0
flow_607_0,261.0,406.0
flow_2756_0,263.0,411.0
flow_2024_0,277.0,346.0
flow_2029_0,291.0,406.0
flow_1838_0,294.0,376.0
flow_2759_0,301.0,436.0
flow_2065_0,312.0,364.0
flow_2038_0,336.0,486.0
flow_2070_0,338.0,639.0
flow_2071_0,341.0,392.0
flow_610_0,371.0,422.0
flow_2079_0,386.0,531.0
flow_2081_0,401.0,471.0
flow_2080_0,412.0,465.0
flow_2083_0,418.0,470.0
flow_2061_0,427.0,496.0
flow_2088_0,428.0,496.0
flow_1659_0,434.0,505.0
flow_2765_0,441.0,516.0
flow_2768_0,444.0,716.0
flow_2100_0,453.0,804.0
flow_1657_0,464.0,541.0
flow_2106_0,489.0,541.0
flow_2772_0,491.0,560.0
flow_2775_0,493.0,686.0
flow_1437_0,496.0,547.0
flow_1847_0,506.0,690.0
flow_239_0,516.0,1339.0
flow_2113_0,518.0,570.0
flow_1439_0,536.0,587.0
flow_1440_0,539.0,590.0
flow_1441_0,542.0,593.0
flow_1445_0,544.0,596.0
flow_2776_0,551.0,621.0
flow_2777_0,554.0,726.0
flow_2780_0,556.0,731.0
flow_642_0,561.0,613.0
flow_2126_0,583.0,634.0
flow_2129_0,598.0,649.0
flow_2132_0,613.0,664.0
flow_2135_0,632.0,696.0
flow_1450_0,637.0,696.0
flow_1226_0,661.0,776.0
flow_2139_0,663.0,776.0
flow_1234_0,665.0,717.0
flow_240_0,666.0,781.0
flow_2785_0,691.0,761.0
flow_2143_0,692.0,745.0
flow_2789_0,694.0,763.0
flow_2144_0,696.0,781.0
flow_2121_0,698.0,767.0
flow_266_0,705.0,796.0
flow_270_0,707.0,801.0
flow_662_0,711.0,783.0
flow_666_0,715.0,767.0
flow_2792_0,731.0,800.0
flow_670_0,734.0,804.0
flow_2130_0,737.0,806.0
flow_2136_0,759.0,828.0
flow_2151_0,762.0,816.0
flow_1680_0,764.0,835.0
flow_1436_0,766.0,819.0
flow_11_0,771.0,836.0
flow_2158_0,771.0,836.0
flow_2127_0,781.0,851.0
flow_1857_0,784.0,857.0
flow_2165_0,805.0,858.0
flow_2166_0,809.0,887.0
flow_2186_0,812.0,896.0
flow_2168_0,812.0,891.0
flow_2177_0,822.0,874.0
flow_1683_0,844.0,936.0
flow_2182_0,847.0,906.0
flow_2062_0,851.0,906.0
flow_674_0,851.0,910.0
flow_1865_0,851.0,926.0
flow_689_0,853.0,912.0
flow_2797_0,861.0,931.0
flow_1457_0,886.0,957.0
flow_2190_0,891.0,943.0
flow_2193_0,899.0,950.0
flow_1231_0,901.0,953.0
flow_2801_0,921.0,996.0
flow_2802_0,924.0,994.0
flow_2063_0,931.0,983.0
flow_1681_0,934.0,985.0
flow_1473_0,942.0,995.0
flow_1466_0,943.0,1036.0
flow_2200_0,945.0,1016.0
flow_1475_0,946.0,1016.0
flow_1692_0,959.0,1036.0
flow_1846_0,971.0,1022.0
flow_46_0,971.0,1146.0
flow_294_0,973.0,1025.0
flow_2210_0,983.0,1035.0
flow_683_0,991.0,1126.0
flow_2213_0,992.0,1056.0
flow_2803_0,993.0,1063.0
flow_2215_0,995.0,1061.0
flow_1861_0,1001.0,1076.0
flow_2205_0,1001.0,1146.0
flow_1867_0,1005.0,1075.0
flow_1258_0,1005.0,1057.0
flow_2805_0,1021.0,1130.0
flow_2254_0,1021.0,1126.0
flow_2150_0,1023.0,1156.0
flow_2225_0,1029.0,1082.0
flow_720_0,1041.0,1093.0
flow_721_0,1044.0,1116.0
flow_1694_0,1047.0,1130.0
flow_739_0,1047.0,1120.0
flow_741_0,1049.0,1136.0
flow_2231_0,1065.0,1117.0
flow_2235_0,1069.0,1346.0
flow_1478_0,1076.0,1136.0
flow_1877_0,1081.0,1157.0
flow_2812_0,1081.0,1152.0
flow_1878_0,1085.0,1154.0
flow_2815_0,1093.0,1176.0
flow_2239_0,1093.0,1350.0
flow_2817_0,1095.0,1181.0
flow_2240_0,1096.0,1186.0
flow_766_0,1098.0,1196.0
flow_2176_0,1101.0,1200.0
flow_56_0,1104.0,1216.0
flow_1480_0,1112.0,1186.0
flow_222_0,1112.0,1537.0
