,enter_time,leave_time
flow_1_0,171.0,396.0
flow_4_0,173.0,400.0
flow_9_0,191.0,336.0
flow_1652_0,261.0,396.0
flow_207_0,264.0,334.0
flow_208_0,301.0,371.0
flow_209_0,304.0,401.0
flow_11_0,311.0,402.0
flow_13_0,315.0,384.0
flow_1655_0,321.0,391.0
flow_214_0,324.0,556.0
flow_217_0,341.0,561.0
flow_1658_0,344.0,426.0
flow_219_0,361.0,430.0
flow_225_0,376.0,466.0
flow_227_0,401.0,471.0
flow_229_0,403.0,486.0
flow_1839_0,413.0,483.0
flow_230_0,423.0,506.0
flow_232_0,425.0,510.0
flow_233_0,428.0,526.0
flow_1663_0,431.0,530.0
flow_235_0,434.0,576.0
flow_1665_0,471.0,581.0
flow_238_0,474.0,544.0
flow_631_0,509.0,836.0
flow_243_0,513.0,583.0
flow_244_0,551.0,621.0
flow_247_0,554.0,626.0
flow_249_0,556.0,631.0
flow_1671_0,559.0,646.0
flow_2074_0,563.0,649.0
flow_2054_0,581.0,633.0
flow_253_0,597.0,667.0
flow_254_0,600.0,669.0
flow_257_0,605.0,675.0
flow_649_0,621.0,686.0
flow_258_0,633.0,703.0
flow_2763_0,635.0,706.0
flow_259_0,636.0,707.0
flow_2764_0,637.0,707.0
flow_261_0,640.0,710.0
flow_263_0,643.0,713.0
flow_265_0,648.0,736.0
flow_268_0,654.0,740.0
flow_2051_0,654.0,724.0
flow_2094_0,661.0,713.0
flow_2097_0,664.0,717.0
flow_2098_0,681.0,733.0
flow_269_0,681.0,750.0
flow_271_0,684.0,754.0
flow_1231_0,686.0,1136.0
flow_1462_0,695.0,764.0
flow_1679_0,701.0,770.0
flow_272_0,703.0,773.0
flow_2062_0,704.0,774.0
flow_1442_0,715.0,785.0
flow_273_0,721.0,796.0
flow_275_0,723.0,801.0
flow_277_0,726.0,846.0
flow_280_0,728.0,850.0
flow_281_0,751.0,876.0
flow_285_0,754.0,836.0
flow_286_0,771.0,841.0
flow_1685_0,784.0,880.0
flow_2096_0,804.0,875.0
flow_2093_0,805.0,867.0
flow_222_0,836.0,906.0
flow_288_0,851.0,966.0
flow_289_0,854.0,926.0
flow_690_0,860.0,916.0
flow_2111_0,864.0,1046.0
flow_58_0,880.0,1051.0
flow_2796_0,895.0,956.0
flow_1252_0,916.0,976.0
flow_292_0,941.0,1011.0
flow_299_0,944.0,1047.0
flow_1256_0,965.0,1017.0
flow_301_0,971.0,1041.0
flow_39_0,971.0,1156.0
flow_302_0,974.0,1051.0
flow_1471_0,974.0,1026.0
flow_1450_0,981.0,1032.0
flow_266_0,983.0,1035.0
flow_2161_0,987.0,1039.0
flow_61_0,991.0,1614.0
flow_67_0,995.0,1065.0
flow_2129_0,1001.0,1071.0
flow_718_0,1001.0,1056.0
flow_729_0,1025.0,1077.0
flow_303_0,1031.0,1101.0
flow_307_0,1034.0,1167.0
flow_239_0,1040.0,1166.0
flow_1262_0,1045.0,1106.0
flow_2768_0,1051.0,1121.0
flow_2173_0,1054.0,1170.0
flow_1268_0,1092.0,1144.0
flow_745_0,1099.0,1150.0
flow_312_0,1121.0,1191.0
flow_313_0,1123.0,1194.0
flow_1707_0,1125.0,1206.0
flow_1695_0,1126.0,1177.0
flow_315_0,1128.0,1209.0
flow_1474_0,1141.0,1196.0
flow_48_0,1145.0,1196.0
flow_1711_0,1150.0,1256.0
flow_316_0,1153.0,1261.0
flow_53_0,1181.0,1232.0
flow_715_0,1185.0,1336.0
flow_317_0,1191.0,1286.0
flow_2777_0,1194.0,1264.0
flow_1715_0,1211.0,1281.0
flow_319_0,1214.0,1291.0
flow_320_0,1231.0,1306.0
flow_1277_0,1232.0,1296.0
flow_324_0,1234.0,1336.0
flow_2247_0,1235.0,1300.0
flow_2186_0,1244.0,1376.0
flow_1886_0,1254.0,1306.0
flow_2806_0,1271.0,1323.0
flow_1493_0,1274.0,1326.0
flow_1719_0,1291.0,1376.0
flow_335_0,1294.0,1364.0
flow_338_0,1311.0,1381.0
flow_344_0,1314.0,1396.0
flow_1698_0,1321.0,1586.0
flow_1485_0,1324.0,1376.0
flow_345_0,1331.0,1401.0
flow_347_0,1333.0,1416.0
flow_1492_0,1338.0,1407.0
flow_795_0,1379.0,1456.0
flow_1727_0,1381.0,1456.0
flow_1730_0,1383.0,1461.0
flow_768_0,1395.0,1446.0
flow_336_0,1399.0,1450.0
flow_353_0,1441.0,1510.0
flow_354_0,1443.0,1526.0
flow_1736_0,1446.0,1530.0
flow_838_0,1499.0,2002.0
flow_358_0,1501.0,1626.0
flow_350_0,1501.0,1553.0
flow_362_0,1503.0,1629.0
flow_329_0,1503.0,1736.0
flow_1714_0,1542.0,1611.0
flow_2144_0,1544.0,1646.0
flow_741_0,1547.0,1650.0
flow_2840_0,1560.0,1696.0
flow_341_0,1566.0,1646.0
flow_1720_0,1580.0,1636.0
flow_376_0,1586.0,1640.0
flow_828_0,1601.0,1656.0
flow_846_0,1604.0,1656.0
flow_854_0,1605.0,1675.0
flow_1296_0,1607.0,1660.0
flow_1724_0,1620.0,1673.0
flow_1737_0,1623.0,1676.0
flow_1518_0,1631.0,1682.0
flow_1281_0,1633.0,1685.0
flow_1748_0,1641.0,1866.0
flow_1301_0,1642.0,1706.0
flow_1527_0,1711.0,1762.0
flow_2846_0,1721.0,1786.0
flow_1741_0,1722.0,1775.0
flow_2175_0,1771.0,1822.0
flow_853_0,1774.0,1826.0
flow_2184_0,1801.0,1856.0
flow_1751_0,1821.0,1896.0
flow_793_0,1841.0,1957.0
flow_1721_0,1844.0,1926.0
flow_367_0,1871.0,1960.0
flow_1759_0,1874.0,1944.0
flow_2192_0,1881.0,2116.0
flow_1310_0,1892.0,1944.0
flow_909_0,1936.0,2016.0
flow_905_0,1971.0,2023.0
flow_1529_0,1974.0,2045.0
flow_2858_0,1991.0,2043.0
flow_1763_0,2011.0,2086.0
flow_1764_0,2013.0,2091.0
flow_1943_0,2031.0,2106.0
flow_111_0,2031.0,2136.0
flow_1327_0,2066.0,2126.0
flow_2431_0,2091.0,2166.0
flow_1332_0,2094.0,2171.0
flow_1331_0,2125.0,2177.0
flow_1773_0,2130.0,2226.0
flow_2847_0,2150.0,2202.0
flow_1775_0,2170.0,2246.0
flow_1299_0,2201.0,2296.0
flow_1750_0,2203.0,2300.0
flow_114_0,2211.0,2296.0
flow_1542_0,2212.0,2263.0
flow_1338_0,2225.0,2276.0
flow_371_0,2251.0,2356.0
flow_939_0,2261.0,2312.0
flow_2872_0,2264.0,2316.0
flow_926_0,2291.0,2346.0
flow_1766_0,2311.0,2366.0
flow_1563_0,2321.0,2373.0
flow_2212_0,2351.0,2566.0
flow_955_0,2353.0,2571.0
flow_2215_0,2363.0,2414.0
flow_1959_0,2396.0,2447.0
flow_1571_0,2405.0,2474.0
flow_375_0,2441.0,2511.0
flow_1787_0,2444.0,2526.0
flow_970_0,2481.0,2836.0
flow_974_0,2484.0,2536.0
flow_1776_0,2486.0,2576.0
flow_122_0,2491.0,2581.0
flow_132_0,2495.0,2564.0
flow_1016_0,2504.0,2606.0
flow_1574_0,2521.0,2586.0
flow_1006_0,2523.0,2590.0
flow_1789_0,2531.0,2606.0
flow_377_0,2533.0,2610.0
flow_2213_0,2541.0,2716.0
flow_959_0,2543.0,2720.0
flow_1034_0,2594.0,2665.0
flow_380_0,2611.0,2796.0
flow_1368_0,2613.0,2800.0
flow_383_0,2661.0,3096.0
flow_142_0,2662.0,2731.0
flow_1578_0,2665.0,2717.0
flow_2216_0,2666.0,2726.0
flow_1372_0,2692.0,2744.0
flow_1358_0,2696.0,2766.0
flow_1577_0,2744.0,2815.0
flow_386_0,2761.0,2876.0
flow_1979_0,2791.0,2846.0
flow_158_0,2812.0,2881.0
flow_2224_0,2815.0,2946.0
flow_2236_0,2834.0,2886.0
flow_2546_0,2876.0,2928.0
flow_388_0,2951.0,3020.0
flow_2913_0,2952.0,3021.0
flow_391_0,2954.0,3024.0
flow_2572_0,2971.0,3346.0
flow_1804_0,2973.0,3351.0
flow_1376_0,3009.0,3096.0
flow_1809_0,3010.0,3366.0
flow_1056_0,3043.0,3106.0
flow_1046_0,3050.0,3110.0
flow_1109_0,3100.0,3152.0
flow_1816_0,3131.0,3201.0
flow_1597_0,3201.0,3252.0
flow_1076_0,3204.0,3486.0
flow_1820_0,3221.0,nan
flow_392_0,3223.0,nan
flow_1823_0,3261.0,3331.0
flow_502_0,3271.0,3341.0
flow_175_0,3291.0,3491.0
flow_1626_0,3328.0,3406.0
flow_2242_0,3341.0,3392.0
flow_2253_0,3374.0,3456.0
flow_1404_0,3402.0,3476.0
flow_397_0,3413.0,3496.0
flow_398_0,3415.0,3500.0
flow_1822_0,3425.0,3478.0
flow_399_0,3443.0,3513.0
flow_400_0,3471.0,3541.0
flow_1417_0,3482.0,3534.0
flow_1167_0,3495.0,3565.0
flow_1618_0,3511.0,3576.0
flow_2012_0,3531.0,nan
flow_402_0,3531.0,nan
flow_1834_0,3550.0,nan
flow_1423_0,3572.0,nan
