,enter_time,leave_time
flow_2024_0,77.0,409.0
flow_2025_0,81.0,161.0
flow_2027_0,89.0,159.0
flow_2028_0,93.0,163.0
flow_2032_0,121.0,266.0
flow_2034_0,124.0,193.0
flow_2035_0,126.0,197.0
flow_2036_0,129.0,270.0
flow_2037_0,132.0,272.0
flow_2038_0,161.0,230.0
flow_605_0,161.0,230.0
flow_2039_0,163.0,246.0
flow_606_0,164.0,234.0
flow_609_0,180.0,250.0
flow_610_0,184.0,266.0
flow_2040_0,191.0,296.0
flow_2042_0,194.0,264.0
flow_612_0,223.0,293.0
flow_614_0,226.0,297.0
flow_616_0,229.0,299.0
flow_1838_0,251.0,326.0
flow_620_0,261.0,331.0
flow_621_0,303.0,386.0
flow_622_0,306.0,376.0
flow_1847_0,321.0,390.0
flow_623_0,323.0,426.0
flow_624_0,341.0,431.0
flow_626_0,344.0,414.0
flow_628_0,353.0,423.0
flow_1437_0,360.0,412.0
flow_1657_0,391.0,461.0
flow_634_0,400.0,471.0
flow_635_0,403.0,506.0
flow_636_0,405.0,510.0
flow_638_0,409.0,479.0
flow_1439_0,411.0,486.0
flow_642_0,412.0,616.0
flow_1226_0,414.0,477.0
flow_1436_0,440.0,510.0
flow_2043_0,451.0,520.0
flow_2045_0,454.0,524.0
flow_2759_0,466.0,535.0
flow_646_0,471.0,540.0
flow_648_0,474.0,543.0
flow_1225_0,485.0,554.0
flow_2046_0,501.0,571.0
flow_2049_0,504.0,606.0
flow_1441_0,511.0,563.0
flow_2050_0,521.0,611.0
flow_650_0,521.0,606.0
flow_2051_0,523.0,1350.0
flow_654_0,523.0,609.0
flow_655_0,526.0,626.0
flow_660_0,528.0,630.0
flow_662_0,561.0,726.0
flow_2776_0,563.0,636.0
flow_663_0,564.0,634.0
flow_665_0,567.0,637.0
flow_666_0,569.0,731.0
flow_669_0,591.0,661.0
flow_671_0,603.0,672.0
flow_672_0,641.0,710.0
flow_674_0,643.0,846.0
flow_679_0,651.0,721.0
flow_680_0,654.0,736.0
flow_2785_0,662.0,715.0
flow_2053_0,671.0,740.0
flow_2054_0,673.0,743.0
flow_11_0,681.0,756.0
flow_682_0,681.0,750.0
flow_684_0,683.0,776.0
flow_687_0,686.0,796.0
flow_2056_0,701.0,776.0
flow_2057_0,703.0,781.0
flow_688_0,713.0,783.0
flow_689_0,716.0,850.0
flow_691_0,722.0,801.0
flow_692_0,724.0,795.0
flow_693_0,727.0,826.0
flow_694_0,730.0,830.0
flow_1445_0,741.0,806.0
flow_1450_0,744.0,796.0
flow_16_0,751.0,866.0
flow_670_0,752.0,810.0
flow_697_0,771.0,870.0
flow_699_0,773.0,843.0
flow_700_0,776.0,886.0
flow_2058_0,811.0,886.0
flow_2061_0,813.0,1147.0
flow_240_0,821.0,873.0
flow_703_0,831.0,901.0
flow_2062_0,861.0,1616.0
flow_1865_0,901.0,1036.0
flow_705_0,911.0,981.0
flow_706_0,914.0,983.0
flow_1846_0,921.0,973.0
flow_1449_0,925.0,1006.0
flow_1687_0,928.0,998.0
flow_708_0,931.0,1001.0
flow_709_0,934.0,1006.0
flow_710_0,937.0,1007.0
flow_716_0,939.0,1010.0
flow_717_0,941.0,1056.0
flow_2065_0,941.0,1011.0
flow_2066_0,944.0,1016.0
flow_719_0,946.0,1060.0
flow_1460_0,954.0,1056.0
flow_2069_0,961.0,1060.0
flow_2070_0,964.0,1034.0
flow_2205_0,971.0,1040.0
flow_720_0,983.0,1076.0
flow_721_0,985.0,1081.0
flow_683_0,989.0,1076.0
flow_1886_0,992.0,1796.0
flow_2071_0,1021.0,1091.0
flow_2073_0,1024.0,1136.0
flow_284_0,1031.0,1106.0
flow_722_0,1041.0,1116.0
flow_2802_0,1042.0,1095.0
flow_1693_0,1042.0,1116.0
flow_723_0,1043.0,1120.0
flow_2803_0,1046.0,1110.0
flow_724_0,1061.0,1166.0
flow_727_0,1064.0,1134.0
flow_1897_0,1081.0,1166.0
flow_728_0,1081.0,1171.0
flow_732_0,1083.0,1196.0
flow_2812_0,1098.0,1150.0
flow_734_0,1101.0,1171.0
flow_739_0,1104.0,1186.0
flow_1901_0,1121.0,1191.0
flow_741_0,1121.0,1191.0
flow_742_0,1124.0,1201.0
flow_1867_0,1127.0,1197.0
flow_1906_0,1160.0,1236.0
flow_743_0,1181.0,1251.0
flow_744_0,1183.0,1254.0
flow_1681_0,1201.0,1826.0
flow_749_0,1201.0,1270.0
flow_750_0,1203.0,1296.0
flow_1475_0,1204.0,1256.0
flow_58_0,1206.0,1258.0
flow_1478_0,1230.0,1281.0
flow_222_0,1232.0,1284.0
flow_1480_0,1232.0,1284.0
flow_754_0,1241.0,1326.0
flow_769_0,1243.0,1331.0
flow_2805_0,1246.0,1396.0
flow_2797_0,1283.0,1366.0
flow_1709_0,1284.0,1366.0
flow_771_0,1291.0,1371.0
flow_2819_0,1292.0,1356.0
flow_773_0,1293.0,1386.0
flow_774_0,1296.0,1391.0
flow_776_0,1298.0,1406.0
flow_779_0,1301.0,1476.0
flow_333_0,1307.0,1377.0
flow_1916_0,1311.0,1386.0
flow_1274_0,1321.0,1376.0
flow_2821_0,1324.0,1380.0
flow_1279_0,1327.0,1379.0
flow_787_0,1371.0,1481.0
flow_789_0,1374.0,1486.0
flow_2272_0,1381.0,1432.0
flow_1447_0,1393.0,1526.0
flow_1286_0,1401.0,1452.0
flow_791_0,1411.0,1481.0
flow_792_0,1414.0,1530.0
flow_793_0,1431.0,1586.0
flow_796_0,1434.0,1504.0
flow_2076_0,1461.0,1530.0
flow_2079_0,1465.0,1534.0
flow_2080_0,1467.0,1538.0
flow_2082_0,1470.0,1546.0
flow_755_0,1471.0,1536.0
flow_2083_0,1472.0,1542.0
flow_2084_0,1474.0,1550.0
flow_803_0,1481.0,1550.0
flow_1723_0,1481.0,1540.0
flow_804_0,1483.0,1566.0
flow_2835_0,1485.0,1537.0
flow_1500_0,1501.0,1570.0
flow_1271_0,1503.0,1573.0
flow_1932_0,1516.0,1586.0
flow_1292_0,1521.0,1573.0
flow_806_0,1531.0,1600.0
flow_810_0,1533.0,1603.0
flow_2838_0,1542.0,1620.0
flow_1934_0,1548.0,1626.0
flow_811_0,1551.0,1621.0
flow_1511_0,1560.0,1646.0
flow_2841_0,1561.0,1630.0
flow_1733_0,1574.0,1645.0
flow_1936_0,1581.0,1656.0
flow_1739_0,1605.0,1657.0
flow_815_0,1611.0,1686.0
flow_818_0,1613.0,1689.0
flow_1938_0,1623.0,1693.0
flow_2844_0,1642.0,1696.0
flow_1942_0,1707.0,1776.0
flow_822_0,1741.0,1810.0
flow_823_0,1744.0,1814.0
flow_825_0,1746.0,1817.0
flow_827_0,1749.0,1819.0
flow_350_0,1751.0,1803.0
flow_829_0,1752.0,1821.0
flow_831_0,1754.0,1824.0
flow_1523_0,1801.0,1876.0
flow_832_0,1811.0,1880.0
flow_1947_0,1812.0,1881.0
flow_834_0,1813.0,1883.0
flow_2851_0,1822.0,1926.0
flow_835_0,1841.0,1910.0
flow_836_0,1843.0,1913.0
flow_1746_0,1844.0,1914.0
flow_837_0,1846.0,1916.0
flow_839_0,1848.0,1919.0
flow_843_0,1850.0,1976.0
flow_1724_0,1851.0,1930.0
flow_2086_0,1851.0,1920.0
flow_847_0,1853.0,1946.0
flow_2087_0,1853.0,1946.0
flow_1737_0,1871.0,1966.0
flow_2088_0,1871.0,1941.0
flow_2089_0,1874.0,1950.0
flow_2847_0,1886.0,1955.0
flow_2093_0,1891.0,1960.0
flow_2094_0,1893.0,1986.0
flow_2861_0,1893.0,1970.0
flow_2096_0,1921.0,1991.0
flow_2097_0,1923.0,2006.0
flow_848_0,1941.0,2011.0
flow_851_0,1944.0,2027.0
flow_2098_0,1951.0,2026.0
flow_2866_0,1953.0,2076.0
flow_2100_0,1954.0,2024.0
flow_1954_0,1961.0,2031.0
flow_857_0,1981.0,2056.0
flow_860_0,1983.0,2060.0
flow_1282_0,1986.0,2056.0
flow_2101_0,1991.0,2060.0
flow_2102_0,1993.0,2063.0
flow_862_0,2001.0,2070.0
flow_2867_0,2002.0,2096.0
flow_864_0,2004.0,2074.0
flow_2869_0,2005.0,2100.0
flow_2103_0,2021.0,2090.0
flow_867_0,2021.0,2091.0
flow_2104_0,2023.0,2106.0
flow_868_0,2024.0,2106.0
flow_2390_0,2039.0,2092.0
flow_869_0,2041.0,2110.0
flow_871_0,2043.0,2126.0
flow_875_0,2091.0,2161.0
flow_876_0,2093.0,2164.0
flow_877_0,2131.0,2200.0
flow_878_0,2133.0,2226.0
flow_1541_0,2141.0,2231.0
flow_1765_0,2155.0,2207.0
flow_2106_0,2161.0,2231.0
flow_882_0,2161.0,2256.0
flow_2107_0,2164.0,2316.0
flow_883_0,2164.0,2316.0
flow_2391_0,2221.0,2273.0
flow_1334_0,2230.0,2346.0
flow_74_0,2231.0,2300.0
flow_887_0,2233.0,2303.0
flow_1755_0,2244.0,2315.0
flow_891_0,2251.0,2321.0
flow_1969_0,2252.0,2886.0
flow_893_0,2253.0,2324.0
flow_897_0,2271.0,2341.0
flow_2882_0,2272.0,2325.0
flow_900_0,2274.0,2386.0
flow_1756_0,2295.0,2347.0
flow_901_0,2301.0,2390.0
flow_2110_0,2301.0,2386.0
flow_2111_0,2303.0,2390.0
flow_907_0,2304.0,2748.0
flow_912_0,2321.0,2392.0
flow_915_0,2324.0,2501.0
flow_916_0,2326.0,2396.0
flow_917_0,2329.0,2398.0
flow_2878_0,2329.0,2399.0
flow_920_0,2331.0,2401.0
flow_97_0,2333.0,2666.0
flow_922_0,2349.0,2436.0
flow_2113_0,2351.0,2421.0
flow_2116_0,2354.0,2446.0
flow_1547_0,2361.0,2416.0
flow_2872_0,2363.0,2420.0
flow_1778_0,2395.0,2496.0
flow_925_0,2401.0,2670.0
flow_931_0,2403.0,2716.0
flow_2891_0,2406.0,2457.0
flow_1353_0,2418.0,2488.0
flow_2117_0,2431.0,2506.0
flow_2119_0,2433.0,2511.0
flow_2121_0,2451.0,2556.0
flow_2122_0,2454.0,2666.0
flow_1979_0,2471.0,2560.0
flow_932_0,2491.0,2560.0
flow_933_0,2493.0,2596.0
flow_934_0,2496.0,2566.0
flow_1743_0,2498.0,2601.0
flow_937_0,2502.0,2571.0
flow_947_0,2504.0,2574.0
flow_948_0,2521.0,2616.0
flow_950_0,2524.0,2594.0
flow_2897_0,2525.0,2586.0
flow_2899_0,2527.0,2590.0
flow_2879_0,2532.0,2601.0
flow_909_0,2551.0,2626.0
flow_1771_0,2553.0,2630.0
flow_951_0,2561.0,2631.0
flow_1346_0,2571.0,2623.0
flow_952_0,2581.0,2650.0
flow_957_0,2583.0,2653.0
flow_959_0,2611.0,2721.0
flow_960_0,2614.0,2683.0
flow_962_0,2641.0,2710.0
flow_965_0,2644.0,2756.0
flow_971_0,2647.0,2717.0
flow_1566_0,2648.0,2736.0
flow_973_0,2649.0,2736.0
flow_975_0,2651.0,2741.0
flow_976_0,2654.0,2896.0
flow_2124_0,2661.0,2741.0
flow_2125_0,2663.0,2896.0
flow_2126_0,2666.0,2736.0
flow_2128_0,2668.0,2756.0
flow_2129_0,2672.0,2741.0
flow_2901_0,2676.0,2727.0
flow_979_0,2711.0,2901.0
flow_980_0,2713.0,2903.0
flow_2907_0,2722.0,2826.0
flow_1371_0,2731.0,2830.0
flow_1579_0,2750.0,2807.0
flow_981_0,2751.0,2906.0
flow_985_0,2753.0,2909.0
flow_987_0,2756.0,2912.0
flow_991_0,2758.0,2866.0
flow_1043_0,2761.0,2813.0
flow_1001_0,2762.0,2915.0
flow_1005_0,2764.0,2918.0
flow_1986_0,2790.0,2900.0
flow_1008_0,2791.0,2920.0
flow_2893_0,2793.0,2922.0
flow_2130_0,2811.0,2902.0
flow_1961_0,2812.0,2863.0
flow_2131_0,2813.0,2905.0
flow_1988_0,2820.0,2908.0
flow_285_0,2823.0,2890.0
flow_493_0,2863.0,2976.0
flow_2898_0,2871.0,2976.0
flow_1795_0,2873.0,2980.0
flow_294_0,2891.0,2956.0
flow_2132_0,2891.0,2961.0
flow_2135_0,2893.0,2964.0
flow_2912_0,2906.0,2959.0
flow_1381_0,2911.0,2963.0
flow_1011_0,2911.0,2981.0
flow_501_0,2913.0,2965.0
flow_1014_0,2914.0,2983.0
flow_1017_0,2931.0,3016.0
flow_1020_0,2933.0,3020.0
flow_1021_0,2951.0,3086.0
flow_1023_0,2954.0,3036.0
flow_2136_0,2961.0,3036.0
flow_2137_0,2963.0,3041.0
flow_1578_0,2964.0,3016.0
flow_1024_0,2971.0,3040.0
flow_1592_0,2971.0,3026.0
flow_1027_0,2973.0,3043.0
flow_1040_0,2979.0,3030.0
flow_2914_0,2983.0,3096.0
flow_1028_0,2991.0,3061.0
flow_1030_0,2993.0,3064.0
flow_2000_0,3000.0,3386.0
flow_1032_0,3021.0,3091.0
flow_1036_0,3024.0,3094.0
flow_1373_0,3025.0,3106.0
flow_1037_0,3041.0,3110.0
flow_1038_0,3043.0,3126.0
flow_1385_0,3045.0,3146.0
flow_1393_0,3048.0,3100.0
flow_2138_0,3061.0,3130.0
flow_1044_0,3061.0,3130.0
flow_1045_0,3063.0,3156.0
flow_2139_0,3064.0,3134.0
flow_2927_0,3066.0,3150.0
flow_142_0,3081.0,3161.0
flow_1048_0,3101.0,3170.0
flow_1052_0,3103.0,3206.0
flow_1054_0,3121.0,3211.0
flow_1055_0,3124.0,3194.0
flow_2141_0,3151.0,3220.0
flow_2143_0,3154.0,3224.0
flow_2009_0,3160.0,3231.0
flow_2144_0,3171.0,3241.0
flow_2145_0,3174.0,3266.0
flow_525_0,3184.0,3270.0
flow_2011_0,3200.0,3272.0
flow_1056_0,3211.0,3356.0
flow_1057_0,3214.0,3283.0
flow_1817_0,3223.0,3293.0
flow_1060_0,3231.0,3300.0
flow_1061_0,3233.0,3303.0
flow_1063_0,3236.0,3306.0
flow_1065_0,3238.0,3308.0
flow_1068_0,3240.0,3311.0
flow_2146_0,3241.0,3310.0
flow_2147_0,3243.0,3313.0
flow_1072_0,3243.0,3313.0
flow_2150_0,3246.0,3315.0
flow_2151_0,3248.0,3319.0
flow_2155_0,3251.0,3321.0
flow_2156_0,3254.0,3323.0
flow_1612_0,3260.0,3313.0
flow_1818_0,3274.0,3344.0
flow_1074_0,3281.0,3350.0
flow_1079_0,3283.0,3366.0
flow_1082_0,3286.0,3370.0
flow_1083_0,3288.0,3396.0
flow_1084_0,3290.0,3400.0
flow_2158_0,3291.0,3362.0
flow_1088_0,3293.0,3426.0
flow_2159_0,3294.0,3366.0
flow_1092_0,3295.0,3366.0
flow_1096_0,3298.0,3368.0
flow_1097_0,3300.0,3371.0
flow_1394_0,3301.0,3390.0
flow_1102_0,3303.0,3373.0
flow_1107_0,3305.0,3376.0
flow_1108_0,3307.0,3430.0
flow_2921_0,3310.0,3380.0
flow_2016_0,3311.0,3396.0
flow_1111_0,3313.0,3383.0
flow_1117_0,3315.0,3386.0
flow_1120_0,3317.0,3388.0
flow_1122_0,3323.0,3446.0
flow_1407_0,3331.0,3436.0
flow_2947_0,3334.0,3416.0
flow_2164_0,3341.0,3426.0
flow_1127_0,3343.0,3576.0
flow_2165_0,3344.0,3414.0
flow_2939_0,3348.0,3430.0
flow_2019_0,3360.0,3430.0
flow_170_0,3381.0,3451.0
flow_1620_0,3390.0,3442.0
flow_326_0,3441.0,3496.0
flow_2958_0,3455.0,3516.0
flow_2166_0,3471.0,3541.0
flow_2168_0,3473.0,3544.0
flow_1827_0,3476.0,3547.0
flow_2021_0,3480.0,3551.0
flow_1129_0,3511.0,nan
flow_1131_0,3531.0,nan
flow_1132_0,3533.0,nan
flow_1135_0,3553.0,nan
flow_2954_0,3578.0,nan
flow_1412_0,3581.0,nan
flow_1413_0,3583.0,nan
flow_2967_0,3586.0,nan
flow_1416_0,3588.0,nan
flow_1628_0,3590.0,nan
