,enter_time,leave_time
flow_2756_0,131.0,206.0
flow_2757_0,134.0,204.0
flow_2758_0,151.0,221.0
flow_2759_0,155.0,684.0
flow_2760_0,168.0,238.0
flow_607_0,175.0,244.0
flow_2761_0,181.0,251.0
flow_2024_0,220.0,272.0
flow_2765_0,233.0,302.0
flow_2028_0,243.0,366.0
flow_2027_0,251.0,320.0
flow_2766_0,261.0,331.0
flow_2768_0,272.0,341.0
flow_619_0,291.0,370.0
flow_2038_0,308.0,360.0
flow_2772_0,324.0,476.0
flow_2773_0,337.0,407.0
flow_2046_0,351.0,421.0
flow_2775_0,371.0,480.0
flow_2776_0,376.0,516.0
flow_2054_0,378.0,430.0
flow_2777_0,379.0,521.0
flow_2057_0,384.0,506.0
flow_2058_0,387.0,438.0
flow_2061_0,390.0,442.0
flow_1442_0,402.0,455.0
flow_2029_0,411.0,480.0
flow_2779_0,411.0,481.0
flow_1440_0,436.0,616.0
flow_2780_0,451.0,523.0
flow_1444_0,463.0,566.0
flow_649_0,471.0,567.0
flow_1447_0,492.0,545.0
flow_1448_0,495.0,548.0
flow_2785_0,513.0,582.0
flow_1847_0,524.0,576.0
flow_2094_0,545.0,597.0
flow_2097_0,551.0,636.0
flow_2098_0,553.0,640.0
flow_2079_0,561.0,631.0
flow_2787_0,581.0,651.0
flow_2789_0,583.0,676.0
flow_214_0,601.0,652.0
flow_1441_0,606.0,657.0
flow_1452_0,612.0,665.0
flow_2792_0,632.0,701.0
flow_2093_0,647.0,776.0
flow_670_0,665.0,734.0
flow_683_0,668.0,737.0
flow_2764_0,681.0,746.0
flow_2063_0,684.0,766.0
flow_2796_0,693.0,780.0
flow_1459_0,702.0,755.0
flow_2121_0,702.0,755.0
flow_2102_0,706.0,816.0
flow_2797_0,709.0,1320.0
flow_1857_0,711.0,786.0
flow_690_0,731.0,797.0
flow_2130_0,735.0,788.0
flow_2798_0,741.0,821.0
flow_2799_0,743.0,814.0
flow_2136_0,755.0,808.0
flow_1466_0,781.0,850.0
flow_1461_0,782.0,834.0
flow_1463_0,785.0,837.0
flow_2801_0,791.0,886.0
flow_239_0,791.0,886.0
flow_2802_0,793.0,891.0
flow_266_0,794.0,864.0
flow_1450_0,796.0,866.0
flow_2051_0,801.0,866.0
flow_1234_0,808.0,891.0
flow_1239_0,811.0,871.0
flow_2145_0,812.0,871.0
flow_2803_0,821.0,893.0
flow_270_0,831.0,900.0
flow_2100_0,833.0,966.0
flow_36_0,836.0,926.0
flow_222_0,841.0,1210.0
flow_718_0,842.0,926.0
flow_2805_0,851.0,966.0
flow_1464_0,852.0,930.0
flow_1468_0,855.0,932.0
flow_2166_0,861.0,976.0
flow_2168_0,864.0,970.0
flow_2169_0,867.0,931.0
flow_1683_0,880.0,986.0
flow_2110_0,896.0,956.0
flow_2175_0,913.0,1006.0
flow_38_0,913.0,964.0
flow_729_0,921.0,1010.0
flow_1457_0,931.0,1001.0
