,enter_time,leave_time
flow_207_0,80.0,166.0
flow_208_0,87.0,170.0
flow_1652_0,104.0,326.0
flow_209_0,141.0,330.0
flow_211_0,144.0,214.0
flow_1_0,151.0,326.0
flow_214_0,161.0,346.0
flow_215_0,164.0,234.0
flow_1655_0,173.0,351.0
flow_216_0,181.0,251.0
flow_217_0,184.0,406.0
flow_218_0,187.0,257.0
flow_4_0,203.0,331.0
flow_1223_0,212.0,265.0
flow_1658_0,242.0,410.0
flow_219_0,261.0,413.0
flow_221_0,264.0,334.0
flow_225_0,266.0,415.0
flow_227_0,277.0,418.0
flow_11_0,291.0,361.0
flow_229_0,300.0,420.0
flow_2035_0,311.0,376.0
flow_1662_0,334.0,404.0
flow_1663_0,357.0,446.0
flow_1665_0,375.0,450.0
flow_230_0,381.0,452.0
flow_232_0,383.0,455.0
flow_233_0,386.0,457.0
flow_234_0,389.0,458.0
flow_235_0,391.0,461.0
flow_237_0,411.0,481.0
flow_238_0,414.0,486.0
flow_1227_0,426.0,526.0
flow_2055_0,431.0,501.0
flow_1839_0,434.0,504.0
flow_243_0,451.0,520.0
flow_244_0,453.0,536.0
flow_246_0,455.0,525.0
flow_247_0,458.0,541.0
flow_248_0,461.0,532.0
flow_249_0,464.0,543.0
flow_250_0,467.0,538.0
flow_251_0,470.0,540.0
flow_252_0,472.0,543.0
flow_253_0,475.0,546.0
flow_1671_0,477.0,548.0
flow_254_0,480.0,551.0
flow_619_0,481.0,586.0
flow_2763_0,481.0,550.0
flow_256_0,501.0,571.0
flow_257_0,504.0,596.0
flow_2042_0,511.0,590.0
flow_610_0,513.0,656.0
flow_258_0,521.0,600.0
flow_259_0,523.0,616.0
flow_260_0,525.0,595.0
flow_261_0,528.0,620.0
flow_263_0,533.0,622.0
flow_1230_0,536.0,660.0
flow_1675_0,545.0,615.0
flow_264_0,551.0,621.0
flow_265_0,554.0,625.0
flow_2063_0,561.0,646.0
flow_2074_0,564.0,677.0
flow_267_0,581.0,651.0
flow_268_0,584.0,680.0
flow_1678_0,596.0,666.0
flow_269_0,601.0,683.0
flow_271_0,603.0,686.0
flow_272_0,606.0,689.0
flow_273_0,608.0,691.0
flow_275_0,610.0,726.0
flow_1679_0,613.0,730.0
flow_276_0,613.0,683.0
flow_1238_0,615.0,668.0
flow_1681_0,647.0,717.0
flow_277_0,651.0,746.0
flow_280_0,653.0,750.0
flow_2054_0,655.0,766.0
flow_1682_0,658.0,728.0
flow_281_0,671.0,752.0
flow_1244_0,672.0,776.0
flow_283_0,674.0,744.0
flow_1245_0,675.0,780.0
flow_285_0,676.0,755.0
flow_286_0,679.0,758.0
flow_287_0,681.0,751.0
flow_2081_0,691.0,826.0
flow_1248_0,692.0,745.0
flow_2088_0,693.0,830.0
flow_288_0,711.0,786.0
flow_289_0,713.0,791.0
flow_1676_0,716.0,896.0
flow_1685_0,717.0,793.0
flow_637_0,747.0,899.0
flow_1846_0,761.0,866.0
flow_1657_0,771.0,926.0
flow_2129_0,774.0,846.0
flow_1689_0,784.0,871.0
flow_1462_0,801.0,876.0
flow_2132_0,801.0,853.0
flow_2127_0,804.0,929.0
flow_290_0,811.0,881.0
flow_291_0,813.0,884.0
flow_292_0,817.0,936.0
flow_294_0,820.0,890.0
flow_297_0,823.0,892.0
flow_2768_0,831.0,940.0
flow_2094_0,858.0,936.0
flow_1436_0,871.0,986.0
flow_2135_0,873.0,990.0
flow_299_0,881.0,956.0
flow_300_0,884.0,954.0
flow_301_0,886.0,961.0
flow_2098_0,887.0,958.0
flow_302_0,889.0,1006.0
flow_303_0,891.0,1010.0
flow_1680_0,891.0,1016.0
flow_304_0,893.0,966.0
flow_2144_0,911.0,996.0
