,enter_time,leave_time
flow_2027_0,160.0,212.0
flow_2035_0,192.0,347.0
flow_2029_0,211.0,280.0
flow_2042_0,220.0,350.0
flow_2045_0,232.0,284.0
flow_1838_0,251.0,366.0
flow_2046_0,263.0,316.0
flow_2024_0,274.0,344.0
flow_2756_0,281.0,396.0
flow_2759_0,283.0,401.0
flow_1437_0,286.0,346.0
flow_607_0,341.0,416.0
flow_1439_0,343.0,436.0
flow_2765_0,343.0,420.0
flow_2038_0,346.0,546.0
flow_2065_0,352.0,405.0
flow_2768_0,361.0,550.0
flow_2081_0,371.0,442.0
flow_2070_0,375.0,689.0
flow_2071_0,392.0,445.0
flow_2079_0,401.0,453.0
flow_2772_0,401.0,470.0
flow_2080_0,404.0,456.0
flow_1659_0,414.0,485.0
flow_2083_0,422.0,475.0
flow_2061_0,441.0,511.0
flow_1440_0,442.0,495.0
flow_1441_0,446.0,566.0
flow_2088_0,472.0,566.0
flow_2775_0,481.0,576.0
flow_2776_0,484.0,554.0
flow_11_0,501.0,571.0
flow_1857_0,521.0,597.0
flow_610_0,521.0,586.0
flow_1445_0,532.0,586.0
flow_1657_0,546.0,606.0
flow_1436_0,549.0,610.0
flow_2100_0,551.0,886.0
flow_2106_0,563.0,614.0
flow_2113_0,574.0,626.0
flow_2127_0,581.0,651.0
flow_2777_0,581.0,676.0
flow_2780_0,583.0,681.0
flow_2126_0,625.0,746.0
flow_2129_0,630.0,751.0
flow_2785_0,631.0,701.0
flow_1450_0,633.0,746.0
flow_2132_0,655.0,753.0
flow_2789_0,661.0,730.0
flow_1865_0,669.0,876.0
flow_2135_0,672.0,756.0
flow_1847_0,679.0,766.0
flow_1867_0,712.0,781.0
flow_239_0,715.0,1465.0
flow_1226_0,731.0,796.0
flow_2792_0,733.0,806.0
flow_1234_0,735.0,786.0
flow_2139_0,742.0,796.0
flow_266_0,744.0,826.0
flow_2143_0,748.0,800.0
flow_2144_0,751.0,816.0
flow_2121_0,766.0,886.0
flow_240_0,781.0,1036.0
flow_670_0,791.0,861.0
flow_2797_0,794.0,876.0
flow_2151_0,795.0,1036.0
flow_2063_0,801.0,853.0
flow_1846_0,804.0,1040.0
flow_2130_0,806.0,891.0
flow_2136_0,811.0,906.0
flow_2186_0,812.0,890.0
flow_642_0,812.0,863.0
flow_662_0,814.0,1041.0
flow_666_0,851.0,903.0
flow_674_0,854.0,1056.0
flow_2158_0,862.0,1061.0
flow_1877_0,870.0,946.0
flow_2205_0,873.0,1086.0
flow_1680_0,874.0,945.0
flow_270_0,878.0,949.0
flow_1878_0,887.0,957.0
flow_1466_0,891.0,960.0
flow_2801_0,893.0,976.0
flow_1683_0,894.0,976.0
flow_2165_0,895.0,948.0
flow_2166_0,913.0,966.0
flow_1457_0,916.0,996.0
flow_2168_0,916.0,969.0
flow_1681_0,941.0,1056.0
flow_683_0,961.0,1046.0
flow_2802_0,964.0,1034.0
flow_2803_0,967.0,1037.0
flow_689_0,971.0,1096.0
flow_1692_0,978.0,1047.0
flow_1231_0,980.0,1033.0
flow_2062_0,982.0,1061.0
flow_1694_0,998.0,1067.0
flow_2254_0,1021.0,1156.0
flow_720_0,1021.0,1073.0
flow_721_0,1022.0,1101.0
flow_46_0,1051.0,1196.0
flow_1861_0,1071.0,1123.0
flow_1473_0,1074.0,1127.0
flow_284_0,1074.0,1136.0
flow_2805_0,1081.0,1156.0
flow_2272_0,1083.0,1196.0
flow_2812_0,1084.0,1154.0
flow_1881_0,1090.0,1160.0
flow_1698_0,1094.0,1164.0
flow_1475_0,1094.0,1146.0
flow_2283_0,1128.0,1198.0
flow_2815_0,1141.0,1286.0
flow_56_0,1143.0,1291.0
flow_58_0,1151.0,1236.0
flow_294_0,1153.0,1239.0
flow_1281_0,1155.0,1286.0
flow_2817_0,1181.0,1306.0
flow_2150_0,1183.0,1310.0
flow_766_0,1186.0,1314.0
flow_2819_0,1201.0,1271.0
flow_2820_0,1204.0,1426.0
flow_222_0,1211.0,1647.0
flow_304_0,1221.0,1273.0
flow_2821_0,1221.0,1291.0
flow_777_0,1224.0,1316.0
flow_1478_0,1236.0,1366.0
flow_2824_0,1251.0,1320.0
flow_1480_0,1252.0,1370.0
flow_2825_0,1253.0,1336.0
flow_1485_0,1256.0,1308.0
flow_339_0,1274.0,1386.0
flow_755_0,1276.0,1456.0
flow_350_0,1277.0,1816.0
flow_2177_0,1292.0,1345.0
flow_1693_0,1294.0,1386.0
flow_1718_0,1297.0,1368.0
flow_1496_0,1311.0,1390.0
flow_2829_0,1313.0,1392.0
flow_1720_0,1344.0,1416.0
flow_1721_0,1348.0,2026.0
flow_1258_0,1351.0,1403.0
flow_1274_0,1354.0,1460.0
flow_739_0,1371.0,1456.0
flow_741_0,1373.0,1459.0
flow_794_0,1385.0,1496.0
flow_800_0,1387.0,1499.0
flow_2830_0,1391.0,1516.0
flow_2831_0,1393.0,1520.0
flow_1723_0,1395.0,2006.0
flow_1724_0,1398.0,2036.0
flow_1476_0,1401.0,1500.0
flow_2806_0,1411.0,1463.0
flow_333_0,1419.0,1476.0
flow_1886_0,1431.0,1506.0
flow_2182_0,1435.0,1506.0
flow_2353_0,1472.0,1541.0
flow_2832_0,1481.0,1556.0
flow_2835_0,1484.0,1554.0
flow_1735_0,1484.0,1556.0
flow_789_0,1491.0,1607.0
flow_793_0,1493.0,1610.0
flow_2176_0,1501.0,1576.0
flow_2837_0,1503.0,1581.0
flow_285_0,1517.0,1587.0
flow_1279_0,1521.0,1606.0
flow_1286_0,1523.0,1610.0
flow_1507_0,1526.0,1587.0
flow_1282_0,1566.0,1929.0
flow_1511_0,1574.0,1646.0
flow_1932_0,1587.0,1639.0
flow_2838_0,1621.0,1691.0
flow_302_0,1624.0,1706.0
flow_326_0,1631.0,1776.0
flow_1733_0,1636.0,1776.0
flow_1722_0,1636.0,1705.0
flow_1892_0,1641.0,1711.0
flow_1520_0,1653.0,1726.0
flow_324_0,1670.0,1739.0
flow_1292_0,1671.0,1781.0
flow_1293_0,1674.0,1726.0
flow_2839_0,1681.0,1796.0
flow_2844_0,1684.0,1754.0
flow_2391_0,1690.0,2011.0
flow_1938_0,1695.0,1781.0
flow_2847_0,1721.0,1801.0
flow_2851_0,1801.0,1871.0
flow_2853_0,1804.0,1966.0
flow_1739_0,1821.0,1873.0
flow_1309_0,1824.0,1886.0
flow_2855_0,1841.0,1970.0
flow_2857_0,1843.0,1986.0
flow_886_0,1848.0,1990.0
flow_1749_0,1857.0,1927.0
