,enter_time,leave_time
flow_2029_0,151.0,286.0
flow_2027_0,173.0,246.0
flow_2035_0,192.0,327.0
flow_2042_0,228.0,330.0
flow_2045_0,233.0,285.0
flow_2046_0,237.0,396.0
flow_2756_0,271.0,356.0
flow_607_0,273.0,361.0
flow_1437_0,273.0,326.0
flow_2024_0,274.0,344.0
flow_1838_0,311.0,386.0
flow_2759_0,311.0,380.0
flow_2765_0,313.0,446.0
flow_610_0,321.0,537.0
flow_1226_0,321.0,536.0
flow_1439_0,343.0,541.0
flow_2065_0,352.0,403.0
flow_2038_0,356.0,426.0
flow_2768_0,361.0,431.0
flow_2070_0,361.0,792.0
flow_2071_0,364.0,416.0
flow_2079_0,386.0,438.0
flow_2080_0,388.0,440.0
flow_2083_0,394.0,446.0
flow_1440_0,402.0,455.0
flow_2088_0,420.0,636.0
flow_1441_0,432.0,636.0
flow_1659_0,434.0,505.0
flow_2772_0,441.0,510.0
flow_2775_0,443.0,556.0
flow_2776_0,491.0,561.0
flow_2777_0,494.0,576.0
flow_1436_0,506.0,640.0
flow_2061_0,506.0,576.0
flow_2100_0,528.0,909.0
flow_2780_0,531.0,606.0
flow_1445_0,536.0,641.0
flow_2106_0,541.0,593.0
flow_1657_0,546.0,661.0
flow_642_0,551.0,606.0
flow_2113_0,551.0,603.0
flow_2081_0,561.0,631.0
flow_1857_0,564.0,647.0
flow_2127_0,591.0,662.0
flow_239_0,595.0,1345.0
flow_1450_0,602.0,656.0
flow_240_0,621.0,676.0
flow_2126_0,624.0,676.0
flow_1234_0,625.0,676.0
flow_2129_0,630.0,681.0
flow_11_0,631.0,736.0
flow_662_0,636.0,736.0
flow_2785_0,651.0,721.0
flow_2132_0,652.0,741.0
flow_670_0,653.0,724.0
flow_2135_0,655.0,766.0
flow_1847_0,659.0,756.0
flow_2063_0,661.0,713.0
flow_666_0,670.0,721.0
flow_266_0,678.0,756.0
flow_2789_0,683.0,760.0
flow_2792_0,704.0,846.0
flow_2139_0,715.0,771.0
flow_2143_0,720.0,772.0
flow_1865_0,721.0,796.0
flow_2144_0,724.0,786.0
flow_674_0,741.0,836.0
flow_1846_0,741.0,836.0
flow_1680_0,747.0,817.0
flow_270_0,751.0,846.0
flow_1861_0,752.0,806.0
flow_2151_0,762.0,840.0
flow_2158_0,771.0,876.0
