,enter_time,leave_time
flow_2756_0,121.0,190.0
flow_2757_0,129.0,199.0
flow_2758_0,142.0,212.0
flow_2759_0,155.0,628.0
flow_2760_0,168.0,238.0
flow_2761_0,211.0,281.0
flow_2024_0,220.0,272.0
flow_2765_0,233.0,302.0
flow_2028_0,236.0,287.0
flow_2029_0,243.0,312.0
flow_2766_0,246.0,316.0
flow_607_0,255.0,324.0
flow_2768_0,272.0,341.0
flow_2038_0,282.0,335.0
flow_2772_0,324.0,393.0
flow_2773_0,337.0,407.0
flow_2775_0,363.0,446.0
flow_2054_0,365.0,417.0
flow_1442_0,371.0,423.0
flow_2057_0,372.0,657.0
flow_2058_0,375.0,426.0
flow_2027_0,381.0,450.0
flow_2046_0,384.0,596.0
flow_2061_0,392.0,445.0
flow_619_0,411.0,462.0
flow_2776_0,411.0,480.0
flow_2777_0,413.0,483.0
flow_2779_0,417.0,487.0
flow_1440_0,422.0,601.0
flow_1847_0,433.0,485.0
flow_2780_0,451.0,520.0
flow_1444_0,453.0,526.0
flow_649_0,471.0,527.0
flow_1447_0,482.0,535.0
flow_214_0,501.0,552.0
flow_2785_0,513.0,606.0
flow_2079_0,531.0,606.0
flow_1448_0,532.0,585.0
flow_2094_0,565.0,617.0
flow_670_0,568.0,637.0
flow_2097_0,571.0,677.0
flow_2098_0,573.0,680.0
flow_1452_0,575.0,627.0
flow_2787_0,581.0,651.0
flow_2789_0,583.0,666.0
flow_1441_0,584.0,727.0
flow_2792_0,632.0,701.0
flow_239_0,670.0,740.0
flow_1459_0,676.0,728.0
flow_1461_0,683.0,766.0
flow_1234_0,685.0,786.0
flow_2093_0,687.0,757.0
flow_2796_0,693.0,776.0
flow_2764_0,701.0,770.0
flow_2121_0,702.0,755.0
flow_1463_0,703.0,836.0
flow_1464_0,714.0,841.0
flow_2102_0,716.0,806.0
flow_2797_0,721.0,1206.0
flow_2063_0,734.0,816.0
flow_683_0,735.0,816.0
flow_2798_0,741.0,811.0
flow_2130_0,742.0,794.0
flow_2799_0,743.0,814.0
flow_1857_0,751.0,820.0
flow_2136_0,752.0,804.0
flow_1468_0,763.0,843.0
flow_2051_0,770.0,846.0
flow_266_0,791.0,861.0
flow_1470_0,793.0,845.0
flow_270_0,794.0,876.0
flow_1466_0,801.0,876.0
flow_36_0,803.0,854.0
flow_222_0,810.0,1406.0
flow_2801_0,821.0,896.0
flow_2100_0,821.0,896.0
flow_2802_0,823.0,901.0
flow_2145_0,842.0,906.0
flow_38_0,843.0,894.0
flow_690_0,851.0,911.0
flow_718_0,853.0,926.0
flow_2110_0,859.0,910.0
flow_1450_0,859.0,930.0
flow_2803_0,861.0,986.0
flow_2805_0,863.0,991.0
flow_43_0,873.0,926.0
flow_1239_0,881.0,932.0
flow_1258_0,885.0,986.0
flow_1683_0,890.0,991.0
flow_2169_0,900.0,956.0
flow_729_0,902.0,961.0
flow_2175_0,906.0,963.0
flow_285_0,911.0,1080.0
flow_2184_0,918.0,969.0
flow_2166_0,931.0,1026.0
flow_288_0,934.0,1056.0
flow_2168_0,934.0,1003.0
flow_1231_0,937.0,1007.0
flow_2192_0,937.0,1056.0
flow_2186_0,941.0,1010.0
flow_1457_0,943.0,1013.0
flow_46_0,971.0,1067.0
flow_2199_0,983.0,1076.0
flow_2811_0,991.0,1061.0
flow_2812_0,994.0,1071.0
flow_2150_0,998.0,1106.0
flow_2096_0,1011.0,1086.0
flow_768_0,1014.0,1096.0
flow_1692_0,1020.0,1096.0
flow_2815_0,1021.0,1110.0
flow_2817_0,1023.0,1126.0
flow_745_0,1031.0,1086.0
flow_755_0,1033.0,1090.0
flow_2818_0,1040.0,1110.0
flow_60_0,1046.0,1097.0
flow_2212_0,1047.0,1116.0
flow_2819_0,1052.0,1131.0
flow_2176_0,1060.0,1146.0
flow_2820_0,1067.0,1166.0
flow_1473_0,1068.0,1146.0
flow_2810_0,1079.0,1136.0
flow_766_0,1082.0,1135.0
flow_2821_0,1082.0,1170.0
flow_2214_0,1084.0,1138.0
flow_778_0,1084.0,1136.0
flow_777_0,1085.0,1174.0
flow_2822_0,1100.0,1170.0
