,enter_time,leave_time
flow_207_0,149.0,219.0
flow_208_0,159.0,229.0
flow_209_0,169.0,238.0
flow_1652_0,176.0,245.0
flow_1655_0,251.0,321.0
flow_214_0,271.0,346.0
flow_217_0,273.0,351.0
flow_2763_0,335.0,436.0
flow_2764_0,337.0,407.0
flow_1_0,391.0,460.0
flow_4_0,393.0,463.0
flow_9_0,396.0,496.0
flow_11_0,400.0,469.0
flow_13_0,403.0,473.0
flow_1658_0,421.0,490.0
flow_219_0,423.0,526.0
flow_225_0,441.0,531.0
flow_227_0,443.0,533.0
flow_229_0,446.0,536.0
flow_230_0,448.0,538.0
flow_1663_0,451.0,541.0
flow_1665_0,453.0,544.0
flow_631_0,535.0,646.0
flow_232_0,631.0,700.0
flow_233_0,633.0,776.0
flow_1442_0,634.0,705.0
flow_222_0,648.0,718.0
flow_1462_0,670.0,776.0
flow_235_0,671.0,781.0
flow_238_0,674.0,744.0
flow_1231_0,688.0,1230.0
flow_243_0,691.0,761.0
flow_244_0,693.0,764.0
flow_1671_0,695.0,796.0
flow_247_0,698.0,801.0
flow_249_0,700.0,803.0
flow_253_0,703.0,806.0
flow_254_0,705.0,809.0
flow_257_0,707.0,777.0
flow_258_0,710.0,780.0
flow_1679_0,712.0,811.0
flow_1839_0,731.0,801.0
flow_259_0,771.0,840.0
flow_261_0,773.0,843.0
flow_263_0,775.0,846.0
flow_265_0,786.0,855.0
flow_1685_0,789.0,859.0
flow_268_0,821.0,890.0
flow_269_0,823.0,893.0
flow_271_0,841.0,911.0
flow_1252_0,843.0,1086.0
flow_272_0,844.0,917.0
flow_273_0,846.0,921.0
flow_275_0,849.0,923.0
flow_58_0,880.0,949.0
flow_1256_0,885.0,1090.0
flow_277_0,893.0,962.0
flow_280_0,895.0,965.0
flow_239_0,905.0,986.0
flow_649_0,911.0,1186.0
flow_281_0,923.0,1056.0
flow_2054_0,931.0,983.0
flow_690_0,934.0,1189.0
flow_61_0,941.0,1796.0
flow_715_0,945.0,1015.0
flow_285_0,961.0,1031.0
flow_286_0,964.0,1034.0
