,enter_time,leave_time
flow_2027_0,173.0,236.0
flow_2029_0,181.0,256.0
flow_2756_0,190.0,259.0
flow_2035_0,192.0,337.0
flow_2042_0,225.0,340.0
flow_2759_0,227.0,297.0
flow_2045_0,245.0,298.0
flow_2046_0,249.0,306.0
flow_1437_0,257.0,337.0
flow_2024_0,277.0,346.0
flow_1838_0,281.0,356.0
flow_607_0,287.0,396.0
flow_610_0,321.0,387.0
flow_2765_0,323.0,400.0
flow_1439_0,331.0,387.0
flow_2065_0,332.0,383.0
flow_2768_0,351.0,476.0
flow_2070_0,355.0,678.0
flow_2038_0,356.0,480.0
flow_2081_0,363.0,433.0
flow_1226_0,371.0,426.0
flow_2071_0,392.0,445.0
flow_1440_0,394.0,447.0
flow_2079_0,401.0,486.0
flow_2772_0,403.0,496.0
flow_2080_0,404.0,456.0
flow_1441_0,415.0,586.0
flow_2083_0,425.0,478.0
flow_1659_0,444.0,515.0
flow_2088_0,450.0,586.0
flow_2775_0,451.0,526.0
flow_2100_0,482.0,856.0
flow_2776_0,501.0,571.0
flow_1657_0,502.0,636.0
flow_2777_0,504.0,576.0
flow_1436_0,516.0,640.0
flow_239_0,519.0,1143.0
flow_11_0,521.0,591.0
flow_2106_0,523.0,575.0
flow_2061_0,526.0,596.0
flow_1847_0,538.0,646.0
flow_1445_0,542.0,636.0
flow_2113_0,566.0,618.0
flow_2780_0,571.0,651.0
flow_2127_0,572.0,642.0
flow_1234_0,602.0,653.0
flow_2785_0,603.0,673.0
flow_240_0,604.0,657.0
flow_642_0,612.0,663.0
flow_2126_0,623.0,686.0
flow_2129_0,629.0,691.0
flow_662_0,636.0,706.0
flow_2132_0,639.0,710.0
flow_2135_0,642.0,736.0
flow_666_0,645.0,697.0
flow_1450_0,656.0,707.0
flow_670_0,660.0,730.0
flow_1857_0,661.0,730.0
flow_2139_0,666.0,741.0
flow_2789_0,681.0,750.0
flow_2143_0,685.0,737.0
flow_1865_0,689.0,806.0
flow_266_0,698.0,776.0
flow_2792_0,704.0,776.0
flow_2144_0,712.0,796.0
flow_270_0,714.0,784.0
flow_2151_0,725.0,800.0
flow_674_0,731.0,866.0
flow_2121_0,746.0,816.0
flow_683_0,761.0,830.0
flow_2158_0,763.0,871.0
flow_2165_0,770.0,822.0
flow_2166_0,774.0,846.0
flow_2168_0,777.0,851.0
flow_2130_0,789.0,858.0
flow_689_0,791.0,936.0
flow_2136_0,794.0,876.0
flow_2177_0,802.0,854.0
flow_1861_0,831.0,886.0
flow_1258_0,835.0,887.0
flow_2182_0,843.0,941.0
flow_222_0,861.0,1290.0
flow_1867_0,862.0,931.0
flow_2186_0,864.0,966.0
flow_1680_0,873.0,944.0
flow_2190_0,874.0,926.0
flow_1457_0,877.0,971.0
flow_2797_0,881.0,1046.0
flow_1466_0,884.0,966.0
flow_2193_0,897.0,956.0
flow_1681_0,901.0,956.0
flow_1683_0,904.0,1006.0
flow_2200_0,912.0,996.0
flow_284_0,921.0,996.0
flow_720_0,941.0,993.0
flow_2210_0,944.0,997.0
flow_2213_0,962.0,1066.0
flow_2215_0,968.0,1071.0
flow_721_0,971.0,1086.0
flow_2205_0,971.0,1046.0
flow_1473_0,975.0,1027.0
flow_2225_0,982.0,1034.0
flow_285_0,991.0,1061.0
flow_2231_0,996.0,1047.0
flow_2235_0,999.0,1056.0
flow_2150_0,1011.0,1080.0
flow_1877_0,1021.0,1147.0
flow_2239_0,1023.0,1096.0
flow_1878_0,1025.0,1095.0
flow_2240_0,1026.0,1090.0
flow_1692_0,1028.0,1151.0
flow_2801_0,1033.0,1146.0
flow_2802_0,1036.0,1106.0
flow_1231_0,1041.0,1093.0
flow_739_0,1051.0,1136.0
flow_741_0,1053.0,1140.0
flow_1694_0,1057.0,1166.0
flow_2244_0,1065.0,1156.0
flow_2803_0,1071.0,1142.0
flow_294_0,1071.0,1136.0
flow_1475_0,1073.0,1140.0
flow_2805_0,1074.0,1151.0
flow_304_0,1076.0,1128.0
flow_2812_0,1076.0,1147.0
flow_2815_0,1079.0,1166.0
flow_1478_0,1079.0,1156.0
flow_1480_0,1082.0,1160.0
flow_2063_0,1082.0,1135.0
flow_766_0,1088.0,1171.0
flow_1698_0,1098.0,1171.0
flow_2254_0,1101.0,1174.0
flow_2817_0,1101.0,1173.0
flow_46_0,1103.0,1196.0
flow_1881_0,1105.0,1175.0
flow_2272_0,1106.0,1197.0
flow_1274_0,1111.0,1187.0
flow_56_0,1121.0,1216.0
flow_2176_0,1123.0,1220.0
flow_2214_0,1126.0,1224.0
flow_1485_0,1132.0,1185.0
flow_1279_0,1134.0,1191.0
flow_777_0,1141.0,1226.0
flow_2062_0,1141.0,1206.0
flow_2226_0,1142.0,1212.0
flow_58_0,1143.0,1210.0
flow_2819_0,1144.0,1216.0
flow_1281_0,1165.0,1266.0
flow_2283_0,1171.0,1241.0
flow_2820_0,1193.0,1366.0
flow_326_0,1211.0,1276.0
flow_2821_0,1211.0,1281.0
flow_2806_0,1214.0,1266.0
flow_2191_0,1214.0,1286.0
flow_1476_0,1216.0,1286.0
flow_2824_0,1231.0,1300.0
flow_2825_0,1233.0,1326.0
flow_794_0,1236.0,1330.0
flow_755_0,1236.0,1306.0
flow_1286_0,1241.0,1310.0
flow_330_0,1261.0,1313.0
flow_789_0,1271.0,1356.0
flow_800_0,1275.0,1344.0
flow_339_0,1278.0,1347.0
flow_2829_0,1281.0,1350.0
flow_2218_0,1283.0,1376.0
flow_1718_0,1297.0,1368.0
flow_1496_0,1303.0,1381.0
flow_302_0,1321.0,1396.0
flow_2830_0,1323.0,1401.0
flow_1720_0,1324.0,1396.0
flow_1721_0,1328.0,2056.0
flow_793_0,1331.0,1387.0
flow_1693_0,1336.0,1416.0
flow_2831_0,1341.0,1420.0
flow_1723_0,1355.0,1476.0
flow_1292_0,1357.0,1526.0
flow_350_0,1377.0,1876.0
flow_333_0,1389.0,1526.0
flow_2832_0,1391.0,1460.0
flow_1724_0,1394.0,1881.0
flow_2835_0,1394.0,1464.0
flow_2251_0,1402.0,1530.0
flow_2837_0,1423.0,1506.0
flow_1846_0,1431.0,1530.0
flow_351_0,1434.0,1486.0
flow_1293_0,1442.0,1493.0
flow_2838_0,1443.0,1513.0
flow_1507_0,1445.0,1497.0
flow_324_0,1451.0,1537.0
flow_1282_0,1453.0,1796.0
flow_1511_0,1482.0,1666.0
flow_1892_0,1491.0,1561.0
flow_2839_0,1493.0,1596.0
flow_1904_0,1494.0,1596.0
