,enter_time,leave_time
flow_607_0,155.0,266.0
flow_2756_0,161.0,270.0
flow_2757_0,164.0,234.0
flow_2758_0,191.0,261.0
flow_2759_0,194.0,864.0
flow_2029_0,233.0,326.0
flow_2027_0,260.0,330.0
flow_2760_0,271.0,341.0
flow_2761_0,273.0,344.0
flow_2765_0,291.0,416.0
flow_2024_0,292.0,345.0
flow_2766_0,294.0,364.0
flow_2768_0,296.0,421.0
flow_2028_0,298.0,356.0
flow_2772_0,331.0,436.0
flow_2773_0,371.0,441.0
flow_2775_0,374.0,516.0
flow_1442_0,382.0,435.0
flow_2776_0,451.0,521.0
flow_2038_0,452.0,505.0
flow_1444_0,453.0,504.0
flow_2777_0,453.0,556.0
flow_1440_0,468.0,546.0
flow_619_0,471.0,577.0
flow_1447_0,476.0,528.0
flow_214_0,505.0,576.0
flow_2779_0,511.0,581.0
flow_2780_0,514.0,746.0
flow_1847_0,520.0,572.0
flow_1448_0,532.0,585.0
flow_2764_0,541.0,596.0
flow_1452_0,565.0,617.0
flow_2046_0,611.0,696.0
flow_1441_0,626.0,686.0
flow_239_0,627.0,746.0
flow_670_0,635.0,751.0
flow_2785_0,641.0,753.0
flow_2787_0,644.0,714.0
flow_1234_0,648.0,751.0
flow_1857_0,651.0,753.0
flow_1459_0,668.0,720.0
flow_1461_0,674.0,736.0
flow_683_0,675.0,756.0
flow_2789_0,681.0,759.0
flow_2792_0,683.0,761.0
flow_1463_0,743.0,796.0
flow_1464_0,745.0,799.0
flow_2796_0,751.0,836.0
flow_2797_0,754.0,1372.0
flow_1466_0,761.0,1001.0
flow_1239_0,761.0,812.0
flow_2063_0,764.0,996.0
flow_1468_0,764.0,816.0
flow_36_0,803.0,856.0
flow_38_0,806.0,858.0
flow_266_0,811.0,881.0
flow_270_0,814.0,1000.0
flow_2054_0,832.0,886.0
flow_2057_0,838.0,916.0
flow_2058_0,841.0,892.0
flow_2061_0,843.0,895.0
flow_222_0,854.0,1168.0
