,enter_time,leave_time
flow_2756_0,116.0,185.0
flow_2757_0,141.0,211.0
flow_2758_0,143.0,214.0
flow_2759_0,155.0,626.0
flow_2760_0,168.0,238.0
flow_2761_0,181.0,251.0
flow_2024_0,220.0,272.0
flow_2765_0,233.0,302.0
flow_2766_0,261.0,331.0
flow_2028_0,268.0,396.0
flow_2768_0,272.0,341.0
flow_2038_0,283.0,335.0
flow_2772_0,324.0,406.0
flow_2773_0,337.0,407.0
flow_2054_0,351.0,466.0
flow_2057_0,357.0,486.0
flow_2058_0,360.0,471.0
flow_619_0,362.0,536.0
flow_2775_0,363.0,432.0
flow_1442_0,370.0,422.0
flow_2776_0,376.0,445.0
flow_2777_0,379.0,448.0
flow_2061_0,382.0,435.0
flow_2027_0,411.0,480.0
flow_2779_0,411.0,481.0
flow_2046_0,414.0,806.0
flow_1444_0,444.0,537.0
flow_2780_0,451.0,520.0
flow_1440_0,458.0,811.0
flow_1447_0,476.0,528.0
flow_1448_0,490.0,542.0
flow_2785_0,513.0,582.0
flow_2094_0,523.0,666.0
flow_2097_0,528.0,670.0
flow_2098_0,534.0,686.0
flow_1452_0,546.0,598.0
flow_2787_0,571.0,641.0
flow_2789_0,581.0,656.0
flow_1847_0,584.0,636.0
flow_1441_0,596.0,690.0
flow_2029_0,603.0,676.0
flow_239_0,617.0,696.0
flow_2792_0,632.0,701.0
flow_607_0,635.0,716.0
flow_2121_0,645.0,697.0
flow_2093_0,646.0,806.0
flow_649_0,651.0,707.0
flow_1459_0,662.0,715.0
flow_2102_0,673.0,811.0
flow_1461_0,683.0,756.0
flow_1463_0,701.0,760.0
flow_2796_0,701.0,896.0
flow_2130_0,702.0,755.0
flow_1464_0,714.0,777.0
flow_2797_0,731.0,1527.0
flow_2798_0,734.0,900.0
flow_2136_0,737.0,790.0
flow_2799_0,751.0,821.0
flow_2145_0,755.0,836.0
flow_670_0,755.0,831.0
flow_683_0,757.0,846.0
flow_1239_0,761.0,836.0
flow_1450_0,769.0,841.0
flow_1466_0,771.0,850.0
flow_1468_0,773.0,841.0
flow_2079_0,781.0,850.0
flow_2764_0,783.0,906.0
flow_36_0,785.0,911.0
flow_2100_0,791.0,861.0
flow_2801_0,791.0,860.0
flow_2802_0,793.0,863.0
flow_1470_0,802.0,855.0
flow_2803_0,805.0,874.0
flow_1857_0,831.0,916.0
flow_38_0,833.0,884.0
