,enter_time,leave_time
flow_1223_0,114.0,184.0
flow_1436_0,149.0,716.0
flow_1224_0,151.0,226.0
flow_1437_0,193.0,263.0
flow_1438_0,223.0,292.0
flow_1226_0,241.0,311.0
flow_1654_0,248.0,317.0
flow_1439_0,260.0,330.0
flow_2035_0,271.0,596.0
flow_2042_0,291.0,600.0
flow_1440_0,297.0,367.0
flow_1227_0,301.0,371.0
flow_1229_0,341.0,410.0
flow_1441_0,341.0,411.0
flow_11_0,362.0,596.0
flow_1230_0,401.0,471.0
flow_1231_0,404.0,926.0
flow_2028_0,414.0,484.0
flow_1233_0,421.0,490.0
flow_2070_0,421.0,473.0
flow_1234_0,424.0,836.0
flow_17_0,432.0,501.0
flow_2768_0,452.0,504.0
flow_2038_0,454.0,508.0
flow_1445_0,473.0,543.0
flow_2058_0,488.0,557.0
flow_619_0,491.0,837.0
flow_1659_0,491.0,542.0
flow_1238_0,501.0,571.0
flow_19_0,503.0,572.0
flow_1239_0,504.0,573.0
flow_610_0,531.0,656.0
flow_2088_0,533.0,660.0
flow_2100_0,537.0,589.0
flow_637_0,540.0,840.0
flow_1242_0,541.0,610.0
flow_2081_0,543.0,696.0
flow_1449_0,543.0,612.0
flow_212_0,555.0,636.0
flow_213_0,558.0,640.0
flow_1244_0,560.0,630.0
flow_1450_0,561.0,631.0
flow_1453_0,563.0,636.0
flow_1657_0,570.0,700.0
flow_1245_0,573.0,643.0
flow_222_0,625.0,1675.0
flow_1248_0,631.0,701.0
flow_1457_0,633.0,706.0
flow_2126_0,651.0,703.0
flow_1458_0,651.0,736.0
flow_2129_0,670.0,722.0
flow_1250_0,671.0,740.0
flow_1252_0,673.0,743.0
flow_1460_0,681.0,750.0
flow_2127_0,683.0,786.0
flow_1254_0,692.0,766.0
flow_1676_0,694.0,765.0
flow_2112_0,721.0,796.0
flow_1256_0,761.0,876.0
flow_1258_0,764.0,840.0
flow_2132_0,781.0,846.0
flow_1260_0,782.0,852.0
flow_33_0,783.0,876.0
flow_2135_0,783.0,851.0
flow_2139_0,785.0,838.0
flow_2144_0,788.0,866.0
flow_2151_0,791.0,871.0
flow_2062_0,792.0,846.0
flow_2063_0,801.0,866.0
flow_1681_0,803.0,906.0
flow_1846_0,806.0,910.0
flow_2158_0,810.0,863.0
flow_1262_0,821.0,890.0
flow_2790_0,821.0,890.0
flow_1680_0,824.0,907.0
flow_1472_0,841.0,936.0
flow_240_0,855.0,1066.0
flow_1263_0,861.0,936.0
flow_2182_0,871.0,927.0
flow_2145_0,884.0,956.0
flow_1473_0,891.0,961.0
flow_662_0,891.0,943.0
flow_1475_0,893.0,964.0
flow_1267_0,901.0,971.0
flow_1268_0,903.0,976.0
flow_1691_0,906.0,981.0
flow_284_0,918.0,1070.0
flow_2098_0,919.0,971.0
flow_1476_0,931.0,1000.0
flow_2193_0,931.0,986.0
flow_1861_0,931.0,1072.0
flow_2161_0,934.0,1016.0
flow_294_0,941.0,1006.0
flow_1270_0,941.0,1021.0
flow_1689_0,945.0,996.0
flow_1695_0,947.0,1023.0
flow_2200_0,951.0,1006.0
flow_1271_0,961.0,1030.0
flow_1696_0,964.0,1034.0
flow_2798_0,968.0,1066.0
flow_2797_0,971.0,1046.0
flow_1478_0,973.0,1043.0
flow_1480_0,976.0,1046.0
flow_1273_0,980.0,1050.0
flow_2169_0,995.0,1166.0
flow_674_0,1001.0,1086.0
flow_1274_0,1001.0,1075.0
flow_689_0,1004.0,1056.0
flow_2167_0,1011.0,1166.0
flow_1870_0,1013.0,1170.0
flow_293_0,1025.0,1186.0
flow_1277_0,1030.0,1190.0
flow_2213_0,1031.0,1091.0
flow_2215_0,1034.0,1096.0
flow_1485_0,1041.0,1111.0
flow_1486_0,1043.0,1170.0
flow_58_0,1055.0,1107.0
flow_1279_0,1061.0,1136.0
flow_1487_0,1063.0,1186.0
flow_721_0,1071.0,1122.0
flow_2240_0,1073.0,1125.0
flow_1700_0,1074.0,1145.0
flow_1703_0,1077.0,1147.0
flow_304_0,1081.0,1146.0
flow_1867_0,1082.0,1134.0
flow_2244_0,1090.0,1142.0
flow_2251_0,1111.0,1163.0
flow_739_0,1114.0,1237.0
flow_1705_0,1118.0,1194.0
flow_1706_0,1120.0,1190.0
flow_1878_0,1121.0,1241.0
flow_1881_0,1126.0,1256.0
flow_741_0,1131.0,1261.0
flow_2257_0,1134.0,1186.0
flow_2247_0,1141.0,1210.0
flow_318_0,1142.0,1211.0
flow_2806_0,1149.0,1236.0
flow_2262_0,1151.0,1276.0
flow_1282_0,1161.0,1230.0
flow_1286_0,1164.0,1476.0
flow_1710_0,1165.0,1246.0
flow_1287_0,1167.0,1237.0
flow_2266_0,1167.0,1279.0
flow_1713_0,1170.0,1250.0
flow_61_0,1183.0,1266.0
flow_239_0,1193.0,1256.0
flow_1714_0,1194.0,1265.0
flow_1716_0,1198.0,1271.0
flow_1497_0,1201.0,1476.0
flow_2813_0,1204.0,1286.0
flow_1289_0,1211.0,1286.0
flow_1290_0,1213.0,1290.0
flow_2274_0,1221.0,1761.0
flow_2277_0,1227.0,1278.0
flow_1292_0,1231.0,1480.0
flow_326_0,1241.0,1297.0
flow_2222_0,1244.0,1326.0
flow_329_0,1245.0,1297.0
flow_2284_0,1260.0,1486.0
flow_330_0,1261.0,1316.0
flow_336_0,1265.0,1316.0
flow_1503_0,1273.0,1481.0
flow_2294_0,1281.0,1386.0
flow_1293_0,1291.0,1696.0
flow_2203_0,1291.0,1360.0
flow_2283_0,1293.0,1390.0
flow_1295_0,1294.0,1363.0
flow_1506_0,1296.0,1365.0
flow_1507_0,1312.0,1382.0
flow_2243_0,1315.0,1396.0
