,enter_time,leave_time
flow_1222_0,1.0,75.0
flow_1223_0,38.0,399.0
flow_1224_0,75.0,150.0
flow_1650_0,81.0,276.0
flow_1651_0,83.0,280.0
flow_1225_0,112.0,196.0
flow_1837_0,114.0,166.0
flow_1653_0,141.0,336.0
flow_1226_0,149.0,286.0
flow_2030_0,154.0,276.0
flow_212_0,162.0,213.0
flow_213_0,164.0,216.0
flow_2031_0,171.0,223.0
flow_1227_0,186.0,291.0
flow_1228_0,223.0,297.0
flow_222_0,228.0,280.0
flow_1229_0,260.0,426.0
flow_2041_0,261.0,313.0
flow_2047_0,264.0,336.0
flow_1436_0,271.0,342.0
flow_1654_0,291.0,343.0
flow_1656_0,294.0,366.0
flow_1230_0,297.0,431.0
flow_1231_0,301.0,446.0
flow_1232_0,315.0,389.0
flow_1233_0,329.0,450.0
flow_2048_0,331.0,396.0
flow_2055_0,333.0,401.0
flow_1234_0,343.0,486.0
flow_1235_0,357.0,431.0
flow_1236_0,371.0,445.0
flow_1657_0,381.0,466.0
flow_1659_0,383.0,722.0
flow_1237_0,385.0,459.0
flow_1660_0,386.0,496.0
flow_2756_0,386.0,466.0
flow_1661_0,388.0,500.0
flow_1666_0,393.0,456.0
flow_1238_0,399.0,491.0
flow_239_0,401.0,576.0
flow_240_0,405.0,456.0
flow_1239_0,413.0,596.0
flow_1240_0,427.0,501.0
flow_1667_0,431.0,546.0
flow_1668_0,433.0,550.0
flow_1839_0,441.0,496.0
flow_1241_0,441.0,515.0
flow_2063_0,443.0,499.0
flow_1242_0,455.0,600.0
flow_1438_0,461.0,596.0
flow_2028_0,463.0,600.0
flow_2038_0,466.0,616.0
flow_1243_0,469.0,543.0
flow_1669_0,471.0,566.0
flow_1670_0,474.0,581.0
flow_1244_0,483.0,616.0
flow_1245_0,497.0,620.0
flow_1246_0,511.0,585.0
flow_2067_0,521.0,573.0
flow_2068_0,524.0,577.0
flow_1247_0,525.0,599.0
flow_1248_0,539.0,898.0
flow_2074_0,541.0,656.0
flow_2077_0,543.0,660.0
flow_2070_0,553.0,623.0
flow_1249_0,553.0,627.0
flow_2078_0,561.0,663.0
flow_2091_0,564.0,616.0
flow_2768_0,565.0,706.0
flow_1250_0,567.0,651.0
flow_2092_0,567.0,665.0
flow_2095_0,569.0,668.0
flow_2099_0,573.0,625.0
flow_1251_0,581.0,655.0
flow_1672_0,581.0,633.0
flow_1674_0,584.0,656.0
flow_266_0,591.0,661.0
flow_270_0,593.0,663.0
flow_1252_0,595.0,676.0
flow_1253_0,601.0,675.0
