,enter_time,leave_time
flow_1436_0,321.0,416.0
flow_1437_0,323.0,421.0
flow_13_0,326.0,377.0
flow_1438_0,351.0,436.0
flow_1439_0,353.0,441.0
flow_1224_0,361.0,436.0
flow_212_0,363.0,440.0
flow_1440_0,381.0,466.0
flow_2028_0,381.0,433.0
flow_1441_0,383.0,902.0
flow_619_0,383.0,436.0
flow_213_0,391.0,466.0
flow_1654_0,393.0,470.0
flow_1442_0,401.0,838.0
flow_1444_0,403.0,474.0
flow_2764_0,409.0,486.0
flow_222_0,421.0,1353.0
flow_1229_0,423.0,511.0
flow_1445_0,431.0,506.0
flow_1447_0,434.0,504.0
flow_214_0,451.0,557.0
flow_1448_0,451.0,521.0
flow_1449_0,454.0,606.0
flow_217_0,455.0,507.0
flow_1450_0,471.0,1072.0
flow_2054_0,491.0,556.0
flow_1231_0,491.0,1166.0
flow_637_0,517.0,666.0
flow_2058_0,531.0,583.0
flow_1452_0,541.0,611.0
flow_1233_0,541.0,611.0
flow_1453_0,544.0,670.0
flow_649_0,551.0,646.0
flow_1457_0,571.0,1177.0
flow_1458_0,573.0,710.0
flow_2094_0,591.0,651.0
flow_1459_0,591.0,661.0
flow_1460_0,594.0,712.0
flow_17_0,611.0,715.0
flow_1239_0,611.0,686.0
flow_19_0,613.0,717.0
flow_1242_0,613.0,706.0
flow_1461_0,631.0,701.0
flow_1463_0,633.0,704.0
flow_33_0,651.0,721.0
flow_2790_0,654.0,737.0
flow_1464_0,671.0,741.0
flow_2051_0,689.0,796.0
flow_1468_0,701.0,771.0
flow_2097_0,721.0,796.0
flow_2098_0,723.0,1051.0
flow_2093_0,732.0,846.0
flow_1470_0,751.0,821.0
flow_1471_0,754.0,866.0
flow_1250_0,761.0,836.0
flow_36_0,772.0,841.0
flow_38_0,774.0,845.0
flow_2796_0,791.0,851.0
flow_1472_0,791.0,860.0
flow_1473_0,793.0,876.0
flow_266_0,812.0,896.0
flow_1474_0,821.0,906.0
flow_2112_0,821.0,890.0
flow_1475_0,824.0,926.0
flow_1252_0,824.0,894.0
flow_2798_0,832.0,883.0
flow_2102_0,834.0,946.0
