,enter_time,leave_time
flow_2027_0,160.0,226.0
flow_2029_0,161.0,286.0
flow_2035_0,192.0,297.0
flow_2042_0,225.0,300.0
flow_2045_0,232.0,284.0
flow_2046_0,236.0,306.0
flow_607_0,261.0,336.0
flow_2756_0,263.0,341.0
flow_2024_0,274.0,344.0
flow_2759_0,321.0,396.0
flow_1838_0,331.0,416.0
flow_2065_0,342.0,394.0
flow_2038_0,345.0,416.0
flow_2081_0,371.0,441.0
flow_2765_0,371.0,466.0
flow_2768_0,374.0,626.0
flow_610_0,381.0,506.0
flow_1437_0,416.0,506.0
flow_1226_0,431.0,510.0
flow_1439_0,436.0,596.0
flow_2061_0,438.0,508.0
flow_2772_0,441.0,516.0
flow_2775_0,443.0,521.0
flow_2070_0,462.0,848.0
flow_1659_0,464.0,534.0
flow_2071_0,466.0,518.0
flow_1440_0,472.0,525.0
flow_1441_0,476.0,601.0
flow_2776_0,491.0,561.0
flow_2777_0,494.0,566.0
flow_1857_0,520.0,590.0
flow_1847_0,528.0,646.0
flow_2780_0,551.0,651.0
flow_1445_0,552.0,604.0
flow_1657_0,556.0,607.0
flow_2079_0,563.0,616.0
flow_2080_0,566.0,618.0
flow_2083_0,570.0,622.0
flow_642_0,572.0,625.0
flow_2088_0,581.0,676.0
flow_11_0,581.0,676.0
flow_2127_0,581.0,651.0
flow_2785_0,591.0,661.0
flow_1234_0,631.0,683.0
flow_1450_0,642.0,756.0
flow_2789_0,653.0,726.0
flow_239_0,655.0,1292.0
flow_2100_0,655.0,1016.0
flow_2063_0,685.0,737.0
flow_1846_0,688.0,760.0
flow_662_0,691.0,760.0
flow_666_0,695.0,747.0
flow_1436_0,698.0,806.0
flow_670_0,701.0,771.0
flow_2792_0,731.0,800.0
flow_1865_0,731.0,816.0
flow_266_0,758.0,856.0
flow_674_0,781.0,847.0
flow_689_0,783.0,851.0
flow_1867_0,791.0,861.0
flow_1680_0,794.0,865.0
flow_2797_0,801.0,976.0
flow_1466_0,804.0,877.0
flow_2186_0,812.0,882.0
flow_1683_0,815.0,896.0
flow_240_0,821.0,926.0
flow_1681_0,831.0,931.0
flow_1258_0,842.0,893.0
flow_1861_0,844.0,906.0
flow_1457_0,846.0,917.0
flow_2205_0,870.0,976.0
flow_683_0,891.0,966.0
flow_2106_0,912.0,965.0
flow_2113_0,924.0,976.0
flow_2062_0,931.0,1106.0
flow_1231_0,934.0,986.0
flow_1473_0,937.0,990.0
flow_294_0,938.0,1110.0
flow_2801_0,953.0,1036.0
flow_2802_0,956.0,1026.0
flow_2803_0,958.0,1029.0
flow_2805_0,961.0,1041.0
flow_1692_0,964.0,1036.0
flow_270_0,967.0,1039.0
flow_284_0,1001.0,1156.0
flow_46_0,1001.0,1117.0
flow_1475_0,1015.0,1161.0
flow_2254_0,1031.0,1100.0
flow_1478_0,1035.0,1176.0
flow_1480_0,1037.0,1180.0
flow_1694_0,1054.0,1146.0
flow_1877_0,1069.0,1150.0
flow_1878_0,1073.0,1143.0
flow_1698_0,1076.0,1186.0
flow_2812_0,1081.0,1151.0
flow_2815_0,1084.0,1186.0
flow_1881_0,1092.0,1161.0
flow_2272_0,1094.0,1476.0
flow_720_0,1111.0,1163.0
flow_222_0,1111.0,1537.0
flow_304_0,1111.0,1163.0
flow_721_0,1114.0,1176.0
flow_2283_0,1131.0,1201.0
flow_1485_0,1134.0,1187.0
flow_58_0,1141.0,1266.0
flow_56_0,1171.0,1240.0
flow_2817_0,1173.0,1256.0
flow_1476_0,1186.0,1256.0
flow_2121_0,1212.0,1286.0
flow_2819_0,1241.0,1311.0
flow_2820_0,1244.0,1476.0
flow_2821_0,1246.0,1316.0
flow_2824_0,1249.0,1319.0
flow_2825_0,1252.0,1321.0
flow_339_0,1268.0,1337.0
flow_350_0,1270.0,1801.0
flow_1274_0,1281.0,1347.0
flow_285_0,1281.0,1352.0
flow_1279_0,1283.0,1351.0
flow_2829_0,1291.0,1396.0
flow_2830_0,1293.0,1401.0
flow_1693_0,1299.0,1426.0
flow_2126_0,1305.0,1366.0
flow_324_0,1316.0,1430.0
flow_1718_0,1317.0,1388.0
flow_1892_0,1341.0,1411.0
flow_1286_0,1341.0,1467.0
flow_1292_0,1343.0,1471.0
flow_1720_0,1364.0,1434.0
flow_1721_0,1368.0,2090.0
flow_326_0,1371.0,1496.0
flow_330_0,1374.0,1426.0
flow_1723_0,1385.0,1480.0
flow_1724_0,1388.0,1996.0
flow_1293_0,1392.0,1443.0
flow_333_0,1396.0,1466.0
flow_766_0,1398.0,1486.0
flow_1496_0,1411.0,1490.0
flow_302_0,1413.0,1516.0
flow_2831_0,1416.0,1521.0
flow_2832_0,1418.0,1523.0
flow_777_0,1420.0,1526.0
flow_2835_0,1423.0,1493.0
flow_1904_0,1441.0,1516.0
flow_739_0,1441.0,1497.0
flow_741_0,1443.0,1500.0
flow_1507_0,1453.0,1586.0
flow_1511_0,1458.0,1546.0
flow_2837_0,1461.0,1530.0
flow_2838_0,1464.0,1534.0
flow_1282_0,1490.0,1856.0
flow_2353_0,1521.0,1591.0
flow_1735_0,1525.0,1606.0
flow_2839_0,1541.0,1610.0
flow_794_0,1545.0,1626.0
flow_2844_0,1561.0,1630.0
flow_351_0,1590.0,1642.0
flow_2129_0,1592.0,1646.0
flow_1733_0,1596.0,1649.0
flow_1932_0,1603.0,1654.0
flow_1896_0,1612.0,1663.0
