,enter_time,leave_time
flow_2756_0,116.0,266.0
flow_2757_0,151.0,221.0
flow_2758_0,153.0,224.0
flow_2759_0,156.0,777.0
flow_2760_0,231.0,301.0
flow_2761_0,233.0,304.0
flow_607_0,245.0,336.0
flow_2027_0,250.0,337.0
flow_2024_0,262.0,315.0
flow_2765_0,281.0,406.0
flow_2766_0,284.0,354.0
flow_2029_0,291.0,406.0
flow_619_0,321.0,426.0
flow_2768_0,351.0,446.0
flow_2772_0,353.0,450.0
flow_1442_0,402.0,455.0
flow_2028_0,412.0,476.0
flow_2773_0,451.0,521.0
flow_2775_0,454.0,617.0
flow_2776_0,531.0,621.0
flow_2777_0,533.0,756.0
flow_1440_0,534.0,606.0
flow_649_0,551.0,626.0
flow_2764_0,551.0,626.0
flow_214_0,553.0,630.0
flow_2779_0,561.0,631.0
flow_1444_0,563.0,706.0
flow_2780_0,564.0,760.0
flow_670_0,575.0,786.0
flow_1447_0,602.0,655.0
flow_1448_0,605.0,658.0
flow_2046_0,611.0,681.0
flow_2063_0,647.0,756.0
flow_1452_0,657.0,709.0
flow_1847_0,665.0,718.0
flow_1234_0,665.0,760.0
flow_2785_0,671.0,790.0
flow_2787_0,674.0,744.0
flow_683_0,677.0,816.0
flow_2038_0,682.0,735.0
flow_2789_0,691.0,819.0
flow_2792_0,693.0,856.0
flow_2796_0,711.0,866.0
flow_2797_0,714.0,1366.0
flow_1466_0,741.0,960.0
flow_1459_0,742.0,794.0
flow_239_0,751.0,820.0
flow_2798_0,751.0,871.0
flow_2799_0,754.0,824.0
flow_1441_0,759.0,846.0
flow_2054_0,762.0,850.0
flow_1239_0,781.0,846.0
flow_2057_0,803.0,876.0
flow_2058_0,806.0,896.0
flow_2801_0,811.0,1016.0
flow_2802_0,813.0,1020.0
flow_690_0,891.0,996.0
flow_36_0,893.0,996.0
flow_2186_0,893.0,1016.0
flow_38_0,896.0,947.0
flow_2803_0,901.0,1036.0
flow_2805_0,903.0,1041.0
flow_2061_0,912.0,964.0
flow_1258_0,925.0,1020.0
flow_222_0,931.0,1321.0
flow_43_0,943.0,1000.0
flow_2811_0,961.0,1031.0
flow_2812_0,964.0,1086.0
flow_46_0,991.0,1091.0
flow_2815_0,1001.0,1106.0
flow_2079_0,1011.0,1086.0
flow_1461_0,1012.0,1156.0
flow_1463_0,1015.0,1160.0
flow_1231_0,1024.0,1094.0
flow_2817_0,1041.0,1110.0
flow_2818_0,1044.0,1114.0
flow_1450_0,1045.0,1156.0
flow_768_0,1058.0,1128.0
flow_2810_0,1059.0,1316.0
flow_2819_0,1061.0,1166.0
flow_1857_0,1071.0,1166.0
flow_1683_0,1073.0,1170.0
flow_56_0,1076.0,1171.0
flow_1464_0,1102.0,1320.0
flow_1468_0,1105.0,1323.0
flow_60_0,1113.0,1164.0
flow_2820_0,1131.0,1256.0
flow_2821_0,1133.0,1261.0
flow_266_0,1141.0,1211.0
flow_270_0,1144.0,1257.0
flow_1496_0,1150.0,1276.0
flow_2822_0,1161.0,1231.0
flow_2824_0,1164.0,1280.0
flow_777_0,1167.0,1282.0
flow_1886_0,1168.0,1316.0
flow_2254_0,1191.0,1260.0
flow_1457_0,1194.0,1264.0
flow_1692_0,1196.0,1356.0
flow_2825_0,1201.0,1285.0
flow_2827_0,1204.0,1274.0
flow_2094_0,1225.0,1323.0
flow_1470_0,1232.0,1285.0
flow_1281_0,1251.0,1386.0
flow_1694_0,1253.0,1391.0
flow_2828_0,1261.0,1331.0
flow_2829_0,1264.0,1386.0
flow_2830_0,1281.0,1390.0
flow_2831_0,1283.0,1476.0
flow_2832_0,1286.0,1480.0
flow_2097_0,1286.0,1366.0
flow_2833_0,1288.0,1359.0
flow_2098_0,1288.0,1370.0
flow_2834_0,1291.0,1361.0
flow_1698_0,1291.0,1361.0
flow_2806_0,1294.0,1476.0
flow_824_0,1305.0,1374.0
flow_2835_0,1341.0,1516.0
flow_2836_0,1344.0,1436.0
flow_1693_0,1365.0,1418.0
flow_2837_0,1381.0,1521.0
flow_2838_0,1383.0,1523.0
flow_2051_0,1391.0,1486.0
flow_2839_0,1401.0,1526.0
flow_2840_0,1404.0,1496.0
flow_339_0,1411.0,1480.0
flow_1877_0,1413.0,1516.0
flow_1473_0,1429.0,1521.0
flow_718_0,1431.0,1487.0
flow_350_0,1432.0,1503.0
flow_729_0,1433.0,1490.0
flow_1720_0,1434.0,1505.0
flow_745_0,1436.0,1596.0
flow_2093_0,1446.0,1576.0
flow_1293_0,1465.0,1566.0
flow_2841_0,1501.0,1571.0
flow_1488_0,1502.0,1555.0
flow_2844_0,1504.0,1666.0
flow_1490_0,1506.0,1596.0
flow_2102_0,1507.0,1581.0
flow_2846_0,1520.0,1616.0
flow_755_0,1561.0,1656.0
flow_1271_0,1561.0,1656.0
flow_1282_0,1564.0,2053.0
flow_1724_0,1581.0,1651.0
flow_1735_0,1584.0,1666.0
flow_1460_0,1588.0,1658.0
flow_1485_0,1591.0,1662.0
flow_1494_0,1595.0,1661.0
flow_1500_0,1615.0,1786.0
flow_2121_0,1632.0,1684.0
flow_1526_0,1641.0,1711.0
flow_2847_0,1651.0,2572.0
flow_2851_0,1653.0,1781.0
flow_2852_0,1657.0,1727.0
flow_2853_0,1660.0,1796.0
flow_2855_0,1662.0,1800.0
flow_1505_0,1666.0,1791.0
flow_2100_0,1671.0,1776.0
flow_766_0,1671.0,1723.0
flow_1476_0,1674.0,1744.0
flow_2856_0,1691.0,1761.0
flow_2857_0,1694.0,1816.0
flow_2858_0,1711.0,1826.0
flow_2859_0,1714.0,1784.0
flow_1904_0,1733.0,1803.0
flow_1509_0,1747.0,1936.0
flow_859_0,1756.0,1940.0
flow_1523_0,1764.0,1956.0
flow_2110_0,1796.0,1961.0
flow_2861_0,1801.0,1870.0
flow_2096_0,1803.0,1996.0
flow_2863_0,1804.0,1874.0
flow_1528_0,1812.0,2000.0
flow_1529_0,1816.0,1868.0
flow_2864_0,1821.0,1891.0
flow_2866_0,1824.0,2156.0
flow_2867_0,1851.0,2160.0
flow_1289_0,1851.0,2003.0
flow_778_0,1851.0,1936.0
flow_2869_0,1853.0,2162.0
flow_1290_0,1855.0,1907.0
flow_1721_0,1861.0,1913.0
flow_285_0,1863.0,1916.0
flow_939_0,1884.0,1976.0
flow_1739_0,1896.0,1956.0
flow_1534_0,1906.0,2005.0
flow_794_0,1921.0,1973.0
flow_2130_0,1934.0,1986.0
flow_949_0,1935.0,2165.0
flow_838_0,1954.0,2025.0
flow_1538_0,1955.0,2007.0
flow_2871_0,1971.0,2041.0
flow_2872_0,1974.0,2126.0
flow_2875_0,1976.0,2168.0
flow_2877_0,1979.0,2170.0
flow_2878_0,1992.0,2830.0
flow_1758_0,2000.0,2409.0
flow_1540_0,2002.0,2096.0
flow_1541_0,2021.0,2091.0
flow_1543_0,2022.0,2100.0
flow_2880_0,2038.0,2108.0
flow_2136_0,2055.0,2107.0
flow_2391_0,2066.0,2136.0
flow_1330_0,2078.0,2161.0
flow_2882_0,2084.0,2210.0
flow_2145_0,2105.0,2286.0
flow_1551_0,2113.0,2287.0
flow_2166_0,2120.0,2196.0
flow_2168_0,2123.0,2206.0
flow_854_0,2131.0,2291.0
flow_288_0,2133.0,2293.0
flow_2874_0,2136.0,2296.0
flow_1552_0,2143.0,2298.0
flow_433_0,2171.0,2241.0
flow_1761_0,2174.0,2267.0
flow_1756_0,2236.0,2290.0
flow_1746_0,2239.0,2291.0
flow_2169_0,2248.0,2299.0
flow_994_0,2248.0,2357.0
flow_2129_0,2261.0,2313.0
flow_1557_0,2266.0,2366.0
flow_2883_0,2271.0,2340.0
flow_431_0,2271.0,2370.0
flow_2884_0,2273.0,2343.0
flow_1560_0,2313.0,2376.0
flow_1766_0,2321.0,2391.0
flow_304_0,2358.0,2436.0
flow_2150_0,2370.0,2439.0
flow_2885_0,2372.0,2456.0
flow_2886_0,2374.0,2461.0
flow_2175_0,2386.0,2566.0
flow_800_0,2401.0,2453.0
flow_828_0,2404.0,2570.0
flow_2184_0,2432.0,2575.0
flow_302_0,2441.0,2607.0
flow_1033_0,2455.0,2525.0
flow_1896_0,2465.0,2606.0
flow_1972_0,2473.0,2610.0
flow_1942_0,2476.0,2546.0
flow_114_0,2476.0,2547.0
flow_2192_0,2480.0,2577.0
flow_2887_0,2501.0,2616.0
flow_1340_0,2501.0,2566.0
flow_2889_0,2504.0,2610.0
flow_989_0,2506.0,2570.0
flow_1567_0,2515.0,2572.0
flow_1568_0,2518.0,2569.0
flow_846_0,2561.0,2626.0
flow_853_0,2563.0,2629.0
flow_1342_0,2591.0,2643.0
flow_132_0,2601.0,2653.0
flow_2891_0,2601.0,2726.0
flow_2894_0,2604.0,2674.0
flow_1043_0,2608.0,2730.0
flow_1577_0,2615.0,2668.0
flow_1348_0,2618.0,2726.0
flow_855_0,2621.0,2696.0
flow_2176_0,2626.0,2826.0
flow_2199_0,2636.0,2701.0
flow_2896_0,2651.0,2721.0
flow_2897_0,2654.0,2831.0
flow_2899_0,2656.0,2833.0
flow_2900_0,2659.0,2836.0
flow_1349_0,2661.0,2756.0
flow_2901_0,2661.0,2839.0
flow_2903_0,2664.0,2856.0
flow_1075_0,2687.0,2861.0
flow_1969_0,2692.0,2744.0
flow_2904_0,2701.0,2846.0
flow_1587_0,2702.0,2755.0
flow_806_0,2711.0,2826.0
flow_1927_0,2715.0,2846.0
flow_2212_0,2732.0,2816.0
flow_1979_0,2735.0,2820.0
flow_2214_0,2738.0,2790.0
flow_142_0,2741.0,2816.0
flow_2905_0,2751.0,2916.0
flow_2907_0,2753.0,2920.0
flow_330_0,2755.0,2851.0
flow_2191_0,2756.0,2936.0
flow_1362_0,2772.0,2823.0
