,enter_time,leave_time
flow_2027_0,193.0,446.0
flow_2035_0,218.0,270.0
flow_2042_0,276.0,366.0
flow_610_0,282.0,370.0
flow_1838_0,291.0,361.0
flow_2029_0,294.0,386.0
flow_2024_0,306.0,376.0
flow_2756_0,321.0,390.0
flow_607_0,323.0,406.0
flow_2045_0,325.0,378.0
flow_1226_0,334.0,457.0
flow_2759_0,341.0,411.0
flow_2046_0,353.0,451.0
flow_2081_0,371.0,441.0
flow_2065_0,398.0,450.0
flow_2070_0,404.0,707.0
flow_1437_0,406.0,460.0
flow_2071_0,407.0,459.0
flow_2765_0,411.0,480.0
flow_2768_0,414.0,486.0
flow_2079_0,415.0,736.0
flow_2038_0,419.0,490.0
flow_1439_0,426.0,496.0
flow_2080_0,432.0,484.0
flow_2772_0,451.0,520.0
flow_2083_0,452.0,505.0
flow_2775_0,453.0,566.0
flow_1440_0,472.0,525.0
flow_1441_0,476.0,536.0
flow_1659_0,477.0,548.0
flow_2776_0,481.0,551.0
flow_2777_0,484.0,571.0
flow_2780_0,511.0,580.0
flow_642_0,532.0,584.0
flow_1234_0,535.0,587.0
flow_1445_0,552.0,676.0
flow_2061_0,569.0,639.0
flow_1847_0,580.0,649.0
flow_2785_0,585.0,655.0
flow_1657_0,619.0,676.0
flow_2088_0,622.0,680.0
flow_1450_0,626.0,680.0
flow_662_0,641.0,806.0
flow_666_0,671.0,723.0
flow_2100_0,680.0,1091.0
flow_2789_0,681.0,750.0
flow_1436_0,696.0,876.0
flow_239_0,708.0,1580.0
flow_240_0,711.0,807.0
flow_266_0,719.0,851.0
flow_670_0,720.0,790.0
flow_270_0,721.0,886.0
flow_683_0,723.0,846.0
flow_674_0,731.0,880.0
flow_2792_0,781.0,851.0
flow_2797_0,783.0,866.0
flow_2106_0,817.0,869.0
flow_1258_0,825.0,877.0
flow_2113_0,842.0,895.0
flow_2801_0,861.0,946.0
flow_284_0,861.0,966.0
flow_2126_0,862.0,966.0
flow_1680_0,864.0,935.0
flow_1683_0,868.0,946.0
flow_2129_0,869.0,971.0
flow_2802_0,873.0,943.0
flow_1457_0,876.0,951.0
flow_2132_0,877.0,1006.0
flow_2135_0,880.0,1010.0
flow_2063_0,881.0,933.0
flow_1681_0,884.0,971.0
flow_2139_0,889.0,1066.0
flow_2803_0,893.0,963.0
flow_2143_0,895.0,947.0
flow_2144_0,898.0,1070.0
flow_2127_0,901.0,972.0
flow_1857_0,904.0,977.0
flow_2805_0,910.0,979.0
flow_2151_0,910.0,1073.0
flow_1846_0,911.0,1006.0
flow_1473_0,914.0,966.0
flow_2158_0,918.0,1076.0
flow_2165_0,925.0,978.0
flow_2166_0,929.0,996.0
flow_2168_0,932.0,1001.0
flow_1475_0,940.0,1010.0
flow_2186_0,941.0,1017.0
flow_2205_0,944.0,1046.0
flow_2177_0,972.0,1025.0
flow_1692_0,974.0,1086.0
flow_689_0,981.0,1079.0
flow_2121_0,983.0,1086.0
flow_2182_0,985.0,1081.0
flow_1478_0,985.0,1067.0
flow_720_0,988.0,1041.0
flow_222_0,991.0,1610.0
flow_2190_0,1000.0,1052.0
flow_1466_0,1003.0,1090.0
flow_1694_0,1004.0,1106.0
flow_2130_0,1016.0,1106.0
flow_2812_0,1021.0,1091.0
flow_2193_0,1023.0,1096.0
flow_1480_0,1023.0,1074.0
flow_2136_0,1036.0,1111.0
flow_2200_0,1038.0,1100.0
flow_294_0,1041.0,1096.0
flow_721_0,1041.0,1116.0
flow_739_0,1043.0,1120.0
flow_1231_0,1044.0,1096.0
flow_741_0,1046.0,1136.0
flow_2210_0,1055.0,1107.0
flow_2213_0,1058.0,1139.0
flow_2815_0,1064.0,1146.0
flow_2215_0,1064.0,1196.0
flow_304_0,1071.0,1123.0
flow_1274_0,1087.0,1139.0
flow_1476_0,1088.0,1157.0
flow_1698_0,1094.0,1164.0
flow_2225_0,1095.0,1147.0
flow_2231_0,1107.0,1160.0
flow_2235_0,1111.0,1186.0
flow_1485_0,1112.0,1165.0
flow_2817_0,1113.0,1246.0
flow_2239_0,1119.0,1190.0
flow_2240_0,1122.0,1201.0
flow_766_0,1138.0,1250.0
flow_2819_0,1143.0,1213.0
flow_2820_0,1146.0,1216.0
flow_2821_0,1154.0,1224.0
flow_1281_0,1155.0,1246.0
flow_2254_0,1161.0,1250.0
flow_2062_0,1161.0,1226.0
flow_2272_0,1164.0,1296.0
flow_1865_0,1166.0,1300.0
flow_2283_0,1170.0,1240.0
flow_285_0,1171.0,1241.0
flow_1867_0,1172.0,1243.0
flow_2244_0,1182.0,1266.0
flow_11_0,1190.0,1266.0
flow_2806_0,1192.0,1245.0
flow_2251_0,1195.0,1270.0
flow_777_0,1201.0,1286.0
flow_1279_0,1201.0,1271.0
flow_2256_0,1203.0,1255.0
flow_2150_0,1203.0,1291.0
flow_2824_0,1221.0,1306.0
flow_2825_0,1223.0,1310.0
flow_326_0,1231.0,1336.0
flow_2257_0,1232.0,1336.0
flow_330_0,1234.0,1286.0
flow_2258_0,1236.0,1288.0
flow_46_0,1241.0,1317.0
flow_1496_0,1244.0,1366.0
flow_2260_0,1252.0,1304.0
flow_1718_0,1256.0,1326.0
flow_1286_0,1271.0,1340.0
flow_2262_0,1282.0,1341.0
flow_339_0,1282.0,1366.0
flow_755_0,1289.0,1356.0
flow_2829_0,1296.0,1371.0
flow_2830_0,1299.0,1386.0
flow_2266_0,1302.0,1356.0
flow_2831_0,1304.0,1390.0
flow_1720_0,1304.0,1386.0
flow_1721_0,1307.0,2380.0
flow_1723_0,1311.0,1381.0
flow_2274_0,1313.0,2056.0
flow_2832_0,1319.0,1406.0
flow_2277_0,1319.0,1401.0
flow_794_0,1325.0,1409.0
flow_800_0,1327.0,1412.0
flow_2284_0,1328.0,1576.0
flow_58_0,1341.0,1396.0
flow_2214_0,1359.0,1429.0
flow_1292_0,1364.0,1577.0
flow_2226_0,1374.0,1443.0
flow_1507_0,1380.0,1566.0
flow_2835_0,1381.0,1451.0
flow_1293_0,1383.0,1435.0
flow_2176_0,1390.0,1459.0
flow_1693_0,1392.0,1462.0
flow_2261_0,1414.0,1484.0
flow_2837_0,1421.0,1490.0
flow_351_0,1424.0,1476.0
flow_333_0,1424.0,1581.0
flow_350_0,1435.0,2091.0
flow_1724_0,1437.0,2140.0
flow_2291_0,1437.0,1489.0
flow_2191_0,1441.0,1526.0
flow_2294_0,1445.0,2017.0
flow_1861_0,1451.0,1571.0
flow_2298_0,1452.0,1504.0
flow_1877_0,1461.0,1532.0
flow_1878_0,1465.0,1535.0
flow_2301_0,1492.0,1545.0
flow_2302_0,1496.0,1650.0
flow_789_0,1501.0,1696.0
flow_2838_0,1503.0,1573.0
flow_793_0,1503.0,1700.0
flow_1511_0,1506.0,1647.0
flow_2839_0,1506.0,1586.0
flow_1881_0,1511.0,1581.0
flow_2218_0,1512.0,1591.0
flow_2353_0,1514.0,1586.0
flow_2307_0,1520.0,1716.0
flow_365_0,1531.0,1650.0
flow_1735_0,1548.0,1617.0
flow_1722_0,1556.0,1625.0
flow_1739_0,1561.0,1697.0
flow_56_0,1571.0,1640.0
flow_302_0,1573.0,1656.0
flow_843_0,1581.0,1720.0
flow_2844_0,1591.0,1661.0
flow_2323_0,1605.0,1722.0
flow_2847_0,1623.0,1706.0
flow_1520_0,1623.0,1816.0
flow_324_0,1631.0,1711.0
flow_1282_0,1633.0,2056.0
flow_2325_0,1645.0,1725.0
flow_2308_0,1648.0,1739.0
flow_2338_0,1650.0,1728.0
flow_1309_0,1651.0,1820.0
flow_2339_0,1654.0,1817.0
flow_2340_0,1657.0,1730.0
flow_2347_0,1695.0,1748.0
flow_1733_0,1706.0,1757.0
flow_405_0,1711.0,1763.0
flow_2851_0,1711.0,1781.0
flow_806_0,1711.0,1780.0
flow_2853_0,1714.0,1783.0
flow_1892_0,1715.0,1785.0
flow_2359_0,1729.0,1846.0
flow_2360_0,1732.0,1851.0
flow_2222_0,1744.0,1826.0
flow_2364_0,1744.0,1866.0
flow_2855_0,1751.0,1826.0
flow_2295_0,1753.0,1830.0
flow_2857_0,1781.0,1886.0
flow_1896_0,1784.0,1837.0
flow_1749_0,1784.0,1855.0
flow_886_0,1785.0,1890.0
flow_2861_0,1805.0,1875.0
flow_1904_0,1821.0,1890.0
flow_2391_0,1824.0,1926.0
flow_883_0,1831.0,1907.0
flow_838_0,1831.0,1883.0
flow_1737_0,1834.0,1906.0
flow_2348_0,1838.0,1908.0
flow_903_0,1844.0,1916.0
flow_424_0,1851.0,1910.0
flow_1886_0,1860.0,2006.0
flow_1756_0,1871.0,2011.0
flow_2361_0,1872.0,1941.0
flow_2224_0,1880.0,2086.0
flow_2385_0,1891.0,1943.0
flow_2386_0,1895.0,2267.0
flow_2393_0,1900.0,2011.0
flow_2397_0,1914.0,2475.0
flow_2398_0,1917.0,2090.0
flow_2866_0,1921.0,1991.0
flow_2867_0,1923.0,1994.0
flow_2399_0,1932.0,1985.0
flow_1758_0,1944.0,2016.0
flow_907_0,1952.0,2003.0
flow_922_0,1954.0,2024.0
flow_915_0,1954.0,2136.0
flow_1932_0,1963.0,2014.0
flow_925_0,1965.0,2018.0
flow_1938_0,1971.0,2140.0
flow_1761_0,1974.0,2066.0
flow_1755_0,1976.0,2156.0
flow_2317_0,1976.0,2136.0
flow_2869_0,1981.0,2051.0
flow_931_0,2005.0,2057.0
flow_2875_0,2011.0,2096.0
flow_1746_0,2014.0,2100.0
flow_2379_0,2017.0,2087.0
flow_433_0,2025.0,2096.0
flow_1330_0,2026.0,2078.0
flow_1923_0,2032.0,2101.0
flow_2877_0,2053.0,2122.0
flow_1766_0,2064.0,2146.0
flow_2878_0,2071.0,2426.0
flow_1765_0,2071.0,2156.0
flow_2390_0,2073.0,2631.0
flow_1334_0,2101.0,2196.0
flow_1927_0,2104.0,2157.0
flow_1535_0,2109.0,2179.0
flow_2415_0,2114.0,2286.0
flow_1547_0,2135.0,2201.0
flow_2423_0,2143.0,2196.0
flow_967_0,2145.0,2214.0
flow_2882_0,2161.0,2231.0
flow_959_0,2181.0,2256.0
flow_949_0,2181.0,2250.0
flow_1548_0,2183.0,2286.0
flow_965_0,2183.0,2260.0
flow_2883_0,2184.0,2346.0
flow_2383_0,2188.0,2266.0
flow_1771_0,2191.0,2256.0
flow_2884_0,2202.0,2271.0
flow_2432_0,2212.0,2316.0
flow_2885_0,2233.0,2351.0
flow_2438_0,2235.0,2288.0
flow_2886_0,2250.0,2326.0
flow_1346_0,2253.0,2316.0
