,enter_time,leave_time
flow_1436_0,121.0,206.0
flow_1437_0,123.0,211.0
flow_1438_0,151.0,246.0
flow_1439_0,301.0,376.0
flow_1440_0,303.0,380.0
flow_1224_0,311.0,380.0
flow_1654_0,313.0,416.0
flow_13_0,313.0,364.0
flow_212_0,330.0,420.0
flow_1441_0,331.0,802.0
flow_214_0,331.0,387.0
flow_213_0,332.0,422.0
flow_1442_0,334.0,778.0
flow_17_0,350.0,420.0
flow_222_0,380.0,1143.0
flow_619_0,401.0,453.0
flow_1444_0,401.0,471.0
flow_217_0,402.0,454.0
flow_1445_0,404.0,476.0
flow_1447_0,406.0,476.0
flow_2028_0,420.0,473.0
flow_19_0,421.0,506.0
flow_2764_0,439.0,496.0
flow_637_0,448.0,556.0
flow_1448_0,451.0,521.0
flow_1449_0,454.0,561.0
flow_1229_0,461.0,556.0
flow_1231_0,463.0,1097.0
flow_1450_0,471.0,1180.0
flow_1452_0,501.0,571.0
flow_1453_0,504.0,661.0
flow_1457_0,571.0,1227.0
flow_1458_0,573.0,740.0
flow_2054_0,591.0,686.0
flow_1233_0,601.0,736.0
flow_1239_0,604.0,674.0
flow_2058_0,620.0,672.0
flow_1459_0,621.0,691.0
flow_1460_0,624.0,836.0
flow_33_0,631.0,840.0
flow_1461_0,661.0,731.0
flow_1463_0,663.0,734.0
flow_2790_0,666.0,856.0
flow_1242_0,681.0,836.0
flow_1464_0,731.0,801.0
flow_1250_0,731.0,840.0
flow_1468_0,733.0,804.0
flow_36_0,741.0,811.0
flow_38_0,744.0,814.0
flow_1252_0,753.0,823.0
flow_649_0,753.0,826.0
flow_1254_0,764.0,856.0
flow_39_0,801.0,871.0
flow_1256_0,801.0,871.0
flow_2796_0,801.0,877.0
flow_2112_0,803.0,906.0
flow_43_0,805.0,874.0
flow_2798_0,832.0,883.0
flow_48_0,861.0,936.0
flow_293_0,870.0,956.0
flow_1470_0,881.0,951.0
flow_1471_0,884.0,976.0
flow_1472_0,886.0,957.0
flow_1473_0,889.0,959.0
flow_2094_0,891.0,946.0
flow_1474_0,891.0,980.0
flow_53_0,901.0,982.0
flow_1262_0,901.0,971.0
flow_2806_0,908.0,985.0
flow_1475_0,911.0,996.0
flow_1476_0,913.0,1527.0
flow_1263_0,931.0,1000.0
flow_1689_0,935.0,1026.0
flow_2051_0,936.0,1006.0
flow_2097_0,951.0,1006.0
flow_2098_0,953.0,1261.0
flow_1478_0,971.0,1046.0
flow_1480_0,973.0,1050.0
flow_1268_0,981.0,1051.0
flow_1270_0,1004.0,1126.0
flow_2093_0,1021.0,1087.0
flow_2797_0,1021.0,1116.0
flow_285_0,1021.0,1086.0
flow_60_0,1022.0,1091.0
flow_288_0,1023.0,1090.0
flow_1691_0,1041.0,1131.0
flow_1271_0,1044.0,1120.0
flow_266_0,1063.0,1136.0
flow_67_0,1093.0,1144.0
flow_690_0,1094.0,1176.0
flow_1485_0,1121.0,1710.0
flow_1486_0,1123.0,1310.0
flow_2096_0,1126.0,1177.0
flow_1695_0,1131.0,1201.0
flow_1277_0,1133.0,1204.0
flow_2102_0,1151.0,1216.0
flow_768_0,1154.0,1226.0
flow_2810_0,1168.0,1237.0
flow_1282_0,1181.0,1876.0
flow_2161_0,1184.0,1254.0
flow_1492_0,1189.0,1241.0
flow_1487_0,1201.0,1313.0
flow_1488_0,1204.0,1274.0
flow_2145_0,1211.0,1263.0
flow_2169_0,1213.0,1266.0
flow_2175_0,1215.0,1326.0
flow_2184_0,1218.0,1329.0
flow_2110_0,1227.0,1298.0
flow_2167_0,1231.0,1306.0
flow_1870_0,1233.0,1310.0
flow_1886_0,1251.0,1333.0
flow_1490_0,1251.0,1321.0
flow_1705_0,1251.0,1320.0
flow_1493_0,1255.0,1406.0
flow_329_0,1255.0,1346.0
flow_1494_0,1258.0,1328.0
flow_1497_0,1260.0,1346.0
flow_1500_0,1264.0,1334.0
flow_1503_0,1267.0,1350.0
flow_1505_0,1269.0,1339.0
flow_1506_0,1272.0,1352.0
flow_1289_0,1273.0,1406.0
flow_1290_0,1291.0,1411.0
flow_336_0,1294.0,1364.0
flow_341_0,1298.0,1376.0
flow_2129_0,1331.0,1416.0
flow_1710_0,1331.0,1400.0
flow_2192_0,1351.0,1416.0
flow_61_0,1351.0,1421.0
flow_1507_0,1361.0,1436.0
flow_1509_0,1364.0,1434.0
flow_1510_0,1367.0,1441.0
flow_1511_0,1369.0,1456.0
flow_2813_0,1375.0,1476.0
flow_1295_0,1381.0,1456.0
flow_77_0,1381.0,1479.0
flow_1296_0,1384.0,1454.0
flow_324_0,1401.0,1466.0
flow_2186_0,1416.0,1496.0
flow_1516_0,1431.0,1500.0
flow_2836_0,1432.0,1484.0
flow_1518_0,1434.0,1506.0
flow_1713_0,1441.0,1576.0
flow_2247_0,1444.0,1514.0
flow_1716_0,1446.0,1580.0
flow_2212_0,1461.0,1616.0
flow_1698_0,1472.0,1620.0
flow_718_0,1481.0,1706.0
flow_1300_0,1491.0,1606.0
flow_1301_0,1494.0,1564.0
flow_352_0,1500.0,1610.0
flow_2840_0,1511.0,1766.0
flow_2215_0,1525.0,1595.0
flow_1519_0,1541.0,1610.0
flow_1520_0,1543.0,1626.0
flow_376_0,1551.0,1621.0
flow_389_0,1555.0,1626.0
flow_1904_0,1563.0,1656.0
flow_1281_0,1569.0,1686.0
flow_1523_0,1581.0,1651.0
flow_1524_0,1584.0,1676.0
flow_729_0,1591.0,1771.0
flow_745_0,1593.0,1796.0
flow_2222_0,1620.0,1672.0
flow_1527_0,1631.0,1701.0
flow_1528_0,1634.0,1704.0
flow_1310_0,1651.0,1721.0
flow_2846_0,1651.0,1799.0
flow_2203_0,1667.0,1746.0
flow_1720_0,1672.0,1856.0
flow_350_0,1675.0,1886.0
flow_1718_0,1681.0,1750.0
flow_1726_0,1690.0,1760.0
flow_2236_0,1701.0,1890.0
flow_1529_0,1701.0,2137.0
flow_1530_0,1704.0,1786.0
flow_2852_0,1722.0,1773.0
flow_383_0,1731.0,1796.0
flow_859_0,1734.0,1805.0
flow_1534_0,1761.0,1831.0
flow_2216_0,1765.0,1836.0
flow_874_0,1768.0,1846.0
flow_1722_0,1772.0,1846.0
flow_1732_0,1781.0,1851.0
flow_1737_0,1784.0,1854.0
flow_392_0,1791.0,1856.0
flow_2858_0,1791.0,1936.0
flow_403_0,1795.0,1866.0
flow_854_0,1796.0,1860.0
flow_2243_0,1801.0,1853.0
flow_1314_0,1821.0,1896.0
flow_1740_0,1823.0,1900.0
flow_1741_0,1851.0,1921.0
flow_1743_0,1854.0,1956.0
flow_1724_0,1871.0,1940.0
flow_2235_0,1876.0,1946.0
flow_1319_0,1881.0,1961.0
flow_1938_0,1891.0,2016.0
flow_1535_0,1901.0,2016.0
flow_1538_0,1904.0,1974.0
flow_2284_0,1919.0,2021.0
flow_755_0,1921.0,1973.0
flow_2242_0,1941.0,1997.0
flow_2874_0,1954.0,2024.0
flow_1325_0,1981.0,2096.0
flow_1327_0,1984.0,2054.0
flow_1721_0,1991.0,2077.0
flow_1329_0,1994.0,2101.0
flow_1540_0,2011.0,2081.0
flow_1542_0,2014.0,2176.0
flow_939_0,2030.0,2082.0
flow_1543_0,2051.0,2121.0
flow_1544_0,2054.0,2136.0
flow_1545_0,2056.0,2140.0
flow_1546_0,2059.0,2142.0
flow_431_0,2061.0,2176.0
flow_1547_0,2061.0,2145.0
flow_1548_0,2064.0,2148.0
flow_2292_0,2071.0,2126.0
flow_2293_0,2073.0,2130.0
flow_2879_0,2075.0,2932.0
flow_838_0,2096.0,2196.0
flow_423_0,2100.0,2152.0
flow_1551_0,2121.0,2191.0
flow_1552_0,2123.0,2194.0
flow_1555_0,2126.0,2276.0
flow_1556_0,2128.0,2281.0
flow_1557_0,2132.0,2202.0
flow_778_0,2151.0,2207.0
flow_2864_0,2154.0,2306.0
flow_1739_0,2154.0,2206.0
flow_1331_0,2161.0,2231.0
flow_441_0,2164.0,2276.0
flow_828_0,2171.0,2236.0
flow_2847_0,2173.0,2240.0
flow_1769_0,2181.0,2280.0
flow_1333_0,2183.0,2306.0
flow_1337_0,2186.0,2310.0
flow_1338_0,2188.0,2259.0
flow_1560_0,2191.0,2261.0
flow_1339_0,2192.0,2312.0
flow_1561_0,2193.0,2310.0
flow_846_0,2201.0,2286.0
flow_2305_0,2204.0,2256.0
flow_2872_0,2211.0,2290.0
flow_1562_0,2221.0,2312.0
flow_1563_0,2224.0,2376.0
flow_1340_0,2233.0,2376.0
flow_2309_0,2241.0,2356.0
flow_2317_0,2244.0,2296.0
flow_1756_0,2246.0,2299.0
flow_989_0,2254.0,2325.0
flow_853_0,2255.0,2361.0
flow_111_0,2256.0,2336.0
flow_1566_0,2261.0,3117.0
flow_1342_0,2261.0,2381.0
flow_1343_0,2264.0,2341.0
flow_1776_0,2266.0,2416.0
flow_1345_0,2283.0,2421.0
flow_1567_0,2291.0,2361.0
flow_2325_0,2291.0,2423.0
flow_994_0,2292.0,2343.0
flow_1568_0,2293.0,2364.0
flow_2338_0,2294.0,2383.0
flow_1777_0,2300.0,2426.0
flow_2319_0,2301.0,2363.0
flow_1347_0,2303.0,2429.0
flow_1570_0,2320.0,2416.0
flow_433_0,2333.0,2476.0
flow_1766_0,2336.0,2396.0
flow_1006_0,2345.0,2456.0
flow_1572_0,2381.0,2536.0
flow_1574_0,2384.0,2460.0
flow_2887_0,2391.0,2443.0
flow_1758_0,2396.0,2466.0
flow_127_0,2400.0,2541.0
flow_1352_0,2448.0,2536.0
flow_1349_0,2451.0,2556.0
flow_1577_0,2451.0,2878.0
flow_1578_0,2454.0,2556.0
flow_1350_0,2454.0,2541.0
flow_1579_0,2456.0,2696.0
flow_1580_0,2459.0,2701.0
flow_133_0,2481.0,2766.0
flow_1354_0,2491.0,2696.0
flow_1357_0,2493.0,2700.0
flow_1584_0,2509.0,2770.0
flow_2904_0,2525.0,2577.0
flow_2357_0,2551.0,2616.0
flow_1586_0,2551.0,2806.0
flow_2358_0,2553.0,2621.0
flow_478_0,2560.0,2616.0
flow_1358_0,2561.0,3018.0
flow_139_0,2562.0,2631.0
flow_1362_0,2564.0,2636.0
flow_1365_0,2566.0,2770.0
flow_1571_0,2596.0,2716.0
flow_2324_0,2598.0,2686.0
flow_2376_0,2601.0,2666.0
flow_132_0,2603.0,2666.0
flow_2885_0,2641.0,2806.0
flow_1587_0,2651.0,2721.0
flow_142_0,2653.0,2706.0
flow_1589_0,2654.0,2810.0
flow_1592_0,2656.0,2846.0
flow_479_0,2661.0,2720.0
flow_1594_0,2681.0,2851.0
flow_1372_0,2681.0,2751.0
flow_1969_0,2691.0,2743.0
flow_2423_0,2701.0,2810.0
flow_1597_0,2720.0,2790.0
flow_1598_0,2741.0,2853.0
flow_1599_0,2761.0,2856.0
flow_905_0,2771.0,2876.0
flow_924_0,2774.0,2826.0
flow_1076_0,2798.0,2868.0
flow_1034_0,2799.0,2851.0
flow_1375_0,2801.0,2926.0
flow_1376_0,2803.0,2931.0
flow_1380_0,2806.0,2946.0
flow_926_0,2811.0,2881.0
flow_1979_0,2815.0,2883.0
flow_138_0,2841.0,2936.0
flow_1601_0,2851.0,2926.0
flow_158_0,2853.0,2904.0
flow_1602_0,2854.0,2924.0
flow_1382_0,2856.0,2950.0
flow_1603_0,2856.0,2931.0
flow_1604_0,2859.0,2946.0
flow_1605_0,2861.0,2950.0
flow_1086_0,2864.0,2935.0
flow_2437_0,2884.0,2936.0
flow_1606_0,2891.0,2960.0
flow_941_0,2901.0,3016.0
flow_955_0,2904.0,2976.0
flow_496_0,2906.0,2981.0
flow_1383_0,2913.0,2986.0
flow_161_0,2921.0,2991.0
flow_1016_0,2921.0,2990.0
flow_1609_0,2951.0,3036.0
flow_1610_0,2971.0,3040.0
flow_1611_0,2991.0,3061.0
flow_1943_0,3001.0,3067.0
flow_2930_0,3015.0,3084.0
flow_2419_0,3035.0,3126.0
flow_2440_0,3037.0,3156.0
flow_970_0,3061.0,3136.0
flow_2384_0,3069.0,3156.0
flow_1395_0,3076.0,3161.0
flow_167_0,3101.0,3196.0
flow_2937_0,3105.0,3174.0
flow_2936_0,3135.0,3187.0
flow_1612_0,3141.0,3216.0
flow_1397_0,3141.0,3216.0
flow_1613_0,3143.0,3220.0
flow_1398_0,3144.0,3286.0
flow_1959_0,3146.0,3216.0
flow_1614_0,3146.0,3266.0
flow_1402_0,3149.0,3220.0
flow_1615_0,3149.0,3218.0
flow_1618_0,3151.0,3531.0
flow_1620_0,3154.0,3273.0
flow_2469_0,3161.0,3236.0
flow_974_0,3164.0,3227.0
flow_540_0,3171.0,3266.0
flow_1403_0,3174.0,3291.0
flow_1404_0,3182.0,3252.0
flow_2491_0,3191.0,3261.0
flow_2497_0,3194.0,3271.0
flow_2546_0,3201.0,3271.0
flow_1975_0,3204.0,3274.0
flow_1406_0,3209.0,3278.0
flow_1621_0,3211.0,3280.0
flow_1622_0,3214.0,3284.0
flow_1623_0,3251.0,3366.0
flow_1624_0,3253.0,3371.0
flow_536_0,3253.0,3305.0
flow_1409_0,3254.0,3366.0
flow_1628_0,3257.0,3386.0
flow_525_0,3270.0,3322.0
flow_175_0,3271.0,3446.0
flow_1820_0,3282.0,3333.0
flow_1629_0,3311.0,3391.0
flow_1631_0,3314.0,3384.0
flow_1822_0,3320.0,3391.0
flow_1632_0,3341.0,3426.0
flow_1633_0,3343.0,3430.0
flow_563_0,3358.0,3427.0
flow_2466_0,3371.0,3467.0
flow_1634_0,3371.0,3441.0
flow_1635_0,3374.0,3466.0
flow_2946_0,3375.0,3427.0
flow_1415_0,3381.0,3470.0
flow_561_0,3383.0,3487.0
flow_1637_0,3400.0,3470.0
flow_1417_0,3401.0,3471.0
flow_1418_0,3404.0,3490.0
flow_1419_0,3406.0,3506.0
flow_2584_0,3412.0,3511.0
flow_2631_0,3418.0,3487.0
flow_1163_0,3439.0,3509.0
flow_186_0,3441.0,3510.0
flow_188_0,3449.0,3547.0
flow_2004_0,3462.0,3515.0
flow_1988_0,3464.0,3550.0
flow_2012_0,3466.0,3526.0
flow_1420_0,3471.0,3546.0
flow_1421_0,3473.0,3550.0
flow_2541_0,3481.0,3556.0
flow_1422_0,3491.0,3586.0
flow_1638_0,3491.0,3586.0
flow_1640_0,3494.0,3564.0
flow_1423_0,3494.0,3564.0
flow_571_0,3501.0,3554.0
flow_1641_0,3511.0,3596.0
flow_1642_0,3515.0,3591.0
flow_1832_0,3531.0,nan
flow_1425_0,3534.0,nan
flow_1643_0,3540.0,nan
flow_1644_0,3561.0,nan
flow_1426_0,3581.0,nan
flow_2462_0,3586.0,nan
